customer_id,recency,frequency,monetary,avg_transaction,cluster_kmeans,cluster_gmm,segment_name
C06933,97,1,185250.0,185250.0,1,0,TODO: đặt tên nhóm 1
C06934,55,4,2768500.0,692125.0,2,0,TODO: đặt tên nhóm 2
C06935,126,1,160650.0,160650.0,1,0,TODO: đặt tên nhóm 1
C06936,135,2,4728000.0,2364000.0,3,1,TODO: đặt tên nhóm 3
C06937,57,1,915000.0,915000.0,2,0,TODO: đặt tên nhóm 2
C06938,35,3,3143200.0,1047733.3333333334,2,0,TODO: đặt tên nhóm 2
C06939,234,2,4876000.0,2438000.0,3,1,TODO: đặt tên nhóm 3
C06940,74,4,5671350.0,1417837.5,3,1,TODO: đặt tên nhóm 3
C06941,17,1,380000.0,380000.0,2,0,TODO: đặt tên nhóm 2
C06942,45,2,2498000.0,1249000.0,2,0,TODO: đặt tên nhóm 2
C06943,14,5,3584750.0,716950.0,2,3,TODO: đặt tên nhóm 2
C06944,260,2,1272000.0,636000.0,1,0,TODO: đặt tên nhóm 1
C06945,143,4,4064350.0,1016087.5,1,3,TODO: đặt tên nhóm 1
C06946,56,1,171900.0,171900.0,2,0,TODO: đặt tên nhóm 2
C06947,10,5,5472350.0,1094470.0,2,3,TODO: đặt tên nhóm 2
C06948,115,3,1079000.0,359666.6666666667,1,0,TODO: đặt tên nhóm 1
C06949,56,4,7242850.0,1810712.5,3,1,TODO: đặt tên nhóm 3
C06950,26,5,5769600.0,1153920.0,2,3,TODO: đặt tên nhóm 2
C06951,107,2,2528000.0,1264000.0,1,0,TODO: đặt tên nhóm 1
C06952,2,2,930800.0,465400.0,2,0,TODO: đặt tên nhóm 2
C06954,175,3,3872850.0,1290950.0,1,0,TODO: đặt tên nhóm 1
C06955,288,1,686000.0,686000.0,1,0,TODO: đặt tên nhóm 1
C06956,263,3,1436350.0,478783.3333333333,1,0,TODO: đặt tên nhóm 1
C06957,235,2,1476000.0,738000.0,1,0,TODO: đặt tên nhóm 1
C06958,47,5,6429400.0,1285880.0,3,3,TODO: đặt tên nhóm 3
C06959,214,1,1164700.0,1164700.0,1,0,TODO: đặt tên nhóm 1
C06960,138,2,3236400.0,1618200.0,3,1,TODO: đặt tên nhóm 3
C06961,40,2,2614400.0,1307200.0,2,0,TODO: đặt tên nhóm 2
C06962,12,2,289800.0,144900.0,2,0,TODO: đặt tên nhóm 2
C06963,5,4,3631200.0,907800.0,2,3,TODO: đặt tên nhóm 2
C06964,41,2,2187000.0,1093500.0,2,0,TODO: đặt tên nhóm 2
C06965,47,6,3875850.0,645975.0,2,3,TODO: đặt tên nhóm 2
C06967,238,3,3787150.0,1262383.3333333333,1,0,TODO: đặt tên nhóm 1
C06968,178,1,3320000.0,3320000.0,3,1,TODO: đặt tên nhóm 3
C06969,116,1,999000.0,999000.0,1,0,TODO: đặt tên nhóm 1
C06970,273,1,277400.0,277400.0,1,0,TODO: đặt tên nhóm 1
C06971,170,2,1425000.0,712500.0,1,0,TODO: đặt tên nhóm 1
C06972,69,3,825000.0,275000.0,2,0,TODO: đặt tên nhóm 2
C06973,42,2,1776500.0,888250.0,2,0,TODO: đặt tên nhóm 2
C06974,81,4,1889700.0,472425.0,2,0,TODO: đặt tên nhóm 2
C06975,108,2,3331000.0,1665500.0,3,1,TODO: đặt tên nhóm 3
C06976,250,2,344450.0,172225.0,1,0,TODO: đặt tên nhóm 1
C06977,8,5,1717750.0,343550.0,2,3,TODO: đặt tên nhóm 2
C06978,73,6,7419300.0,1236550.0,3,3,TODO: đặt tên nhóm 3
C06979,40,2,332000.0,166000.0,2,0,TODO: đặt tên nhóm 2
C06980,8,4,1409500.0,352375.0,2,0,TODO: đặt tên nhóm 2
C06981,2,3,2365050.0,788350.0,2,0,TODO: đặt tên nhóm 2
C06982,65,1,619650.0,619650.0,2,0,TODO: đặt tên nhóm 2
C06983,211,3,3099000.0,1033000.0,1,0,TODO: đặt tên nhóm 1
C06984,128,4,4542000.0,1135500.0,1,3,TODO: đặt tên nhóm 1
C06985,49,4,2258000.0,564500.0,2,0,TODO: đặt tên nhóm 2
C06986,47,4,1538600.0,384650.0,2,0,TODO: đặt tên nhóm 2
C06987,9,3,4479900.0,1493300.0,3,2,TODO: đặt tên nhóm 3
C06988,186,3,742950.0,247650.0,1,0,TODO: đặt tên nhóm 1
C06989,22,5,6639900.0,1327980.0,3,3,TODO: đặt tên nhóm 3
C06990,256,2,4772000.0,2386000.0,3,1,TODO: đặt tên nhóm 3
C06991,68,1,640050.0,640050.0,2,0,TODO: đặt tên nhóm 2
C06992,16,6,6195100.0,1032516.6666666666,2,3,TODO: đặt tên nhóm 2
C06993,14,2,5993550.0,2996775.0,3,1,TODO: đặt tên nhóm 3
C06994,2,3,458000.0,152666.66666666666,2,0,TODO: đặt tên nhóm 2
C06995,157,1,323000.0,323000.0,1,0,TODO: đặt tên nhóm 1
C06996,61,3,2525100.0,841700.0,2,0,TODO: đặt tên nhóm 2
C06997,217,5,8739900.0,1747980.0,3,1,TODO: đặt tên nhóm 3
C07000,16,4,3486550.0,871637.5,2,3,TODO: đặt tên nhóm 2
C07001,175,2,1241400.0,620700.0,1,0,TODO: đặt tên nhóm 1
C07002,55,2,357450.0,178725.0,2,0,TODO: đặt tên nhóm 2
C07003,74,5,3224900.0,644980.0,2,3,TODO: đặt tên nhóm 2
C07004,183,3,2013600.0,671200.0,1,0,TODO: đặt tên nhóm 1
C07005,6,4,3566450.0,891612.5,2,3,TODO: đặt tên nhóm 2
C07006,81,5,3665900.0,733180.0,2,3,TODO: đặt tên nhóm 2
C07007,269,1,1353750.0,1353750.0,1,1,TODO: đặt tên nhóm 1
C07008,139,2,956400.0,478200.0,1,0,TODO: đặt tên nhóm 1
C07009,186,3,1076000.0,358666.6666666667,1,0,TODO: đặt tên nhóm 1
C07010,34,3,2477550.0,825850.0,2,0,TODO: đặt tên nhóm 2
C07011,114,3,5613150.0,1871050.0,3,1,TODO: đặt tên nhóm 3
C07012,3,3,1668250.0,556083.3333333334,2,0,TODO: đặt tên nhóm 2
C07013,78,1,291600.0,291600.0,1,0,TODO: đặt tên nhóm 1
C07014,44,5,1862750.0,372550.0,2,3,TODO: đặt tên nhóm 2
C07015,107,1,203000.0,203000.0,1,0,TODO: đặt tên nhóm 1
C07016,18,2,4675099.0,2337549.5,3,1,TODO: đặt tên nhóm 3
C07017,39,5,15479467.0,3095893.4,3,1,TODO: đặt tên nhóm 3
C07019,120,4,5586750.0,1396687.5,3,1,TODO: đặt tên nhóm 3
C07020,113,5,5777000.0,1155400.0,1,3,TODO: đặt tên nhóm 1
C07021,284,3,13448182.0,4482727.333333333,3,1,TODO: đặt tên nhóm 3
C07022,13,2,3024700.0,1512350.0,3,0,TODO: đặt tên nhóm 3
C07023,303,1,988000.0,988000.0,1,0,TODO: đặt tên nhóm 1
C07024,25,3,2353000.0,784333.3333333334,2,0,TODO: đặt tên nhóm 2
C07025,44,6,1437100.0,239516.66666666666,2,3,TODO: đặt tên nhóm 2
C07026,134,3,2762800.0,920933.3333333334,1,0,TODO: đặt tên nhóm 1
C07027,10,1,1071000.0,1071000.0,2,2,TODO: đặt tên nhóm 2
C07028,80,5,3924600.0,784920.0,2,3,TODO: đặt tên nhóm 2
C07029,51,2,3195000.0,1597500.0,3,1,TODO: đặt tên nhóm 3
C07030,281,1,152950.0,152950.0,1,0,TODO: đặt tên nhóm 1
C07031,210,3,3382000.0,1127333.3333333333,1,0,TODO: đặt tên nhóm 1
C07032,103,2,1028400.0,514200.0,1,0,TODO: đặt tên nhóm 1
C07033,66,5,3904200.0,780840.0,2,3,TODO: đặt tên nhóm 2
C07034,135,4,3347450.0,836862.5,1,3,TODO: đặt tên nhóm 1
C07035,26,2,1967000.0,983500.0,2,0,TODO: đặt tên nhóm 2
C07036,179,2,759800.0,379900.0,1,0,TODO: đặt tên nhóm 1
C07037,115,4,5109100.0,1277275.0,3,3,TODO: đặt tên nhóm 3
C07038,30,6,5849950.0,974991.6666666666,2,3,TODO: đặt tên nhóm 2
C07039,2,2,1048800.0,524400.0,2,0,TODO: đặt tên nhóm 2
C07040,98,5,5247200.0,1049440.0,2,3,TODO: đặt tên nhóm 2
C07041,77,2,4985550.0,2492775.0,3,1,TODO: đặt tên nhóm 3
C07042,14,4,2479200.0,619800.0,2,0,TODO: đặt tên nhóm 2
C07043,132,2,6970600.0,3485300.0,3,1,TODO: đặt tên nhóm 3
C07044,13,3,3951100.0,1317033.3333333333,2,2,TODO: đặt tên nhóm 2
C07045,68,6,3929250.0,654875.0,2,3,TODO: đặt tên nhóm 2
C07046,111,2,673000.0,336500.0,1,0,TODO: đặt tên nhóm 1
C07047,173,4,5586900.0,1396725.0,1,1,TODO: đặt tên nhóm 1
C07048,10,5,3094000.0,618800.0,2,3,TODO: đặt tên nhóm 2
C07049,126,1,289000.0,289000.0,1,0,TODO: đặt tên nhóm 1
C07050,143,4,4018900.0,1004725.0,1,3,TODO: đặt tên nhóm 1
C07052,39,1,161000.0,161000.0,2,0,TODO: đặt tên nhóm 2
C07053,69,2,1057000.0,528500.0,2,0,TODO: đặt tên nhóm 2
C07054,19,3,1357000.0,452333.3333333333,2,0,TODO: đặt tên nhóm 2
C07055,63,5,19394489.56669987,3878897.913339974,3,1,TODO: đặt tên nhóm 3
C07056,51,3,1696450.0,565483.3333333334,2,0,TODO: đặt tên nhóm 2
C07057,25,2,937000.0,468500.0,2,0,TODO: đặt tên nhóm 2
C07058,43,5,7766950.0,1553390.0,3,3,TODO: đặt tên nhóm 3
C07059,68,2,478950.0,239475.0,2,0,TODO: đặt tên nhóm 2
C07060,179,1,3084000.0,3084000.0,3,1,TODO: đặt tên nhóm 3
C07061,53,5,5101250.0,1020250.0,2,3,TODO: đặt tên nhóm 2
C07062,68,3,2535300.0,845100.0,2,0,TODO: đặt tên nhóm 2
C07063,51,3,12707034.17598361,4235678.058661203,3,1,TODO: đặt tên nhóm 3
C07065,102,4,5329000.0,1332250.0,3,1,TODO: đặt tên nhóm 3
C07066,249,2,985000.0,492500.0,1,0,TODO: đặt tên nhóm 1
C07067,247,2,1220550.0,610275.0,1,0,TODO: đặt tên nhóm 1
C07068,4,5,6047950.0,1209590.0,2,3,TODO: đặt tên nhóm 2
C07069,189,1,3026700.0,3026700.0,3,1,TODO: đặt tên nhóm 3
C07070,11,2,1120000.0,560000.0,2,0,TODO: đặt tên nhóm 2
C07071,198,1,790000.0,790000.0,1,0,TODO: đặt tên nhóm 1
C07072,10,8,11285050.0,1410631.25,3,2,TODO: đặt tên nhóm 3
C07073,134,1,1064950.0,1064950.0,1,0,TODO: đặt tên nhóm 1
C07074,5,8,5953400.0,744175.0,2,3,TODO: đặt tên nhóm 2
C07075,143,1,179550.0,179550.0,1,0,TODO: đặt tên nhóm 1
C07076,56,5,2932600.0,586520.0,2,3,TODO: đặt tên nhóm 2
C07077,222,2,1330000.0,665000.0,1,0,TODO: đặt tên nhóm 1
C07078,206,2,2104000.0,1052000.0,1,0,TODO: đặt tên nhóm 1
C07079,175,5,3563550.0,712710.0,1,3,TODO: đặt tên nhóm 1
C07080,4,4,2258000.0,564500.0,2,0,TODO: đặt tên nhóm 2
C07081,179,2,2373600.0,1186800.0,1,0,TODO: đặt tên nhóm 1
C07082,247,1,166000.0,166000.0,1,0,TODO: đặt tên nhóm 1
C07083,93,3,6525000.0,2175000.0,3,1,TODO: đặt tên nhóm 3
C07084,75,3,2876550.0,958850.0,2,0,TODO: đặt tên nhóm 2
C07085,28,3,9105000.0,3035000.0,3,1,TODO: đặt tên nhóm 3
C07086,266,2,334300.0,167150.0,1,0,TODO: đặt tên nhóm 1
C07087,32,3,1988600.0,662866.6666666666,2,0,TODO: đặt tên nhóm 2
C07088,107,4,4199800.0,1049950.0,1,3,TODO: đặt tên nhóm 1
C07089,201,2,476000.0,238000.0,1,0,TODO: đặt tên nhóm 1
C07090,250,1,716550.0,716550.0,1,0,TODO: đặt tên nhóm 1
C07091,11,3,977100.0,325700.0,2,0,TODO: đặt tên nhóm 2
C07092,298,1,196000.0,196000.0,1,0,TODO: đặt tên nhóm 1
C07093,27,6,3861400.0,643566.6666666666,2,3,TODO: đặt tên nhóm 2
C07094,255,2,3705600.0,1852800.0,1,1,TODO: đặt tên nhóm 1
C07095,66,3,3947000.0,1315666.6666666667,3,0,TODO: đặt tên nhóm 3
C07096,33,4,5603500.0,1400875.0,3,2,TODO: đặt tên nhóm 3
C07097,256,2,664750.0,332375.0,1,0,TODO: đặt tên nhóm 1
C07098,57,4,3558550.0,889637.5,2,3,TODO: đặt tên nhóm 2
C07099,24,3,1116400.0,372133.3333333333,2,0,TODO: đặt tên nhóm 2
C07100,24,3,18661807.0,6220602.333333333,3,1,TODO: đặt tên nhóm 3
C07101,55,8,12757709.0,1594713.625,3,1,TODO: đặt tên nhóm 3
C07102,181,1,909000.0,909000.0,1,0,TODO: đặt tên nhóm 1
C07103,156,2,1038000.0,519000.0,1,0,TODO: đặt tên nhóm 1
C07104,5,6,4334200.0,722366.6666666666,2,3,TODO: đặt tên nhóm 2
C07105,134,2,1005800.0,502900.0,1,0,TODO: đặt tên nhóm 1
C07106,100,3,6081100.0,2027033.3333333333,3,1,TODO: đặt tên nhóm 3
C07107,16,4,3485550.0,871387.5,2,3,TODO: đặt tên nhóm 2
C07108,50,2,1798000.0,899000.0,2,0,TODO: đặt tên nhóm 2
C07109,80,1,1335000.0,1335000.0,1,1,TODO: đặt tên nhóm 1
C07110,40,6,12476900.0,2079483.3333333333,3,1,TODO: đặt tên nhóm 3
C07111,83,3,1239350.0,413116.6666666667,1,0,TODO: đặt tên nhóm 1
C07112,49,3,1964250.0,654750.0,2,0,TODO: đặt tên nhóm 2
C07113,50,2,1888000.0,944000.0,2,0,TODO: đặt tên nhóm 2
C07114,284,1,350000.0,350000.0,1,0,TODO: đặt tên nhóm 1
C07115,47,3,4374000.0,1458000.0,3,1,TODO: đặt tên nhóm 3
C07116,20,2,1249900.0,624950.0,2,0,TODO: đặt tên nhóm 2
C07117,215,1,2197800.0,2197800.0,3,1,TODO: đặt tên nhóm 3
C07118,61,5,4486900.0,897380.0,2,3,TODO: đặt tên nhóm 2
C07119,46,4,5161750.0,1290437.5,3,3,TODO: đặt tên nhóm 3
C07120,23,4,3421500.0,855375.0,2,3,TODO: đặt tên nhóm 2
C07121,252,3,4206200.0,1402066.6666666667,1,1,TODO: đặt tên nhóm 1
C07122,33,2,1973000.0,986500.0,2,0,TODO: đặt tên nhóm 2
C07123,248,1,1301400.0,1301400.0,1,1,TODO: đặt tên nhóm 1
C07124,110,3,2365750.0,788583.3333333334,1,0,TODO: đặt tên nhóm 1
C07125,12,4,4270400.0,1067600.0,2,3,TODO: đặt tên nhóm 2
C07126,104,8,10024350.0,1253043.75,3,1,TODO: đặt tên nhóm 3
C07127,25,3,2703400.0,901133.3333333334,2,0,TODO: đặt tên nhóm 2
C07128,171,2,1464550.0,732275.0,1,0,TODO: đặt tên nhóm 1
C07129,66,3,1489800.0,496600.0,2,0,TODO: đặt tên nhóm 2
C07130,140,2,4588500.0,2294250.0,3,1,TODO: đặt tên nhóm 3
C07131,66,1,514000.0,514000.0,2,0,TODO: đặt tên nhóm 2
C07132,190,5,4106600.0,821320.0,1,3,TODO: đặt tên nhóm 1
C07133,58,5,4511200.0,902240.0,2,3,TODO: đặt tên nhóm 2
C07134,96,3,2933300.0,977766.6666666666,1,0,TODO: đặt tên nhóm 1
C07135,57,3,4433250.0,1477750.0,3,1,TODO: đặt tên nhóm 3
C07136,55,6,2483550.0,413925.0,2,3,TODO: đặt tên nhóm 2
C07138,259,1,845000.0,845000.0,1,0,TODO: đặt tên nhóm 1
C07139,153,2,1123200.0,561600.0,1,0,TODO: đặt tên nhóm 1
C07141,1,1,180000.0,180000.0,2,0,TODO: đặt tên nhóm 2
C07142,195,1,769000.0,769000.0,1,0,TODO: đặt tên nhóm 1
C07143,88,3,4312200.0,1437400.0,3,1,TODO: đặt tên nhóm 3
C07144,36,7,6363300.0,909042.8571428572,2,3,TODO: đặt tên nhóm 2
C07145,36,2,1745800.0,872900.0,2,0,TODO: đặt tên nhóm 2
C07146,82,4,4119300.0,1029825.0,2,3,TODO: đặt tên nhóm 2
C07147,25,2,488300.0,244150.0,2,0,TODO: đặt tên nhóm 2
C07148,129,2,2212200.0,1106100.0,1,0,TODO: đặt tên nhóm 1
C07149,41,3,3345850.0,1115283.3333333333,2,0,TODO: đặt tên nhóm 2
C07150,147,1,477850.0,477850.0,1,0,TODO: đặt tên nhóm 1
C07151,159,4,3825850.0,956462.5,1,3,TODO: đặt tên nhóm 1
C07153,18,8,9885600.0,1235700.0,3,2,TODO: đặt tên nhóm 3
C07154,68,4,13546676.0,3386669.0,3,1,TODO: đặt tên nhóm 3
C07155,145,3,2949400.0,983133.3333333334,1,0,TODO: đặt tên nhóm 1
C07156,133,4,12653465.0,3163366.25,3,1,TODO: đặt tên nhóm 3
C07157,2,1,774000.0,774000.0,2,0,TODO: đặt tên nhóm 2
C07158,33,3,3279800.0,1093266.6666666667,2,0,TODO: đặt tên nhóm 2
C07159,188,4,4238750.0,1059687.5,1,3,TODO: đặt tên nhóm 1
C07160,44,2,1978850.0,989425.0,2,0,TODO: đặt tên nhóm 2
C07161,25,5,20539925.0,4107985.0,3,1,TODO: đặt tên nhóm 3
C07162,96,2,1576400.0,788200.0,1,0,TODO: đặt tên nhóm 1
C07163,186,1,694450.0,694450.0,1,0,TODO: đặt tên nhóm 1
C07164,102,7,6001350.0,857335.7142857143,2,3,TODO: đặt tên nhóm 2
C07165,119,5,7723900.0,1544780.0,3,1,TODO: đặt tên nhóm 3
C07166,68,6,6142850.0,1023808.3333333334,2,3,TODO: đặt tên nhóm 2
C07167,273,1,865000.0,865000.0,1,0,TODO: đặt tên nhóm 1
C07168,26,3,3672200.0,1224066.6666666667,2,0,TODO: đặt tên nhóm 2
C07169,46,4,5558200.0,1389550.0,3,2,TODO: đặt tên nhóm 3
C07170,63,3,1859000.0,619666.6666666666,2,0,TODO: đặt tên nhóm 2
C07171,25,3,1813000.0,604333.3333333334,2,0,TODO: đặt tên nhóm 2
C07172,121,3,1576000.0,525333.3333333334,1,0,TODO: đặt tên nhóm 1
C07173,248,1,204000.0,204000.0,1,0,TODO: đặt tên nhóm 1
C07174,161,3,1933400.0,644466.6666666666,1,0,TODO: đặt tên nhóm 1
C07175,57,4,4480700.0,1120175.0,2,3,TODO: đặt tên nhóm 2
C07176,14,4,4411000.0,1102750.0,2,3,TODO: đặt tên nhóm 2
C07177,130,2,850400.0,425200.0,1,0,TODO: đặt tên nhóm 1
C07179,111,2,14575857.0,7287928.5,3,1,TODO: đặt tên nhóm 3
C07180,12,4,4145000.0,1036250.0,2,3,TODO: đặt tên nhóm 2
C07181,17,4,2319350.0,579837.5,2,0,TODO: đặt tên nhóm 2
C07182,237,1,1736000.0,1736000.0,1,1,TODO: đặt tên nhóm 1
C07183,58,2,824900.0,412450.0,2,0,TODO: đặt tên nhóm 2
C07184,29,3,3099600.0,1033200.0,2,0,TODO: đặt tên nhóm 2
C07186,18,6,8447400.0,1407900.0,3,2,TODO: đặt tên nhóm 3
C07187,68,2,1309750.0,654875.0,2,0,TODO: đặt tên nhóm 2
C07188,48,5,3552850.0,710570.0,2,3,TODO: đặt tên nhóm 2
C07189,73,4,7308000.0,1827000.0,3,1,TODO: đặt tên nhóm 3
C07190,57,3,1104000.0,368000.0,2,0,TODO: đặt tên nhóm 2
C07191,55,2,1755600.0,877800.0,2,0,TODO: đặt tên nhóm 2
C07192,12,4,6164000.0,1541000.0,3,2,TODO: đặt tên nhóm 3
C07193,82,4,829900.0,207475.0,2,0,TODO: đặt tên nhóm 2
C07194,57,4,6660550.0,1665137.5,3,1,TODO: đặt tên nhóm 3
C07195,121,4,4826200.0,1206550.0,1,3,TODO: đặt tên nhóm 1
C07196,76,2,2309700.0,1154850.0,2,0,TODO: đặt tên nhóm 2
C07197,104,4,5554000.0,1388500.0,3,1,TODO: đặt tên nhóm 3
C07198,54,2,1284900.0,642450.0,2,0,TODO: đặt tên nhóm 2
C07199,44,4,3297200.0,824300.0,2,3,TODO: đặt tên nhóm 2
C07200,89,3,5052550.0,1684183.3333333333,3,1,TODO: đặt tên nhóm 3
C07201,12,7,5990400.0,855771.4285714285,2,3,TODO: đặt tên nhóm 2
C07202,117,3,5719000.0,1906333.3333333333,3,1,TODO: đặt tên nhóm 3
C07203,237,1,1936000.0,1936000.0,1,1,TODO: đặt tên nhóm 1
C07204,53,3,2432400.0,810800.0,2,0,TODO: đặt tên nhóm 2
C07205,8,4,2740150.0,685037.5,2,0,TODO: đặt tên nhóm 2
C07206,164,3,3938100.0,1312700.0,1,0,TODO: đặt tên nhóm 1
C07207,14,4,3748800.0,937200.0,2,3,TODO: đặt tên nhóm 2
C07208,139,5,2322400.0,464480.0,1,3,TODO: đặt tên nhóm 1
C07209,129,2,1618700.0,809350.0,1,0,TODO: đặt tên nhóm 1
C07210,19,2,3615000.0,1807500.0,3,1,TODO: đặt tên nhóm 3
C07211,127,2,1245000.0,622500.0,1,0,TODO: đặt tên nhóm 1
C07212,27,3,2975400.0,991800.0,2,0,TODO: đặt tên nhóm 2
C07213,57,4,4630000.0,1157500.0,2,3,TODO: đặt tên nhóm 2
C07214,39,2,975000.0,487500.0,2,0,TODO: đặt tên nhóm 2
C07215,26,2,2440950.0,1220475.0,2,0,TODO: đặt tên nhóm 2
C07216,62,2,2110900.0,1055450.0,2,0,TODO: đặt tên nhóm 2
C07217,147,2,1348900.0,674450.0,1,0,TODO: đặt tên nhóm 1
C07218,200,2,1262000.0,631000.0,1,0,TODO: đặt tên nhóm 1
C07219,3,2,3600600.0,1800300.0,3,1,TODO: đặt tên nhóm 3
C07220,10,2,692300.0,346150.0,2,0,TODO: đặt tên nhóm 2
C07221,76,5,13621836.411123848,2724367.2822247697,3,1,TODO: đặt tên nhóm 3
C07222,83,1,340000.0,340000.0,1,0,TODO: đặt tên nhóm 1
C07223,118,4,7102800.0,1775700.0,3,1,TODO: đặt tên nhóm 3
C07224,17,3,776250.0,258750.0,2,0,TODO: đặt tên nhóm 2
C07225,29,5,2910300.0,582060.0,2,3,TODO: đặt tên nhóm 2
C07226,14,5,2736800.0,547360.0,2,3,TODO: đặt tên nhóm 2
C07227,60,4,3173350.0,793337.5,2,3,TODO: đặt tên nhóm 2
C07228,1,1,694000.0,694000.0,2,0,TODO: đặt tên nhóm 2
C07229,175,1,1642000.0,1642000.0,1,1,TODO: đặt tên nhóm 1
C07230,49,4,4923150.0,1230787.5,2,3,TODO: đặt tên nhóm 2
C07231,23,3,1416250.0,472083.3333333333,2,0,TODO: đặt tên nhóm 2
C07232,24,5,6432068.0,1286413.6,3,3,TODO: đặt tên nhóm 3
C07233,283,1,154800.0,154800.0,1,0,TODO: đặt tên nhóm 1
C07234,73,3,3264000.0,1088000.0,2,0,TODO: đặt tên nhóm 2
C07235,70,3,1490250.0,496750.0,2,0,TODO: đặt tên nhóm 2
C07236,82,4,3756000.0,939000.0,2,3,TODO: đặt tên nhóm 2
C07237,24,3,1774900.0,591633.3333333334,2,0,TODO: đặt tên nhóm 2
C07238,51,3,7587700.0,2529233.3333333335,3,1,TODO: đặt tên nhóm 3
C07239,38,4,3184450.0,796112.5,2,3,TODO: đặt tên nhóm 2
C07240,22,2,795450.0,397725.0,2,0,TODO: đặt tên nhóm 2
C07241,165,2,2278000.0,1139000.0,1,0,TODO: đặt tên nhóm 1
C07242,46,1,785400.0,785400.0,2,0,TODO: đặt tên nhóm 2
C07243,84,1,2988000.0,2988000.0,3,1,TODO: đặt tên nhóm 3
C07244,17,2,943200.0,471600.0,2,0,TODO: đặt tên nhóm 2
C07245,58,1,151050.0,151050.0,2,0,TODO: đặt tên nhóm 2
C07246,50,5,4080000.0,816000.0,2,3,TODO: đặt tên nhóm 2
C07247,124,2,678000.0,339000.0,1,0,TODO: đặt tên nhóm 1
C07248,46,5,7100200.0,1420040.0,3,3,TODO: đặt tên nhóm 3
C07249,284,1,1832000.0,1832000.0,1,1,TODO: đặt tên nhóm 1
C07251,46,2,3296000.0,1648000.0,3,1,TODO: đặt tên nhóm 3
C07252,22,7,6795850.0,970835.7142857143,2,3,TODO: đặt tên nhóm 2
C07253,116,4,6441900.0,1610475.0,3,1,TODO: đặt tên nhóm 3
C07254,177,2,1628650.0,814325.0,1,0,TODO: đặt tên nhóm 1
C07255,8,4,3298050.0,824512.5,2,3,TODO: đặt tên nhóm 2
C07256,84,2,5531850.0,2765925.0,3,1,TODO: đặt tên nhóm 3
C07257,25,5,4899850.0,979970.0,2,3,TODO: đặt tên nhóm 2
C07258,16,4,3392000.0,848000.0,2,3,TODO: đặt tên nhóm 2
C07259,54,2,1311700.0,655850.0,2,0,TODO: đặt tên nhóm 2
C07260,51,5,7708471.0,1541694.2,3,3,TODO: đặt tên nhóm 3
C07261,12,2,2314000.0,1157000.0,2,0,TODO: đặt tên nhóm 2
C07262,15,5,5719900.0,1143980.0,2,3,TODO: đặt tên nhóm 2
C07263,17,7,4631250.0,661607.1428571428,2,3,TODO: đặt tên nhóm 2
C07264,69,5,3869850.0,773970.0,2,3,TODO: đặt tên nhóm 2
C07265,65,3,758200.0,252733.33333333334,2,0,TODO: đặt tên nhóm 2
C07266,33,3,3262900.0,1087633.3333333333,2,0,TODO: đặt tên nhóm 2
C07267,122,2,966000.0,483000.0,1,0,TODO: đặt tên nhóm 1
C07268,100,2,1322000.0,661000.0,1,0,TODO: đặt tên nhóm 1
C07269,94,4,4951800.0,1237950.0,3,3,TODO: đặt tên nhóm 3
C07270,174,3,1310950.0,436983.3333333333,1,0,TODO: đặt tên nhóm 1
C07271,92,6,6910400.0,1151733.3333333333,3,3,TODO: đặt tên nhóm 3
C07272,102,3,1222550.0,407516.6666666667,1,0,TODO: đặt tên nhóm 1
C07273,304,1,332000.0,332000.0,1,0,TODO: đặt tên nhóm 1
C07274,136,5,11914200.0,2382840.0,3,1,TODO: đặt tên nhóm 3
C07275,47,1,2379000.0,2379000.0,3,1,TODO: đặt tên nhóm 3
C07276,124,1,856000.0,856000.0,1,0,TODO: đặt tên nhóm 1
C07277,85,9,6931200.0,770133.3333333334,2,3,TODO: đặt tên nhóm 2
C07278,83,3,1990800.0,663600.0,2,0,TODO: đặt tên nhóm 2
C07279,186,4,6871200.0,1717800.0,3,1,TODO: đặt tên nhóm 3
C07280,104,2,4296400.0,2148200.0,3,1,TODO: đặt tên nhóm 3
C07281,136,6,9704900.0,1617483.3333333333,3,1,TODO: đặt tên nhóm 3
C07282,3,4,2918500.0,729625.0,2,3,TODO: đặt tên nhóm 2
C07283,63,2,2825300.0,1412650.0,3,0,TODO: đặt tên nhóm 3
C07284,107,1,179000.0,179000.0,1,0,TODO: đặt tên nhóm 1
C07285,134,4,2153750.0,538437.5,1,0,TODO: đặt tên nhóm 1
C07286,55,6,4576450.0,762741.6666666666,2,3,TODO: đặt tên nhóm 2
C07287,182,1,438900.0,438900.0,1,0,TODO: đặt tên nhóm 1
C07289,100,3,3241900.0,1080633.3333333333,1,0,TODO: đặt tên nhóm 1
C07290,138,2,975550.0,487775.0,1,0,TODO: đặt tên nhóm 1
C07292,57,3,1258900.0,419633.3333333333,2,0,TODO: đặt tên nhóm 2
C07293,122,5,4196100.0,839220.0,1,3,TODO: đặt tên nhóm 1
C07294,36,6,4786450.0,797741.6666666666,2,3,TODO: đặt tên nhóm 2
C07295,16,4,3187550.0,796887.5,2,3,TODO: đặt tên nhóm 2
C07296,76,4,5478750.0,1369687.5,3,1,TODO: đặt tên nhóm 3
C07297,26,5,6677000.0,1335400.0,3,3,TODO: đặt tên nhóm 3
C07298,247,1,5255000.0,5255000.0,3,1,TODO: đặt tên nhóm 3
