transaction_id,ts,customer_id,branch,channel,category,quantity,unit_price,amount,payment_method,gio,score
T0041306,2025-08-03 03:05:19,C04950,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,6740901.283154495,6740901.0,VI_DIEN_TU,3,-0.6437633680903763
T0010948,2025-02-26 02:44:15,C01748,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,8280163.403236354,8280163.0,VI_DIEN_TU,2,-0.6437196030513564
T0002469,2025-01-14 02:56:30,C05091,Hà Nội,Online,Điện tử,5.0,987000.0,4688250.0,VI_DIEN_TU,2,-0.6435945736710784
T0018553,2025-04-07 07:56:28,C00009,TP HCM,Cửa hàng,Gia dụng,5.0,808000.0,4040000.0,VI_DIEN_TU,7,-0.6434966567731025
T0037289,2025-07-13 23:35:02,C00192,Đà Nẵng,Online,Thực phẩm,4.0,160000.0,640000.0,VI_DIEN_TU,23,-0.6434810237221159
T0051298,2025-09-24 19:24:37,C04870,TP HCM,Cửa hàng,Điện tử,5.0,1211000.0,6055000.0,VI_DIEN_TU,19,-0.6434273442727669
T0048784,2025-09-11 02:07:35,C04114,TP HCM,Cửa hàng,Gia dụng,1.0,8757444.6577419,8757444.6577419,VI_DIEN_TU,2,-0.6433797939874523
T0001856,2025-01-10 23:15:06,C03852,Hải Phòng,Online,Điện tử,5.0,1094000.0,5470000.0,TIEN_MAT,23,-0.6433540686145356
T0042282,2025-08-09 06:59:13,C02268,Đà Nẵng,Online,Điện tử,5.0,981000.0,4905000.0,VI_DIEN_TU,6,-0.6433514075329966
T0030552,2025-06-08 23:19:07,C02475,Hà Nội,Online,Thực phẩm,5.0,205000.0,1025000.0,TIEN_MAT,23,-0.6433358717655674
T0048047,2025-09-08 03:01:17,C01298,Đà Nẵng,Online,Điện tử,4.0,1219000.0,4876000.0,VI_DIEN_TU,3,-0.6433325311331299
T0045586,2025-08-26 04:45:39,C07221,Hà Nội,Cửa hàng,Gia dụng,1.0,8218936.411123848,8218936.411123848,VI_DIEN_TU,4,-0.643281099749044
T0054195,2025-10-10 04:38:50,C03548,TP HCM,Online,Thời trang,1.0,8560310.861177392,8560311.0,VI_DIEN_TU,4,-0.6432808658235385
T0005025,2025-01-27 09:29:34,C00412,Hải Phòng,Online,Điện tử,5.0,1153000.0,5765000.0,THE,9,-0.6432783697638047
T0001083,2025-01-06 23:08:09,C06364,Hà Nội,Online,Thời trang,4.0,822000.0,3288000.0,VI_DIEN_TU,23,-0.6432491936416214
T0058888,2025-11-03 11:39:12,C07632,TP HCM,Online,Điện tử,4.0,1215000.0,4617000.0,VI_DIEN_TU,11,-0.643222110845985
T0058384,2025-10-31 19:27:10,C00329,Hà Nội,Cửa hàng,Điện tử,5.0,1043000.0,5215000.0,VI_DIEN_TU,19,-0.6431858115744651
T0031466,2025-06-13 02:22:22,C01099,TP HCM,Cửa hàng,Mỹ phẩm,1.0,8376764.21921609,8376764.0,VI_DIEN_TU,2,-0.6431722442271117
T0043861,2025-08-17 13:03:28,C05131,Hải Phòng,Online,Điện tử,5.0,1223000.0,6115000.0,TIEN_MAT,13,-0.6431679060127284
T0005720,2025-01-31 02:05:07,C00522,Hà Nội,Online,Gia dụng,1.0,7774183.327429297,7774183.327429297,VI_DIEN_TU,2,-0.6431212502602237
T0015801,2025-03-24 01:02:53,C00023,TP HCM,Online,Gia dụng,4.0,930000.0,3720000.0,VI_DIEN_TU,1,-0.6430321426655583
T0008203,2025-02-12 14:22:56,C00088,TP HCM,Online,Điện tử,5.0,1172000.0,5860000.0,VI_DIEN_TU,14,-0.6430210691161414
T0037897,2025-07-17 02:21:23,C00032,Hà Nội,Cửa hàng,Điện tử,1.0,8613883.823166061,8613884.0,VI_DIEN_TU,2,-0.6429446392499167
T0011835,2025-03-03 14:10:09,C02290,Hà Nội,Online,Điện tử,5.0,1171000.0,5855000.0,THE,14,-0.6429435751683673
T0022491,2025-04-27 17:51:49,C03911,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,165000.0,701250.0,VI_DIEN_TU,17,-0.6429054078614143
T0057463,2025-10-27 03:07:05,C00024,Cần Thơ,Online,Điện tử,4.0,1157000.0,4628000.0,VI_DIEN_TU,3,-0.6428974083621797
T0033984,2025-06-26 23:07:25,C00244,TP HCM,Online,Thực phẩm,5.0,169000.0,845000.0,VI_DIEN_TU,23,-0.6427404138925011
T0043942,2025-08-17 23:11:10,C00013,TP HCM,Online,Thực phẩm,5.0,170000.0,850000.0,THE,23,-0.6426893128154306
T0052271,2025-09-29 21:41:23,C00143,Hà Nội,Cửa hàng,Điện tử,5.0,1177000.0,5296500.0,CHUYEN_KHOAN,21,-0.6426448082352758
T0035349,2025-07-03 23:58:43,C07647,Cần Thơ,Online,Thời trang,5.0,735000.0,3675000.0,VI_DIEN_TU,23,-0.64260447755511
T0011871,2025-03-03 18:33:19,C02908,Hải Phòng,Online,Thực phẩm,5.0,188000.0,940000.0,VI_DIEN_TU,18,-0.6425954662922052
T0037308,2025-07-14 01:37:46,C00436,TP HCM,Online,Thời trang,5.0,813000.0,4065000.0,TIEN_MAT,1,-0.6425873452392197
T0033238,2025-06-22 23:38:55,C06223,TP HCM,Online,Thời trang,4.0,785000.0,3140000.0,VI_DIEN_TU,23,-0.6425091865584249
T0056179,2025-10-20 11:02:32,C02827,Cần Thơ,Online,Mỹ phẩm,5.0,468000.0,2106000.0,VI_DIEN_TU,11,-0.642501748136417
T0047424,2025-09-04 22:05:11,C07520,TP HCM,Online,Thời trang,5.0,855000.0,4275000.0,VI_DIEN_TU,22,-0.6423639299099683
T0036707,2025-07-11 01:24:59,C03998,TP HCM,Online,Thực phẩm,5.0,203000.0,1015000.0,VI_DIEN_TU,1,-0.6423236261571741
T0018350,2025-04-06 06:15:05,C00120,Hà Nội,Online,Thời trang,5.0,756000.0,3402000.0,VI_DIEN_TU,6,-0.6422917878976255
T0013061,2025-03-09 19:24:02,C00291,Hà Nội,Cửa hàng,Thực phẩm,5.0,178000.0,845500.0,VI_DIEN_TU,19,-0.6422488290627528
T0011643,2025-03-02 13:59:56,C00614,Hải Phòng,Online,Thực phẩm,5.0,186000.0,930000.0,VI_DIEN_TU,13,-0.6422146534395946
T0008876,2025-02-16 03:21:38,C07948,TP HCM,Online,Điện tử,4.0,1113000.0,4452000.0,VI_DIEN_TU,3,-0.6421544085401042
T0045656,2025-08-26 03:48:12,C00015,Hải Phòng,Cửa hàng,Mỹ phẩm,1.0,7958928.839072784,7958929.0,VI_DIEN_TU,3,-0.6421228903746837
T0053987,2025-10-08 22:02:52,C05399,Hải Phòng,Cửa hàng,Gia dụng,5.0,884000.0,4420000.0,VI_DIEN_TU,22,-0.6420779126460859
T0013835,2025-03-13 02:28:15,C07730,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,8214994.103293434,8214994.0,VI_DIEN_TU,2,-0.6420752125362681
T0010197,2025-02-23 00:37:19,C03095,TP HCM,Cửa hàng,Điện tử,5.0,1018000.0,4326500.0,TIEN_MAT,0,-0.6420244369453147
T0037406,2025-07-14 14:30:09,C00123,TP HCM,Cửa hàng,Gia dụng,5.0,823000.0,4115000.0,VI_DIEN_TU,14,-0.6420229567727759
T0045495,2025-08-26 00:29:26,C04624,Hà Nội,Online,Điện tử,4.0,1230000.0,4920000.0,VI_DIEN_TU,0,-0.6419842274641676
T0035826,2025-07-06 11:16:47,C02765,Đà Nẵng,Cửa hàng,Thời trang,5.0,726000.0,3630000.0,VI_DIEN_TU,11,-0.6419802385022757
T0053058,2025-10-04 02:18:32,C04976,TP HCM,Online,Gia dụng,5.0,807000.0,3631500.0,VI_DIEN_TU,2,-0.6419483000980235
T0014400,2025-03-16 17:54:16,C00610,TP HCM,Online,Điện tử,5.0,1155000.0,5486250.0,THE,17,-0.6419365698485706
T0053469,2025-10-06 02:00:44,C01407,Hà Nội,Cửa hàng,Thời trang,1.0,5876193.666317445,5876194.0,VI_DIEN_TU,2,-0.6419112294953339
T0031343,2025-06-13 01:26:50,C00013,TP HCM,Online,Thực phẩm,5.0,202000.0,1010000.0,VI_DIEN_TU,1,-0.641889185766653
T0015432,2025-03-22 01:20:35,C04744,TP HCM,Online,Mỹ phẩm,1.0,5313748.781338125,5313749.0,VI_DIEN_TU,1,-0.6418617297381587
T0018628,2025-04-07 17:07:44,C00017,Đà Nẵng,Cửa hàng,Gia dụng,5.0,762000.0,3810000.0,VI_DIEN_TU,17,-0.6418178664928046
T0002229,2025-01-12 22:32:40,C00001,Hà Nội,Cửa hàng,Điện tử,5.0,1139000.0,5695000.0,TIEN_MAT,22,-0.6417504228474891
T0025229,2025-05-12 01:36:58,C03492,Đà Nẵng,Online,Gia dụng,4.0,886000.0,3544000.0,VI_DIEN_TU,1,-0.6417282661470908
T0015034,2025-03-20 01:06:31,C04713,TP HCM,Online,Điện tử,5.0,1240000.0,5580000.0,THE,1,-0.6417177199730035
T0009130,2025-02-17 11:16:32,C06577,TP HCM,Online,Điện tử,5.0,1230000.0,5535000.0,CHUYEN_KHOAN,11,-0.6416540874694924
T0051893,2025-09-27 22:23:44,C01187,TP HCM,Cửa hàng,Thực phẩm,5.0,206000.0,927000.0,VI_DIEN_TU,22,-0.6416331355432167
T0020005,2025-04-14 17:35:47,C07379,Hà Nội,Online,Thực phẩm,5.0,181000.0,905000.0,VI_DIEN_TU,17,-0.641486758354429
T0032085,2025-06-16 22:56:44,C00173,Hà Nội,Online,Sách,4.0,133000.0,452200.0,VI_DIEN_TU,22,-0.6414271679508596
T0010010,2025-02-22 00:54:35,C00060,Hà Nội,Online,Gia dụng,5.0,871000.0,4355000.0,CHUYEN_KHOAN,0,-0.6414154982309166
T0050361,2025-09-20 03:57:02,C00195,Đà Nẵng,Cửa hàng,Gia dụng,1.0,7592298.526722556,7592298.526722556,VI_DIEN_TU,3,-0.6413074061589366
T0058971,2025-11-03 22:21:21,C01383,TP HCM,Online,Sách,5.0,133000.0,665000.0,TIEN_MAT,22,-0.6412888401921454
T0019666,2025-04-13 00:24:54,C01874,TP HCM,Online,Thực phẩm,5.0,182000.0,864500.0,CHUYEN_KHOAN,0,-0.6412848167639033
T0024276,2025-05-07 02:28:31,C00627,Hà Nội,Online,Sách,5.0,129000.0,645000.0,VI_DIEN_TU,2,-0.6412025524645817
T0002623,2025-01-14 22:07:44,C03877,Hải Phòng,Online,Thực phẩm,5.0,171000.0,855000.0,VI_DIEN_TU,22,-0.6410966071762845
T0022465,2025-04-27 14:22:20,C04151,Hà Nội,Online,Mỹ phẩm,5.0,533000.0,2665000.0,VI_DIEN_TU,14,-0.6410597486952169
T0017207,2025-03-31 11:34:09,C01395,TP HCM,Online,Điện tử,4.0,1111000.0,4444000.0,VI_DIEN_TU,11,-0.6410498108999646
T0029791,2025-06-04 23:34:54,C03122,Đà Nẵng,Cửa hàng,Gia dụng,5.0,726000.0,3630000.0,VI_DIEN_TU,23,-0.6410349460230502
T0005739,2025-01-31 02:40:29,C00089,Hà Nội,Online,Sách,5.0,147000.0,735000.0,VI_DIEN_TU,2,-0.6409830066177691
T0042995,2025-08-13 00:47:49,C04786,Hải Phòng,Online,Điện tử,4.0,1253000.0,5012000.0,VI_DIEN_TU,0,-0.6407909755828619
T0002644,2025-01-15 00:48:17,C06532,Hải Phòng,Online,Điện tử,4.0,1248000.0,4992000.0,VI_DIEN_TU,0,-0.6407909755828619
T0042505,2025-08-10 10:06:38,C00394,Cần Thơ,Cửa hàng,Sách,5.0,159000.0,715500.0,VI_DIEN_TU,10,-0.640714130177899
T0003436,2025-01-19 04:45:49,C05628,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,191000.0,955000.0,VI_DIEN_TU,4,-0.640679850688665
T0056690,2025-10-23 04:57:35,C06446,TP HCM,Cửa hàng,Điện tử,1.0,8337116.697674115,8337117.0,VI_DIEN_TU,4,-0.6406336350994977
T0058731,2025-11-02 14:45:09,C03812,Hải Phòng,Online,Mỹ phẩm,5.0,521000.0,2605000.0,VI_DIEN_TU,14,-0.6406132717495064
T0024669,2025-05-09 01:56:09,C00001,TP HCM,Cửa hàng,Thời trang,1.0,6970089.839766158,6970089.839766158,VI_DIEN_TU,1,-0.6405648320011876
T0032804,2025-06-20 01:13:28,C01107,TP HCM,Cửa hàng,Mỹ phẩm,1.0,6831261.764924984,6831262.0,VI_DIEN_TU,1,-0.6405648320011876
T0048623,2025-09-11 00:30:21,C06574,Hà Nội,Online,Điện tử,4.0,1216000.0,4377600.0,VI_DIEN_TU,0,-0.6405171934462237
T0018430,2025-04-06 15:55:15,C00166,Hải Phòng,Online,Điện tử,4.0,1222000.0,4888000.0,VI_DIEN_TU,15,-0.6405008708928506
T0046712,2025-09-01 05:01:25,C04788,Hà Nội,Online,Thực phẩm,5.0,174000.0,826500.0,VI_DIEN_TU,5,-0.6404205649280644
T0000560,2025-01-04 04:56:56,C00281,TP HCM,Online,Điện tử,5.0,1239000.0,6195000.0,TIEN_MAT,4,-0.6403908339907268
T0019302,2025-04-11 04:36:01,C02713,Hải Phòng,Cửa hàng,Điện tử,5.0,1143000.0,5715000.0,VI_DIEN_TU,4,-0.640345335955384
T0002057,2025-01-12 00:13:23,C02999,Hải Phòng,Online,Gia dụng,5.0,793000.0,3766750.0,TIEN_MAT,0,-0.6403339730500033
TDUP0096,2025-11-02 00:18:03,C02371,Cần Thơ,Cửa hàng,Gia dụng,5.0,890000.0,4450000.0,CHUYEN_KHOAN,0,-0.6402819552094645
T0004890,2025-01-26 15:07:39,C00002,Cần Thơ,Cửa hàng,Thời trang,5.0,735000.0,3675000.0,VI_DIEN_TU,15,-0.6402761371947382
T0036322,2025-07-09 02:46:53,C00613,Hà Nội,Online,Gia dụng,5.0,859000.0,4295000.0,VI_DIEN_TU,2,-0.6402105650687371
T0049339,2025-09-14 18:10:47,C07076,TP HCM,Cửa hàng,Thực phẩm,5.0,177000.0,885000.0,VI_DIEN_TU,18,-0.6401876311843632
T0048806,2025-09-11 23:19:17,C00330,Đà Nẵng,Online,Thời trang,5.0,668000.0,3173000.0,VI_DIEN_TU,23,-0.6401519993254956
T0037305,2025-07-14 01:18:45,C04440,Đà Nẵng,Online,Thời trang,5.0,820000.0,3895000.0,THE,1,-0.6401246317418962
T0051761,2025-09-27 06:44:35,C00361,TP HCM,Online,Sách,5.0,128000.0,640000.0,VI_DIEN_TU,6,-0.6400825150229955
T0019656,2025-04-12 23:05:01,C00092,Đà Nẵng,Cửa hàng,Điện tử,5.0,1195000.0,5975000.0,TIEN_MAT,23,-0.6400775521612783
T0051694,2025-09-26 21:59:18,C01934,Hà Nội,Online,Thực phẩm,5.0,159000.0,675750.0,VI_DIEN_TU,21,-0.640073228678882
T0025333,2025-05-12 14:32:02,C00219,Hà Nội,Online,Điện tử,5.0,1168000.0,5256000.0,THE,14,-0.6400514272691246
T0049382,2025-09-15 00:10:43,C02793,Hải Phòng,Online,Mỹ phẩm,4.0,420000.0,1512000.0,VI_DIEN_TU,0,-0.6400031687019774
T0026630,2025-05-19 06:32:31,C00262,Hải Phòng,Online,Điện tử,5.0,1010000.0,4797500.0,THE,6,-0.6400030826735007
T0053610,2025-10-06 23:45:20,C02514,TP HCM,Online,Mỹ phẩm,4.0,422000.0,1688000.0,VI_DIEN_TU,23,-0.6399749547532623
T0016443,2025-03-27 11:32:07,C06916,Hà Nội,Cửa hàng,Điện tử,5.0,1230000.0,5842500.0,VI_DIEN_TU,11,-0.639934415516669
T0043859,2025-08-17 12:44:55,C00073,Hải Phòng,Cửa hàng,Thực phẩm,5.0,157000.0,785000.0,VI_DIEN_TU,12,-0.6399253186248768
T0009223,2025-02-18 00:00:42,C05264,Hải Phòng,Cửa hàng,Thực phẩm,5.0,175000.0,875000.0,VI_DIEN_TU,0,-0.6398724378300733
T0048045,2025-09-08 02:45:57,C03825,Đà Nẵng,Online,Thời trang,5.0,829000.0,4145000.0,THE,2,-0.6398638031119797
T0021578,2025-04-22 23:03:39,C02593,Đà Nẵng,Cửa hàng,Điện tử,4.0,1158000.0,4632000.0,VI_DIEN_TU,23,-0.639833613413431
T0009125,2025-02-17 10:42:40,C06388,Đà Nẵng,Cửa hàng,Sách,5.0,136000.0,680000.0,VI_DIEN_TU,10,-0.6397819795964953
T0011762,2025-03-03 04:49:20,C00122,TP HCM,Cửa hàng,Gia dụng,5.0,781000.0,3905000.0,VI_DIEN_TU,4,-0.6397429832790603
T0055419,2025-10-16 10:48:45,C00831,Đà Nẵng,Cửa hàng,Điện tử,5.0,1200000.0,6000000.0,VI_DIEN_TU,10,-0.6396993626248451
T0019252,2025-04-10 04:53:26,C07784,TP HCM,Cửa hàng,Gia dụng,1.0,7930577.570723719,7930578.0,VI_DIEN_TU,4,-0.6395509411513133
T0003009,2025-01-16 23:46:03,C05300,Hà Nội,Cửa hàng,Gia dụng,5.0,834000.0,3753000.0,VI_DIEN_TU,23,-0.639522582843023
T0042685,2025-08-11 01:39:22,C07950,Hà Nội,Online,Thực phẩm,1.0,3712526.902964909,3712527.0,VI_DIEN_TU,1,-0.6395219654027787
T0053515,2025-10-06 01:51:23,C00336,Hà Nội,Online,Mỹ phẩm,1.0,3752389.157942977,3752389.0,VI_DIEN_TU,1,-0.6395219654027787
T0043952,2025-08-18 00:20:22,C00001,TP HCM,Online,Thực phẩm,5.0,181000.0,905000.0,THE,0,-0.6394894922149311
T0057385,2025-10-26 17:39:15,C01756,Cần Thơ,Cửa hàng,Điện tử,5.0,1222000.0,6110000.0,THE,17,-0.6394200729691228
T0054661,2025-10-12 10:54:30,C00012,TP HCM,Cửa hàng,Thực phẩm,5.0,163000.0,692750.0,VI_DIEN_TU,10,-0.639414953894228
T0043792,2025-08-17 05:01:17,C00908,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,189000.0,945000.0,VI_DIEN_TU,5,-0.6393917325748926
T0026766,2025-05-19 23:08:01,C02829,TP HCM,Cửa hàng,Gia dụng,5.0,901000.0,4505000.0,TIEN_MAT,23,-0.6393855834351503
T0033452,2025-06-24 02:12:44,C00228,Đà Nẵng,Online,Gia dụng,5.0,803000.0,4015000.0,VI_DIEN_TU,2,-0.639361703484674
T0036095,2025-07-07 21:47:53,C00634,Hà Nội,Cửa hàng,Điện tử,5.0,1148000.0,5453000.0,TIEN_MAT,21,-0.6393471752340363
T0026700,2025-05-19 14:51:57,C00006,Cần Thơ,Online,Điện tử,4.0,1059000.0,4236000.0,VI_DIEN_TU,14,-0.6392351565228725
T0019732,2025-04-13 08:20:18,C01015,TP HCM,Cửa hàng,Gia dụng,5.0,837000.0,3557250.0,VI_DIEN_TU,8,-0.6391733949816236
T0033980,2025-06-26 22:38:35,C04036,Cần Thơ,Online,Thời trang,5.0,643000.0,3215000.0,VI_DIEN_TU,22,-0.6391730467395854
T0019547,2025-04-12 10:45:16,C00492,Cần Thơ,Online,Điện tử,5.0,1258000.0,6290000.0,CHUYEN_KHOAN,10,-0.6390777916812621
T0050448,2025-09-20 11:23:30,C03066,TP HCM,Cửa hàng,Điện tử,5.0,988000.0,4940000.0,VI_DIEN_TU,11,-0.6390629063204273
T0057111,2025-10-25 07:24:19,C03507,Hà Nội,Online,Sách,5.0,132000.0,660000.0,VI_DIEN_TU,7,-0.6389185301890135
T0055836,2025-10-18 16:33:24,C01502,Đà Nẵng,Cửa hàng,Gia dụng,5.0,947000.0,4735000.0,VI_DIEN_TU,16,-0.6388847876119834
T0026628,2025-05-19 06:21:53,C01658,Hải Phòng,Cửa hàng,Điện tử,5.0,1201000.0,6005000.0,THE,6,-0.6388847684281961
T0035163,2025-07-03 01:46:01,C02349,Hải Phòng,Online,Mỹ phẩm,5.0,475000.0,2375000.0,VI_DIEN_TU,1,-0.6388680603200318
T0025008,2025-05-10 02:25:28,C01864,Hải Phòng,Online,Mỹ phẩm,1.0,5990229.101454589,5990229.0,VI_DIEN_TU,2,-0.6387911169656963
T0030004,2025-06-06 01:26:44,C01180,Đà Nẵng,Online,Mỹ phẩm,5.0,413000.0,1858500.0,VI_DIEN_TU,1,-0.6387251327411794
T0005118,2025-01-27 20:39:10,C00026,TP HCM,Cửa hàng,Điện tử,4.0,1131000.0,4297800.0,VI_DIEN_TU,20,-0.6387155341889457
T0035887,2025-07-06 18:04:36,C04559,Hà Nội,Cửa hàng,Điện tử,4.0,1138000.0,4552000.0,VI_DIEN_TU,18,-0.6386314599274102
T0042404,2025-08-09 21:57:53,C01890,Hải Phòng,Cửa hàng,Thực phẩm,5.0,198000.0,990000.0,VI_DIEN_TU,21,-0.638574013961367
T0028114,2025-05-26 23:43:42,C00359,Hải Phòng,Online,Mỹ phẩm,4.0,540000.0,1944000.0,VI_DIEN_TU,23,-0.6385683748623426
T0039355,2025-07-24 02:17:25,C01029,TP HCM,Online,Mỹ phẩm,1.0,7405420.184331045,7405420.0,VI_DIEN_TU,2,-0.63853614548462
T0040617,2025-07-31 01:26:26,C00052,Hải Phòng,Cửa hàng,Mỹ phẩm,1.0,6419714.524731707,6419715.0,VI_DIEN_TU,1,-0.6385213179064081
T0010148,2025-02-22 18:15:31,C00071,Đà Nẵng,Online,Thời trang,5.0,846000.0,4018500.0,VI_DIEN_TU,18,-0.6384982751929887
T0014297,2025-03-16 05:22:48,C05145,Cần Thơ,Online,Điện tử,5.0,1122000.0,5049000.0,THE,5,-0.6384456831161162
T0030472,2025-06-08 14:00:59,C04021,TP HCM,Online,Điện tử,5.0,1128000.0,5640000.0,TIEN_MAT,14,-0.6384442226662645
T0051869,2025-09-27 19:36:19,C03575,Đà Nẵng,Online,Thời trang,5.0,644000.0,3220000.0,VI_DIEN_TU,19,-0.6382767302797047
T0057621,2025-10-27 22:01:46,C06293,Hà Nội,Cửa hàng,Điện tử,5.0,1001000.0,5005000.0,THE,22,-0.6382472347188367
T0019869,2025-04-14 01:20:21,C01176,Đà Nẵng,Online,Thời trang,5.0,704000.0,3344000.0,THE,1,-0.6382006022939939
T0058625,2025-11-02 01:27:31,C00023,Hà Nội,Cửa hàng,Điện tử,5.0,1036000.0,5180000.0,THE,1,-0.6381195848038359
T0052274,2025-09-29 01:31:06,C07920,TP HCM,Cửa hàng,Mỹ phẩm,1.0,4452175.841878305,4452176.0,VI_DIEN_TU,1,-0.6380553120238429
T0012317,2025-03-05 23:57:00,C04193,TP HCM,Online,Điện tử,4.0,1135000.0,4540000.0,VI_DIEN_TU,23,-0.6380448665613251
T0050953,2025-09-23 02:54:07,C04135,Hải Phòng,Online,Gia dụng,5.0,736000.0,3680000.0,VI_DIEN_TU,2,-0.6380205048011122
T0045001,2025-08-23 01:05:18,C00049,Hải Phòng,Cửa hàng,Mỹ phẩm,1.0,5478509.581970264,5478510.0,VI_DIEN_TU,1,-0.6380190377440553
T0051355,2025-09-25 02:31:47,C02258,Hải Phòng,Online,Gia dụng,5.0,885000.0,4425000.0,VI_DIEN_TU,2,-0.6379716555880784
T0028103,2025-05-26 22:15:51,C00219,Hà Nội,Online,Thời trang,5.0,764000.0,3820000.0,THE,22,-0.6379322880362388
T0038123,2025-07-18 02:52:21,C02990,Hà Nội,Online,Gia dụng,1.0,7023719.768067759,7023719.768067759,VI_DIEN_TU,2,-0.6378502970219417
T0011719,2025-03-03 00:07:03,C00028,Đà Nẵng,Cửa hàng,Gia dụng,5.0,897000.0,4485000.0,KHONG_RO,0,-0.6378329994776012
T0043799,2025-08-17 06:07:56,C00292,Hải Phòng,Cửa hàng,Thực phẩm,5.0,181000.0,905000.0,VI_DIEN_TU,6,-0.6377901713945116
T0054969,2025-10-14 03:03:09,C02113,Hải Phòng,Online,Thời trang,1.0,6723009.522106373,6723009.522106373,VI_DIEN_TU,3,-0.637739375492649
T0034819,2025-07-01 03:53:43,C07794,Hải Phòng,Online,Mỹ phẩm,1.0,6924668.391077676,6924668.0,VI_DIEN_TU,3,-0.637739375492649
T0010354,2025-02-23 20:23:31,C00246,Hải Phòng,Cửa hàng,Điện tử,4.0,1079000.0,4316000.0,VI_DIEN_TU,20,-0.6376395076815243
T0014284,2025-03-16 03:46:47,C00062,Cần Thơ,Online,Sách,4.0,130000.0,494000.0,VI_DIEN_TU,3,-0.6376266345143744
T0044170,2025-08-19 03:22:23,C00052,Cần Thơ,Online,Sách,5.0,149000.0,707750.0,VI_DIEN_TU,3,-0.6376154675160125
T0028140,2025-05-27 02:51:59,C00273,Hà Nội,Online,Thời trang,5.0,712000.0,3560000.0,VI_DIEN_TU,2,-0.637588974858917
T0054440,2025-10-11 07:29:17,C01360,TP HCM,Online,Điện tử,5.0,942000.0,4239000.0,VI_DIEN_TU,7,-0.6375694586859153
T0007881,2025-02-11 00:07:23,C00109,TP HCM,Online,Gia dụng,5.0,959000.0,4795000.0,CHUYEN_KHOAN,0,-0.6375627372711794
T0008658,2025-02-14 23:55:13,C01006,Đà Nẵng,Cửa hàng,Điện tử,4.0,1179000.0,4480200.0,VI_DIEN_TU,23,-0.6375305894632155
T0036136,2025-07-08 03:08:43,C00041,Hà Nội,Online,Điện tử,5.0,1229000.0,6145000.0,TIEN_MAT,3,-0.6374979361816996
T0012065,2025-03-04 19:00:30,C02586,TP HCM,Online,Gia dụng,5.0,949000.0,4745000.0,VI_DIEN_TU,19,-0.6374960541848455
T0037087,2025-07-12 23:12:23,C01569,Hà Nội,Online,Điện tử,4.0,1068000.0,3844800.0,VI_DIEN_TU,23,-0.6374488492196452
T0039774,2025-07-26 20:30:03,C01479,Hà Nội,Online,Điện tử,5.0,1117000.0,5305750.0,THE,20,-0.6374264347355391
T0004933,2025-01-26 20:38:08,C01766,Đà Nẵng,Online,Điện tử,5.0,946000.0,4493500.0,CHUYEN_KHOAN,20,-0.6374205468825214
T0052286,2025-09-29 23:01:18,C03629,TP HCM,Online,Thực phẩm,4.0,167000.0,668000.0,VI_DIEN_TU,23,-0.6374098718748036
T0036971,2025-07-12 02:36:30,C00242,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,6501269.161864445,6501269.0,VI_DIEN_TU,2,-0.6373350743717742
T0057011,2025-10-24 18:25:10,C00030,TP HCM,Cửa hàng,Gia dụng,5.0,874000.0,4370000.0,VI_DIEN_TU,18,-0.6372958378888974
T0040494,2025-07-30 16:35:17,C01260,Hà Nội,Cửa hàng,Điện tử,5.0,1084000.0,5420000.0,VI_DIEN_TU,16,-0.6372924562700996
T0018872,2025-04-08 23:27:20,C03517,TP HCM,Cửa hàng,Điện tử,5.0,1085000.0,5425000.0,THE,23,-0.6372583534931782
T0043571,2025-08-16 00:40:55,C05173,Đà Nẵng,Online,Sách,4.0,140000.0,560000.0,VI_DIEN_TU,0,-0.6372537850362249
T0039167,2025-07-23 02:01:49,C00534,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,7604410.980409679,7604411.0,VI_DIEN_TU,2,-0.6371597196117254
T0012983,2025-03-09 10:46:29,C02395,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,162000.0,769500.0,VI_DIEN_TU,10,-0.6371226991429781
T0050156,2025-09-18 23:00:56,C01248,Hà Nội,Cửa hàng,Điện tử,4.0,1234000.0,4936000.0,VI_DIEN_TU,23,-0.6370973423117567
T0047726,2025-09-06 09:23:58,C01037,Hà Nội,Online,Gia dụng,5.0,873000.0,4146750.0,VI_DIEN_TU,9,-0.6370929437802738
T0012742,2025-03-08 05:25:31,C00010,Cần Thơ,Online,Điện tử,5.0,1222000.0,6110000.0,THE,5,-0.6370331469017322
T0027401,2025-05-23 03:16:18,C04501,Hà Nội,Online,Thực phẩm,5.0,155000.0,775000.0,VI_DIEN_TU,3,-0.6369896290681981
T0054325,2025-10-10 17:43:00,C01512,TP HCM,Cửa hàng,Gia dụng,5.0,965000.0,4825000.0,VI_DIEN_TU,17,-0.6369572905002249
T0037276,2025-07-13 22:00:11,C00763,TP HCM,Online,Sách,5.0,164000.0,738000.0,TIEN_MAT,22,-0.6369385256206329
