customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,trang_thai
C06404,67,Nữ,Hà Nội,56,1,0,143.0,1.0,1642000.0,Đã ngủ đông,Đang hoạt động
C06405,40,Nữ,Hà Nội,34,2,0,81.0,2.0,3998000.0,Đã ngủ đông,Đang hoạt động
C06406,44,Nam,TP HCM,57,3,0,3.0,6.0,3224650.0,Khách VIP,Đang hoạt động
C06407,64,Nam,Đà Nẵng,17,0,0,19.0,1.0,572000.0,Khách mới,Đang hoạt động
C06408,45,Nam,TP HCM,35,0,0,55.0,2.0,1099000.0,Đã ngủ đông,Đang hoạt động
C06409,51,Nữ,Hải Phòng,26,0,1,12.0,5.0,3050550.0,Trung bình,Đã rời bỏ
C06410,36,Nam,Đà Nẵng,1,0,0,109.0,6.0,3883500.0,Nguy cơ rời bỏ,Đang hoạt động
C06411,36,Nữ,Đà Nẵng,53,2,0,65.0,3.0,4887000.0,Đã ngủ đông,Đang hoạt động
C06412,32,Nam,Cần Thơ,7,2,1,83.0,3.0,2417950.0,Đã ngủ đông,Đã rời bỏ
C06413,50,Nữ,Hải Phòng,55,2,1,167.0,2.0,1015000.0,Đã ngủ đông,Đã rời bỏ
C06414,58,Nữ,TP HCM,19,1,0,295.0,1.0,143450.0,Đã ngủ đông,Đang hoạt động
C06415,55,Nữ,Hải Phòng,27,4,1,12.0,4.0,1770000.0,Trung bình,Đã rời bỏ
C06416,68,Nam,Hà Nội,53,1,0,19.0,6.0,6754650.0,Khách VIP,Đang hoạt động
C06417,70,Nữ,Hà Nội,26,3,1,44.0,6.0,8856150.0,Trung bình,Đã rời bỏ
C06418,20,Nữ,Hà Nội,18,1,0,11.0,4.0,4242800.0,Trung bình,Đang hoạt động
C06419,30,Nam,Đà Nẵng,19,0,0,10.0,6.0,3595450.0,Khách VIP,Đang hoạt động
C06420,61,Nữ,TP HCM,10,0,0,69.0,2.0,3911000.0,Đã ngủ đông,Đang hoạt động
C06421,34,Nữ,TP HCM,2,4,1,29.0,3.0,3264250.0,Trung bình,Đã rời bỏ
C06422,69,Nam,Đà Nẵng,9,0,0,50.0,5.0,7461200.0,Trung bình,Đang hoạt động
C06423,69,Nam,TP HCM,31,1,1,26.0,4.0,4689050.0,Trung bình,Đã rời bỏ
C06424,68,Nữ,Hà Nội,45,0,1,70.0,3.0,1668000.0,Đã ngủ đông,Đã rời bỏ
C06425,31,Nam,Đà Nẵng,41,1,0,209.0,1.0,708050.0,Đã ngủ đông,Đang hoạt động
C06426,37,Nữ,Cần Thơ,28,2,1,89.0,3.0,1904900.0,Đã ngủ đông,Đã rời bỏ
C06427,44,Nam,Đà Nẵng,54,0,0,29.0,6.0,5975550.0,Trung bình,Đang hoạt động
C06428,27,Nam,Đà Nẵng,22,0,1,74.0,2.0,3097050.0,Đã ngủ đông,Đã rời bỏ
C06429,42,Nam,Hải Phòng,27,0,0,23.0,4.0,5198500.0,Trung bình,Đang hoạt động
C06430,49,Nam,TP HCM,58,0,1,101.0,2.0,3437250.0,Đã ngủ đông,Đã rời bỏ
C06431,62,Nữ,Hải Phòng,26,0,0,99.0,2.0,4726500.0,Đã ngủ đông,Đang hoạt động
C06432,33,Nam,TP HCM,13,0,0,24.0,4.0,15456676.0,Trung bình,Đang hoạt động
C06433,63,Nữ,TP HCM,39,3,0,189.0,2.0,6043300.0,Đã ngủ đông,Đang hoạt động
C06434,31,Nam,Cần Thơ,34,0,1,,,,Chưa mua,Đã rời bỏ
C06435,51,Nam,Hà Nội,39,1,1,38.0,2.0,351000.0,Trung bình,Đã rời bỏ
C06436,28,Nam,Cần Thơ,36,2,0,12.0,3.0,2406600.0,Khách mới,Đang hoạt động
C06437,26,Nữ,TP HCM,36,2,1,78.0,2.0,880300.0,Đã ngủ đông,Đã rời bỏ
C06438,58,Nam,Hà Nội,32,1,0,62.0,6.0,3223000.0,Nguy cơ rời bỏ,Đang hoạt động
C06439,18,Nam,Hải Phòng,30,1,0,2.0,5.0,8621500.0,Trung bình,Đang hoạt động
C06440,18,Nam,Đà Nẵng,33,1,1,134.0,3.0,3722600.0,Đã ngủ đông,Đã rời bỏ
C06441,38,Nam,TP HCM,26,1,1,9.0,4.0,2062900.0,Trung bình,Đã rời bỏ
C06442,19,Nữ,Hà Nội,35,2,0,232.0,2.0,3345700.0,Đã ngủ đông,Đang hoạt động
C06443,30,Nam,Hà Nội,6,0,0,21.0,2.0,1425000.0,Khách mới,Đang hoạt động
C06444,44,Nam,TP HCM,41,2,0,16.0,8.0,9116500.0,Khách VIP,Đang hoạt động
C06445,59,Nam,Cần Thơ,9,1,1,72.0,6.0,8070780.0,Nguy cơ rời bỏ,Đã rời bỏ
C06446,58,Nữ,TP HCM,18,0,0,18.0,4.0,14762317.0,Trung bình,Đang hoạt động
C06447,70,Nam,Đà Nẵng,3,1,1,131.0,3.0,1315200.0,Đã ngủ đông,Đã rời bỏ
C06448,55,Nữ,TP HCM,42,2,1,136.0,3.0,1927150.0,Đã ngủ đông,Đã rời bỏ
C06449,30,Nam,TP HCM,10,0,0,22.0,5.0,13139900.0,Trung bình,Đang hoạt động
C06450,67,Nam,TP HCM,32,0,0,3.0,5.0,3329300.0,Trung bình,Đang hoạt động
C06451,58,Nữ,Cần Thơ,28,1,0,34.0,4.0,1765950.0,Trung bình,Đang hoạt động
C06452,58,Nam,Hà Nội,22,0,0,17.0,3.0,5235100.0,Khách mới,Đang hoạt động
C06453,61,Nam,Hà Nội,22,0,0,212.0,4.0,12072573.0,Trung bình,Đang hoạt động
C06454,31,Nam,TP HCM,53,1,0,38.0,3.0,2293650.0,Trung bình,Đang hoạt động
C06455,22,Nữ,Đà Nẵng,32,1,1,134.0,2.0,2922000.0,Đã ngủ đông,Đã rời bỏ
C06456,33,Nữ,TP HCM,51,1,1,152.0,4.0,4128400.0,Trung bình,Đã rời bỏ
C06457,64,Nam,Hà Nội,23,2,0,5.0,4.0,4369000.0,Trung bình,Đang hoạt động
C06458,67,Nữ,Cần Thơ,40,1,0,42.0,4.0,2433900.0,Trung bình,Đang hoạt động
C06459,58,Nam,Hà Nội,4,2,1,137.0,3.0,1789200.0,Đã ngủ đông,Đã rời bỏ
C06460,65,Nữ,TP HCM,21,2,1,159.0,3.0,486000.0,Đã ngủ đông,Đã rời bỏ
C06461,26,Nam,Cần Thơ,10,2,1,197.0,1.0,326000.0,Đã ngủ đông,Đã rời bỏ
C06462,42,Nữ,Cần Thơ,39,1,1,,,,Chưa mua,Đã rời bỏ
C06463,44,Nữ,TP HCM,22,1,1,74.0,7.0,3940550.0,Nguy cơ rời bỏ,Đã rời bỏ
C06464,64,Nữ,Đà Nẵng,44,0,0,103.0,1.0,136800.0,Đã ngủ đông,Đang hoạt động
C06465,37,Nam,Hà Nội,26,1,0,44.0,5.0,6551900.0,Trung bình,Đang hoạt động
C06466,27,Nữ,Hà Nội,56,1,0,105.0,3.0,2903000.0,Đã ngủ đông,Đang hoạt động
C06467,61,Nữ,Đà Nẵng,13,2,1,183.0,1.0,368000.0,Đã ngủ đông,Đã rời bỏ
C06468,52,Nam,TP HCM,41,0,0,128.0,6.0,2411300.0,Nguy cơ rời bỏ,Đang hoạt động
C06469,56,Nam,Hải Phòng,53,0,0,60.0,5.0,6986650.0,Trung bình,Đang hoạt động
C06470,33,Nam,Hà Nội,49,1,1,137.0,2.0,1006800.0,Đã ngủ đông,Đã rời bỏ
C06471,49,Nam,Đà Nẵng,37,1,0,53.0,5.0,3732400.0,Trung bình,Đang hoạt động
C06472,22,Nữ,Cần Thơ,58,1,0,34.0,3.0,3181000.0,Trung bình,Đang hoạt động
C06473,67,Nam,TP HCM,55,0,0,33.0,2.0,641700.0,Trung bình,Đang hoạt động
C06474,67,Nam,Hải Phòng,43,0,0,80.0,5.0,4662500.0,Trung bình,Đang hoạt động
C06475,49,Nam,TP HCM,25,1,0,11.0,6.0,9459000.0,Khách VIP,Đang hoạt động
C06476,26,Nữ,Hà Nội,24,1,1,16.0,5.0,2568000.0,Trung bình,Đã rời bỏ
C06477,58,Nữ,TP HCM,51,1,1,78.0,4.0,2394250.0,Trung bình,Đã rời bỏ
C06478,66,Nam,Hà Nội,16,0,1,,,,Chưa mua,Đã rời bỏ
C06479,21,Nam,Cần Thơ,3,1,1,61.0,4.0,3130050.0,Trung bình,Đã rời bỏ
C06480,26,Nam,TP HCM,8,1,1,150.0,6.0,4097100.0,Nguy cơ rời bỏ,Đã rời bỏ
C06481,52,Nữ,Đà Nẵng,50,2,0,16.0,4.0,978600.0,Trung bình,Đang hoạt động
C06482,48,Nữ,Hà Nội,8,3,1,65.0,6.0,2899450.0,Nguy cơ rời bỏ,Đã rời bỏ
C06483,62,Nam,Hải Phòng,30,0,1,179.0,2.0,2346200.0,Đã ngủ đông,Đã rời bỏ
C06484,50,Nữ,Hà Nội,41,1,0,96.0,4.0,3544550.0,Trung bình,Đang hoạt động
C06485,35,Nam,TP HCM,31,2,0,75.0,6.0,6851200.0,Nguy cơ rời bỏ,Đang hoạt động
C06486,40,Nam,Đà Nẵng,26,0,0,5.0,6.0,4611050.0,Khách VIP,Đang hoạt động
C06487,67,Nữ,Hải Phòng,23,3,0,91.0,4.0,4890900.0,Trung bình,Đang hoạt động
C06488,30,Nam,Hà Nội,29,2,0,16.0,3.0,4113200.0,Khách mới,Đang hoạt động
C06489,26,Nam,TP HCM,19,0,0,135.0,3.0,3115100.0,Đã ngủ đông,Đang hoạt động
C06490,28,Nữ,TP HCM,23,2,0,11.0,2.0,930000.0,Khách mới,Đang hoạt động
C06491,68,Nữ,TP HCM,16,2,1,190.0,2.0,4094000.0,Đã ngủ đông,Đã rời bỏ
C06492,65,Nam,TP HCM,34,2,1,224.0,1.0,1590000.0,Đã ngủ đông,Đã rời bỏ
C06493,56,Nữ,TP HCM,46,0,1,263.0,1.0,719100.0,Đã ngủ đông,Đã rời bỏ
C06494,25,Nữ,Đà Nẵng,4,1,1,192.0,3.0,4596000.0,Đã ngủ đông,Đã rời bỏ
C06495,37,Nữ,TP HCM,50,2,0,119.0,4.0,2781400.0,Trung bình,Đang hoạt động
C06496,45,Nam,Hà Nội,14,0,0,152.0,4.0,2437150.0,Trung bình,Đang hoạt động
C06497,70,Nữ,TP HCM,12,1,1,65.0,3.0,1825000.0,Đã ngủ đông,Đã rời bỏ
C06498,36,Nữ,Cần Thơ,52,1,0,47.0,2.0,865800.0,Trung bình,Đang hoạt động
C06499,56,Nữ,TP HCM,18,1,0,80.0,4.0,1651000.0,Trung bình,Đang hoạt động
C06500,69,Nữ,Hà Nội,26,0,0,,,,Chưa mua,Đang hoạt động
C06501,21,Nữ,Đà Nẵng,50,1,0,238.0,1.0,892050.0,Đã ngủ đông,Đang hoạt động
C06502,18,Nữ,TP HCM,48,1,1,170.0,2.0,1285650.0,Đã ngủ đông,Đã rời bỏ
C06503,21,Nữ,TP HCM,11,2,1,157.0,3.0,2747400.0,Đã ngủ đông,Đã rời bỏ
C06504,30,Nữ,Hà Nội,35,1,1,11.0,3.0,3979000.0,Khách mới,Đã rời bỏ
C06505,62,Nữ,Hải Phòng,50,1,1,100.0,3.0,487000.0,Đã ngủ đông,Đã rời bỏ
C06506,51,Nam,TP HCM,30,1,0,99.0,5.0,2395650.0,Trung bình,Đang hoạt động
C06507,29,Nam,Hà Nội,48,0,0,84.0,3.0,2428550.0,Đã ngủ đông,Đang hoạt động
C06508,44,Nam,Hải Phòng,24,2,1,,,,Chưa mua,Đã rời bỏ
C06509,31,Nam,Hà Nội,59,2,0,132.0,6.0,10963200.0,Nguy cơ rời bỏ,Đang hoạt động
C06510,39,Nam,TP HCM,1,5,1,55.0,4.0,8338500.0,Trung bình,Đã rời bỏ
C06511,24,Nam,Hải Phòng,37,2,0,45.0,4.0,3437100.0,Trung bình,Đang hoạt động
C06512,20,Nam,Hà Nội,7,0,0,66.0,5.0,5563150.0,Trung bình,Đang hoạt động
C06513,54,Nam,TP HCM,33,0,0,115.0,2.0,3448200.0,Đã ngủ đông,Đang hoạt động
C06514,54,Nam,Cần Thơ,34,1,0,7.0,4.0,4921600.0,Trung bình,Đang hoạt động
C06515,53,Nam,Hải Phòng,42,2,0,13.0,6.0,6442000.0,Khách VIP,Đang hoạt động
C06516,43,Nam,Đà Nẵng,5,0,0,54.0,5.0,4519650.0,Trung bình,Đang hoạt động
C06517,46,Nam,Hà Nội,16,1,1,3.0,5.0,6552400.0,Trung bình,Đã rời bỏ
C06518,49,Nam,Hải Phòng,14,0,1,122.0,2.0,1049900.0,Đã ngủ đông,Đã rời bỏ
C06519,33,Nữ,Hà Nội,35,1,1,32.0,3.0,1473950.0,Trung bình,Đã rời bỏ
C06520,51,Nữ,TP HCM,10,1,1,257.0,2.0,1543000.0,Đã ngủ đông,Đã rời bỏ
C06521,63,Nữ,TP HCM,16,1,0,86.0,2.0,806000.0,Đã ngủ đông,Đang hoạt động
C06522,62,Nam,Hải Phòng,1,1,1,126.0,2.0,265350.0,Đã ngủ đông,Đã rời bỏ
C06523,39,Nam,Cần Thơ,26,3,1,66.0,4.0,4863000.0,Trung bình,Đã rời bỏ
C06524,25,Nam,Cần Thơ,27,1,1,185.0,2.0,2165050.0,Đã ngủ đông,Đã rời bỏ
C06525,65,Nữ,Cần Thơ,8,1,1,2.0,3.0,6547000.0,Khách mới,Đã rời bỏ
C06526,55,Nữ,TP HCM,53,2,0,136.0,2.0,1117000.0,Đã ngủ đông,Đang hoạt động
C06527,62,Nữ,Đà Nẵng,34,2,1,8.0,3.0,2647900.0,Khách mới,Đã rời bỏ
C06528,26,Nữ,TP HCM,16,0,0,68.0,3.0,4212850.0,Đã ngủ đông,Đang hoạt động
C06529,31,Nữ,Hà Nội,60,1,0,60.0,4.0,1945900.0,Trung bình,Đang hoạt động
C06530,20,Nữ,TP HCM,7,1,1,143.0,1.0,158000.0,Đã ngủ đông,Đã rời bỏ
C06531,37,Nam,TP HCM,1,0,1,35.0,1.0,1164000.0,Trung bình,Đã rời bỏ
C06532,51,Nữ,TP HCM,58,1,1,112.0,5.0,8162350.0,Trung bình,Đã rời bỏ
C06533,45,Nam,Hà Nội,1,0,0,172.0,1.0,3158750.0,Đã ngủ đông,Đang hoạt động
C06534,33,Nam,Hải Phòng,28,1,0,23.0,7.0,9737500.0,Khách VIP,Đang hoạt động
C06535,43,Nữ,Hà Nội,39,1,0,38.0,5.0,3553100.0,Trung bình,Đang hoạt động
C06536,23,Nam,Hà Nội,59,0,0,121.0,4.0,3606050.0,Trung bình,Đang hoạt động
C06537,50,Nam,Cần Thơ,25,1,0,139.0,4.0,3174450.0,Trung bình,Đang hoạt động
C06538,64,Nữ,Đà Nẵng,37,1,1,152.0,2.0,1067700.0,Đã ngủ đông,Đã rời bỏ
C06539,31,Nữ,TP HCM,46,2,0,4.0,5.0,5368800.0,Trung bình,Đang hoạt động
C06540,57,Nữ,Cần Thơ,26,0,1,103.0,6.0,8328250.0,Nguy cơ rời bỏ,Đã rời bỏ
C06541,39,Nữ,Hải Phòng,23,0,1,,,,Chưa mua,Đã rời bỏ
C06542,61,Nam,Đà Nẵng,37,1,0,45.0,3.0,1282950.0,Trung bình,Đang hoạt động
C06543,18,Nam,Hà Nội,16,1,0,124.0,3.0,2417700.0,Đã ngủ đông,Đang hoạt động
C06544,40,Nữ,Hà Nội,42,3,0,7.0,5.0,6764700.0,Trung bình,Đang hoạt động
C06545,60,Nam,TP HCM,7,0,1,85.0,4.0,1352250.0,Trung bình,Đã rời bỏ
C06546,55,Nam,TP HCM,11,1,1,93.0,2.0,1633000.0,Đã ngủ đông,Đã rời bỏ
C06547,32,Nam,Hà Nội,33,2,1,254.0,3.0,5200400.0,Đã ngủ đông,Đã rời bỏ
C06548,21,Nam,Đà Nẵng,27,0,1,183.0,2.0,2182000.0,Đã ngủ đông,Đã rời bỏ
C06549,22,Nữ,TP HCM,36,1,0,43.0,4.0,5680300.0,Trung bình,Đang hoạt động
C06550,46,Nam,Hà Nội,8,0,0,8.0,8.0,6115700.0,Khách VIP,Đang hoạt động
C06551,34,Nữ,Đà Nẵng,48,0,0,42.0,7.0,6042550.0,Trung bình,Đang hoạt động
C06552,54,Nữ,Hải Phòng,21,0,1,14.0,4.0,7151300.0,Trung bình,Đã rời bỏ
C06553,62,Nữ,Hà Nội,5,1,1,125.0,4.0,2027400.0,Trung bình,Đã rời bỏ
C06554,28,Nam,Hà Nội,44,2,1,103.0,2.0,1501550.0,Đã ngủ đông,Đã rời bỏ
C06555,51,Nam,Đà Nẵng,21,1,1,27.0,5.0,2787000.0,Trung bình,Đã rời bỏ
C06556,35,Nam,Hải Phòng,35,2,0,45.0,3.0,657800.0,Trung bình,Đang hoạt động
C06557,63,Nam,Hải Phòng,37,0,0,31.0,2.0,3581600.0,Trung bình,Đang hoạt động
C06558,40,Nữ,Đà Nẵng,51,0,0,187.0,3.0,5720050.0,Đã ngủ đông,Đang hoạt động
C06559,64,Nam,TP HCM,50,1,0,79.0,5.0,5850650.0,Trung bình,Đang hoạt động
C06560,26,Nam,Đà Nẵng,50,1,1,155.0,4.0,3031200.0,Trung bình,Đã rời bỏ
C06561,22,Nữ,Cần Thơ,5,0,0,40.0,4.0,6962400.0,Trung bình,Đang hoạt động
C06562,40,Nữ,TP HCM,26,0,1,161.0,3.0,916900.0,Đã ngủ đông,Đã rời bỏ
C06563,48,Nam,Cần Thơ,30,2,0,24.0,5.0,6287350.0,Trung bình,Đang hoạt động
C06564,23,Nữ,Cần Thơ,56,1,0,62.0,4.0,10250720.0,Trung bình,Đang hoạt động
C06565,27,Nữ,Hà Nội,26,2,0,40.0,3.0,478850.0,Trung bình,Đang hoạt động
C06566,57,Nữ,TP HCM,27,3,0,,,,Chưa mua,Đang hoạt động
C06567,20,Nữ,Cần Thơ,22,3,1,193.0,3.0,5760000.0,Đã ngủ đông,Đã rời bỏ
C06568,25,Nữ,Hà Nội,15,0,0,173.0,4.0,3692200.0,Trung bình,Đang hoạt động
C06569,26,Nam,TP HCM,4,0,1,226.0,1.0,700000.0,Đã ngủ đông,Đã rời bỏ
C06570,27,Nữ,Hà Nội,54,1,0,33.0,3.0,2161950.0,Trung bình,Đang hoạt động
C06571,59,Nữ,Hà Nội,30,2,1,5.0,6.0,7063850.0,Khách VIP,Đã rời bỏ
C06572,28,Nam,Đà Nẵng,51,1,0,9.0,3.0,5843100.0,Khách mới,Đang hoạt động
C06573,49,Nam,Hải Phòng,26,0,1,111.0,3.0,7021200.0,Đã ngủ đông,Đã rời bỏ
C06574,40,Nữ,Đà Nẵng,38,2,0,60.0,4.0,7711500.0,Trung bình,Đang hoạt động
C06575,43,Nữ,TP HCM,58,2,0,134.0,2.0,802250.0,Đã ngủ đông,Đang hoạt động
C06576,52,Nam,Cần Thơ,14,1,0,1.0,6.0,2148000.0,Khách VIP,Đang hoạt động
C06577,67,Nam,Đà Nẵng,42,2,0,40.0,4.0,9276750.0,Trung bình,Đang hoạt động
C06578,70,Nữ,TP HCM,39,1,1,100.0,3.0,3268200.0,Đã ngủ đông,Đã rời bỏ
C06579,53,Nam,TP HCM,16,0,0,74.0,6.0,8510000.0,Nguy cơ rời bỏ,Đang hoạt động
C06580,69,Nữ,TP HCM,22,0,0,77.0,4.0,7566100.0,Trung bình,Đang hoạt động
C06581,53,Nữ,Hà Nội,14,1,0,121.0,3.0,1548600.0,Đã ngủ đông,Đang hoạt động
C06582,57,Nam,TP HCM,26,0,1,41.0,2.0,400500.0,Trung bình,Đã rời bỏ
C06583,61,Nữ,Hải Phòng,53,3,1,,,,Chưa mua,Đã rời bỏ
C06584,30,Nữ,Hà Nội,60,3,0,252.0,1.0,654000.0,Đã ngủ đông,Đang hoạt động
C06585,51,Nam,TP HCM,32,0,0,57.0,2.0,1735800.0,Đã ngủ đông,Đang hoạt động
C06586,18,Nam,Hải Phòng,55,1,0,37.0,7.0,3842700.0,Trung bình,Đang hoạt động
C06587,18,Nam,Cần Thơ,24,0,0,76.0,4.0,4514000.0,Trung bình,Đang hoạt động
C06588,43,Nam,Hải Phòng,46,3,0,6.0,7.0,3565750.0,Khách VIP,Đang hoạt động
C06589,58,Nam,Đà Nẵng,5,2,1,33.0,9.0,11632000.0,Trung bình,Đã rời bỏ
C06590,20,Nữ,Cần Thơ,41,1,0,27.0,6.0,9844913.0,Khách VIP,Đang hoạt động
C06591,45,Nữ,Đà Nẵng,54,0,0,66.0,5.0,2224600.0,Trung bình,Đang hoạt động
C06592,18,Nữ,TP HCM,5,0,0,113.0,3.0,5036763.0,Đã ngủ đông,Đang hoạt động
C06593,51,Nam,Hà Nội,48,1,0,85.0,6.0,3159250.0,Nguy cơ rời bỏ,Đang hoạt động
C06594,22,Nữ,Hà Nội,38,2,0,39.0,3.0,1896700.0,Trung bình,Đang hoạt động
C06595,47,Nam,Đà Nẵng,34,2,0,39.0,4.0,2942550.0,Trung bình,Đang hoạt động
C06596,20,Nữ,Đà Nẵng,57,0,1,61.0,4.0,4746650.0,Trung bình,Đã rời bỏ
C06597,38,Nam,TP HCM,14,0,0,42.0,1.0,845000.0,Trung bình,Đang hoạt động
C06598,35,Nữ,Hà Nội,36,0,0,47.0,2.0,942000.0,Trung bình,Đang hoạt động
C06599,20,Nam,Cần Thơ,27,1,1,115.0,1.0,1930000.0,Đã ngủ đông,Đã rời bỏ
C06600,27,Nam,Hà Nội,38,0,0,47.0,2.0,1107000.0,Trung bình,Đang hoạt động
C06601,67,Nữ,TP HCM,54,1,0,45.0,1.0,2097600.0,Trung bình,Đang hoạt động
C06602,33,Nữ,Hà Nội,60,1,0,242.0,1.0,2841000.0,Đã ngủ đông,Đang hoạt động
C06603,26,Nam,TP HCM,48,2,0,105.0,3.0,1293000.0,Đã ngủ đông,Đang hoạt động
C06604,39,Nam,Hà Nội,11,0,0,18.0,5.0,5626000.0,Trung bình,Đang hoạt động
C06605,47,Nam,Đà Nẵng,39,3,1,21.0,2.0,1116000.0,Khách mới,Đã rời bỏ
C06606,50,Nam,TP HCM,21,1,0,71.0,4.0,4847000.0,Trung bình,Đang hoạt động
C06607,51,Nam,Hải Phòng,14,0,1,,,,Chưa mua,Đã rời bỏ
C06608,24,Nữ,Đà Nẵng,16,0,1,126.0,2.0,1376000.0,Đã ngủ đông,Đã rời bỏ
C06609,65,Nữ,Hà Nội,45,1,0,53.0,4.0,3557100.0,Trung bình,Đang hoạt động
C06610,29,Nữ,Đà Nẵng,55,1,0,43.0,5.0,6838350.0,Trung bình,Đang hoạt động
C06611,54,Nữ,Cần Thơ,1,3,1,30.0,3.0,5090550.0,Trung bình,Đã rời bỏ
C06612,26,Nam,Hà Nội,33,0,0,61.0,4.0,7718358.0,Trung bình,Đang hoạt động
C06613,61,Nữ,TP HCM,15,2,1,67.0,5.0,3900500.0,Trung bình,Đã rời bỏ
C06614,53,Nam,Hải Phòng,57,2,0,33.0,4.0,2980250.0,Trung bình,Đang hoạt động
C06615,26,Nam,Đà Nẵng,60,2,0,23.0,5.0,5712800.0,Trung bình,Đang hoạt động
C06616,67,Nam,Hà Nội,32,0,1,6.0,7.0,7564900.0,Khách VIP,Đã rời bỏ
C06617,32,Nam,Hải Phòng,49,1,0,37.0,3.0,1006000.0,Trung bình,Đang hoạt động
C06618,25,Nam,Cần Thơ,36,1,1,233.0,1.0,1380000.0,Đã ngủ đông,Đã rời bỏ
C06619,60,Nam,TP HCM,52,1,1,103.0,2.0,514000.0,Đã ngủ đông,Đã rời bỏ
C06620,41,Nữ,Hà Nội,50,1,0,47.0,8.0,5106700.0,Trung bình,Đang hoạt động
C06621,67,Nữ,Đà Nẵng,15,1,0,251.0,1.0,135850.0,Đã ngủ đông,Đang hoạt động
C06622,26,Nữ,Hải Phòng,48,1,1,69.0,2.0,564250.0,Đã ngủ đông,Đã rời bỏ
C06623,57,Nam,TP HCM,17,0,0,33.0,6.0,5786800.0,Trung bình,Đang hoạt động
C06624,55,Nữ,Cần Thơ,33,1,0,143.0,1.0,3892000.0,Đã ngủ đông,Đang hoạt động
C06625,34,Nam,Hà Nội,51,3,0,207.0,3.0,8849000.0,Đã ngủ đông,Đang hoạt động
C06626,47,Nam,Hải Phòng,2,3,1,51.0,4.0,3361900.0,Trung bình,Đã rời bỏ
C06627,47,Nữ,TP HCM,40,0,0,21.0,3.0,4982500.0,Khách mới,Đang hoạt động
C06628,20,Nữ,TP HCM,54,1,1,62.0,4.0,3022550.0,Trung bình,Đã rời bỏ
C06629,38,Nữ,Cần Thơ,5,1,0,225.0,2.0,2062000.0,Đã ngủ đông,Đang hoạt động
C06630,28,Nam,TP HCM,11,2,0,31.0,4.0,7598500.0,Trung bình,Đang hoạt động
C06631,34,Nữ,Hà Nội,27,2,0,16.0,3.0,1816200.0,Khách mới,Đang hoạt động
C06632,36,Nam,TP HCM,59,0,0,49.0,3.0,1115000.0,Trung bình,Đang hoạt động
C06633,70,Nam,TP HCM,57,0,0,69.0,4.0,2134900.0,Trung bình,Đang hoạt động
C06634,18,Nữ,TP HCM,60,0,0,31.0,2.0,2342000.0,Trung bình,Đang hoạt động
C06635,23,Nữ,Hà Nội,29,1,1,193.0,2.0,3876000.0,Đã ngủ đông,Đã rời bỏ
C06636,40,Nữ,Hải Phòng,48,1,0,163.0,2.0,320000.0,Đã ngủ đông,Đang hoạt động
C06637,36,Nữ,Đà Nẵng,54,4,0,3.0,7.0,6189000.0,Khách VIP,Đang hoạt động
C06638,42,Nam,TP HCM,20,2,1,15.0,5.0,3792900.0,Trung bình,Đã rời bỏ
C06639,53,Nam,TP HCM,3,0,0,39.0,2.0,2940000.0,Trung bình,Đang hoạt động
C06640,53,Nam,Cần Thơ,60,3,0,134.0,2.0,2823400.0,Đã ngủ đông,Đang hoạt động
C06641,36,Nữ,TP HCM,23,0,1,141.0,2.0,1692000.0,Đã ngủ đông,Đã rời bỏ
C06642,32,Nam,Hà Nội,35,1,0,,,,Chưa mua,Đang hoạt động
C06643,46,Nữ,Đà Nẵng,13,3,1,25.0,1.0,814300.0,Khách mới,Đã rời bỏ
C06644,69,Nam,Đà Nẵng,10,2,0,294.0,2.0,2409600.0,Đã ngủ đông,Đang hoạt động
C06645,57,Nam,TP HCM,14,1,0,47.0,3.0,2110750.0,Trung bình,Đang hoạt động
C06646,18,Nam,Đà Nẵng,32,3,0,120.0,3.0,466400.0,Đã ngủ đông,Đang hoạt động
C06647,21,Nam,TP HCM,5,1,0,92.0,2.0,2260000.0,Đã ngủ đông,Đang hoạt động
C06648,54,Nữ,TP HCM,44,1,1,34.0,2.0,594500.0,Trung bình,Đã rời bỏ
C06649,61,Nữ,Hà Nội,20,2,1,33.0,3.0,2020200.0,Trung bình,Đã rời bỏ
C06650,45,Nữ,Cần Thơ,55,2,1,,,,Chưa mua,Đã rời bỏ
C06651,56,Nam,Cần Thơ,25,3,1,20.0,2.0,502000.0,Khách mới,Đã rời bỏ
C06652,65,Nam,Cần Thơ,53,1,0,19.0,4.0,4141300.0,Trung bình,Đang hoạt động
C06653,46,Nữ,Hà Nội,22,0,0,56.0,5.0,2312100.0,Trung bình,Đang hoạt động
C06654,53,Nữ,Hà Nội,43,4,1,153.0,1.0,730000.0,Đã ngủ đông,Đã rời bỏ
C06655,61,Nam,TP HCM,10,0,0,107.0,1.0,2373000.0,Đã ngủ đông,Đang hoạt động
C06656,66,Nữ,Cần Thơ,21,0,1,23.0,4.0,3556000.0,Trung bình,Đã rời bỏ
C06657,19,Nữ,TP HCM,36,2,0,,,,Chưa mua,Đang hoạt động
C06658,34,Nam,Hà Nội,57,0,0,,,,Chưa mua,Đang hoạt động
C06659,25,Nam,TP HCM,23,1,0,226.0,2.0,3084466.0,Đã ngủ đông,Đang hoạt động
