transaction_id,date,customer_id,category,branch,channel,payment_method,status,quantity,amount,cost,gio
T0046648,2025-08-31,C00852,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,952000,687578,21
T0046649,2025-08-31,C01365,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,632700,386471,21
T0046650,2025-08-31,C00010,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1960000,1424618,21
T0046651,2025-08-31,C01401,Thực phẩm,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,177000,149194,22
T0046652,2025-08-31,C04235,Thời trang,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,611800,492088,22
T0046653,2025-08-31,C07053,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,5,640000,474917,22
T0046654,2025-08-31,C03800,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,3,541500,378121,22
T0046655,2025-08-31,C00074,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,154000,96435,22
T0046656,2025-08-31,C00041,Thực phẩm,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,1,154800,111892,22
T0046657,2025-08-31,C00137,Điện tử,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,2,2176000,1457366,22
T0046658,2025-08-31,C07636,Sách,TP HCM,Cửa hàng,THE,HOAN_TAT,4,608000,475694,22
T0046659,2025-08-31,C00560,Mỹ phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TRA,2,788400,581216,23
T0046660,2025-08-31,C05812,Gia dụng,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1874000,1566457,23
T0046661,2025-08-31,C03473,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,1548000,1033574,23
T0046662,2025-08-31,C00871,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,362000,223313,23
T0046663,2025-08-31,C05094,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,3,451350,361121,23
T0046664,2025-08-31,C01589,Mỹ phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,352750,268198,23
T0046665,2025-08-31,C04442,Mỹ phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,1596000,1138529,23
T0046666,2025-09-01,C00003,Điện tử,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,1056000,673936,0
T0046667,2025-09-01,C00215,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2403000,1770094,0
T0046668,2025-09-01,C01788,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2380000,1544853,0
T0046669,2025-09-01,C00009,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,165000,134634,0
T0046670,2025-09-01,C00353,Sách,TP HCM,Online,THE,HOAN_TAT,3,418500,262177,0
T0046671,2025-09-01,C03781,Gia dụng,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,714400,444424,0
T0046672,2025-09-01,C02321,Gia dụng,TP HCM,Online,THE,HOAN_TAT,1,781000,634284,0
T0046673,2025-09-01,C02961,Mỹ phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,443700,348351,0
T0046674,2025-09-01,C00617,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,4,768000,648508,1
T0046675,2025-09-01,C00866,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,2,1911400,1305165,1
T0046676,2025-09-01,C02161,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,277100,202019,1
T0046677,2025-09-01,C00136,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,4,676600,409043,1
T0046678,2025-09-01,C01257,Thời trang,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,792000,518661,1
T0046679,2025-09-01,C00004,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,330600,253939,1
T0046832,2025-09-01,C00006,Mỹ phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,5392101,3774470,1
T0046680,2025-09-01,C01247,Điện tử,Đà Nẵng,Online,THE,HOAN_TAT,1,1142000,884801,1
T0046681,2025-09-01,C00375,Thời trang,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,2,1694000,1172227,1
T0046682,2025-09-01,C04153,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,3,612000,502598,2
T0046683,2025-09-01,C00046,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,1,991000,704392,2
T0046684,2025-09-01,C03007,Sách,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,120700,87435,2
T0046685,2025-09-01,C01443,Mỹ phẩm,Cần Thơ,Online,KHONG_RO,HOAN_TAT,1,405450,292835,2
T0046686,2025-09-01,C03110,Mỹ phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,2,1012700,751265,2
T0046687,2025-09-01,C00801,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TRA,3,492000,315432,2
T0046688,2025-09-01,C05176,Gia dụng,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,4,2845800,2373360,2
T0046689,2025-09-01,C00004,Sách,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,2,247000,177990,2
T0046690,2025-09-01,C00161,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,1044000,755626,2
T0046691,2025-09-01,C03922,Thời trang,Hải Phòng,Cửa hàng,THE,HOAN_TAT,2,1620000,1039972,3
T0046692,2025-09-01,C00027,Sách,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,5,793250,516746,3
T0046693,2025-09-01,C06535,Mỹ phẩm,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TRA,1,441000,317174,3
T0046694,2025-09-01,C01263,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,168150,137029,3
T0046695,2025-09-01,C01577,Mỹ phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,481000,317052,3
T0046696,2025-09-01,C01577,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,799850,665939,3
T0046697,2025-09-01,C05957,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,973250,705432,3
T0046698,2025-09-01,C03125,Thời trang,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,656450,430904,3
T0046699,2025-09-01,C00063,Mỹ phẩm,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,3,1396500,1027085,4
T0046700,2025-09-01,C02408,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2340000,1887926,4
T0046701,2025-09-01,C00733,Thực phẩm,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,181000,130830,4
T0046702,2025-09-01,C00012,Mỹ phẩm,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,4,1720000,1085710,4
T0046703,2025-09-01,C04112,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,129000,89167,4
T0046704,2025-09-01,C01635,Thực phẩm,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,172000,124324,4
T0046705,2025-09-01,C01979,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,4,548000,335727,4
T0046706,2025-09-01,C00073,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,164000,102809,4
T0046707,2025-09-01,C00363,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,894900,695179,4
T0046708,2025-09-01,C02221,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TRA,1,157250,123903,4
T0046709,2025-09-01,C00334,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,1,835000,620988,4
T0046710,2025-09-01,C03601,Thời trang,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,735300,472028,4
T0046711,2025-09-01,C03036,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1474200,903653,4
T0046712,2025-09-01,C04788,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,5,826500,573931,5
T0046713,2025-09-01,C07937,Thời trang,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,574600,415455,5
T0046714,2025-09-01,C04269,Sách,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,155000,113558,5
T0046715,2025-09-01,C00054,Điện tử,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,1042000,754178,5
T0046716,2025-09-01,C00103,Thời trang,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,598500,502556,5
T0046717,2025-09-01,C00001,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,136000,99340,5
T0046718,2025-09-01,C00120,Thời trang,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,763000,488361,6
T0046719,2025-09-01,C07694,Gia dụng,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,851000,580679,6
T0046720,2025-09-01,C01505,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,658000,400922,6
T0046721,2025-09-01,C01679,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,4,592000,387767,6
T0046722,2025-09-01,C06050,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2140000,1331799,6
T0046723,2025-09-01,C02529,Mỹ phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,535000,386402,6
T0046724,2025-09-01,C02223,Gia dụng,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1830000,1209979,6
T0046725,2025-09-01,C05203,Mỹ phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,455000,298640,6
T0046726,2025-09-01,C01886,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,1,147250,123658,7
T0046727,2025-09-01,C00719,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,5,5685000,4114687,7
T0046728,2025-09-01,C00004,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,809000,544894,7
T0046729,2025-09-01,C00161,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,600000,412891,7
T0046730,2025-09-01,C02866,Thời trang,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,2400000,1673372,7
T0046731,2025-09-01,C00009,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1645600,1189957,7
T0046732,2025-09-01,C00003,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,1,1195000,734040,8
T0046733,2025-09-01,C07213,Điện tử,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,3213000,2250168,8
T0046734,2025-09-01,C01069,Thực phẩm,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,175000,111249,8
T0046735,2025-09-01,C05289,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1064000,730370,8
T0046736,2025-09-01,C00215,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,727200,509905,8
T0046737,2025-09-01,C03508,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,181000,130830,8
T0046738,2025-09-01,C00006,Gia dụng,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,792000,510173,8
T0046739,2025-09-01,C05631,Sách,TP HCM,Online,THE,HOAN_TAT,1,164000,132511,8
T0046740,2025-09-01,C00592,Thời trang,Hải Phòng,Online,THE,HOAN_TAT,1,628200,454209,8
T0046741,2025-09-01,C03731,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,334000,213247,8
T0046742,2025-09-01,C05449,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,4,2584000,2103506,9
T0046743,2025-09-01,C02114,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,4,775200,492911,9
T0046744,2025-09-01,C05526,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,1139000,824385,9
T0046745,2025-09-01,C05979,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,156000,114764,9
T0046746,2025-09-01,C03484,Gia dụng,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,3,2636250,1901227,9
T0046747,2025-09-01,C05317,Thời trang,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,760000,549505,9
T0046748,2025-09-01,C06420,Thời trang,TP HCM,Online,THE,HOAN_TAT,3,2091000,1511863,9
T0046749,2025-09-01,C01946,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,522000,379530,9
T0046750,2025-09-01,C00881,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,191900,141204,9
T0046751,2025-09-01,C00190,Gia dụng,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,798000,631328,9
T0046752,2025-09-01,C03279,Thời trang,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TRA,1,688500,567234,10
T0046753,2025-09-01,C06972,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,312000,216032,10
T0046754,2025-09-01,C06422,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,364000,241567,10
T0046755,2025-09-01,C04183,Thực phẩm,Hải Phòng,Cửa hàng,THE,HOAN_TAT,2,364000,228314,10
T0046756,2025-09-01,C00011,Mỹ phẩm,Hà Nội,Online,THE,HOAN_TAT,2,1006000,781359,10
T0046757,2025-09-01,C03697,Sách,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,2,302400,219059,10
T0046758,2025-09-01,C00331,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,994000,640680,10
T0046759,2025-09-01,C00818,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,1476300,1064687,10
T0046760,2025-09-01,C00007,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,137000,99243,11
T0046761,2025-09-01,C03717,Thời trang,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,766000,647675,11
T0046762,2025-09-01,C00612,Gia dụng,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,893950,714081,11
T0046763,2025-09-01,C05286,Thực phẩm,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,3,564000,472301,11
T0046764,2025-09-01,C00005,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1648000,1210724,11
T0046765,2025-09-01,C01223,Thực phẩm,Hà Nội,Online,KHONG_RO,HOAN_TAT,2,308000,217480,11
T0046766,2025-09-01,C04563,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,3,3330000,2306919,11
TDUP0165,2025-09-01,C05932,Gia dụng,Hà Nội,Online,THE,HOAN_TAT,3,2559000,1576498,11
T0046768,2025-09-01,C02578,Điện tử,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,2154000,1559021,12
T0046769,2025-09-01,C04447,Mỹ phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,3,1506000,1087702,12
T0046770,2025-09-01,C04877,Điện tử,Hải Phòng,Online,THE,HOAN_TAT,1,923400,668338,12
T0046771,2025-09-01,C01076,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,191000,124256,12
T0046772,2025-09-01,C01989,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1953200,1384112,12
T0046773,2025-09-01,C00321,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2268000,1673843,12
T0046774,2025-09-01,C00010,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,3437100,2718455,12
T0046775,2025-09-01,C01165,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,4,3984000,2476032,12
T0046776,2025-09-01,C06622,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,166250,120168,13
T0046777,2025-09-01,C01138,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,177650,119978,13
T0046778,2025-09-01,C00515,Gia dụng,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,5,4425000,3076879,13
T0046779,2025-09-01,C04971,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,1507650,968279,13
T0046780,2025-09-01,C01030,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,362000,237646,13
T0046781,2025-09-01,C00880,Sách,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,151050,109421,13
T0046782,2025-09-01,C00071,Thực phẩm,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,3,462000,333941,14
T0046783,2025-09-01,C05967,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1377000,1138373,14
T0046784,2025-09-01,C05263,Điện tử,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,1260000,825696,14
T0046785,2025-09-01,C02635,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,1041200,815126,14
T0046786,2025-09-01,C00011,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,1159200,881478,14
T0046787,2025-09-01,C01810,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,1292000,799487,14
T0046788,2025-09-01,C03257,Điện tử,Cần Thơ,Online,THE,HOAN_TAT,2,2370000,1910955,14
T0046789,2025-09-01,C06175,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,906000,568671,14
T0046790,2025-09-01,C01188,Mỹ phẩm,TP HCM,Online,KHONG_RO,HOAN_TAT,3,1341000,968532,15
T0046791,2025-09-01,C07257,Gia dụng,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,2817000,1853468,15
T0046792,2025-09-01,C02834,Gia dụng,Cần Thơ,Online,KHONG_RO,HOAN_TAT,2,1647000,1385246,15
T0046793,2025-09-01,C04316,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,885400,731546,15
T0046794,2025-09-01,C00599,Mỹ phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,369000,276005,15
T0046795,2025-09-01,C01219,Thực phẩm,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,1,204000,163645,15
T0046796,2025-09-01,C02425,Sách,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,2,336000,279142,15
T0046797,2025-09-01,C00687,Mỹ phẩm,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,1,531000,326991,16
T0046798,2025-09-01,C01177,Sách,TP HCM,Online,TIEN_MAT,HOAN_TRA,3,453150,344067,16
T0046799,2025-09-01,C03028,Thời trang,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,689400,579100,16
T0046800,2025-09-01,C04004,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,197000,140343,16
T0046801,2025-09-01,C07000,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,175000,126493,16
T0046802,2025-09-01,C00011,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TAT,4,3140000,2537244,16
T0046803,2025-09-01,C00810,Gia dụng,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,792000,520499,16
T0046804,2025-09-01,C02727,Thời trang,Hải Phòng,Online,THE,HOAN_TAT,1,729300,527308,17
T0046805,2025-09-01,C07410,Thực phẩm,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,157000,126379,17
T0046806,2025-09-01,C01869,Thực phẩm,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,3,582000,404802,17
T0046807,2025-09-01,C07053,Sách,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,3,417000,250370,17
T0046808,2025-09-01,C00004,Mỹ phẩm,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,516000,362250,17
T0046809,2025-09-01,C00214,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,724500,522499,17
T0046810,2025-09-01,C01721,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1400000,882823,17
T0046811,2025-09-01,C03788,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,198000,163713,17
T0046812,2025-09-01,C05973,Gia dụng,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,769500,623400,18
T0046813,2025-09-01,C02356,Thời trang,Hà Nội,Online,THE,HOAN_TAT,2,1430000,1033938,18
T0046814,2025-09-01,C05301,Thời trang,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,1227600,887596,18
T0046815,2025-09-01,C01472,Sách,Hà Nội,Cửa hàng,THE,HOAN_TAT,4,560000,446007,18
T0046816,2025-09-01,C00306,Thực phẩm,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,162900,114829,18
T0046817,2025-09-01,C00844,Sách,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,5,780000,634320,18
T0046818,2025-09-01,C02865,Gia dụng,Hà Nội,Online,KHONG_RO,HOAN_TAT,1,927000,668116,18
T0046819,2025-09-01,C03730,Thực phẩm,Hà Nội,Online,THE,HOAN_TAT,1,140250,117527,18
T0046820,2025-09-01,C00431,Thực phẩm,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,4,676000,488825,19
T0046821,2025-09-01,C00933,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,3,499500,338036,19
T0046822,2025-09-01,C00946,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2350000,1644104,19
T0046823,2025-09-01,C00332,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,163200,122806,19
T0046824,2025-09-01,C04566,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,805000,663329,19
T0046825,2025-09-01,C00040,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,1064000,755630,19
T0046826,2025-09-01,C01779,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,1442100,976744,20
T0046827,2025-09-01,C04076,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,2,320000,224897,20
T0046828,2025-09-01,C00267,Sách,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,4,572400,484929,20
T0046829,2025-09-01,C04695,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,1,192000,161036,20
T0046830,2025-09-01,C06738,Thực phẩm,Cần Thơ,Online,THE,HOAN_TAT,1,191000,154535,20
T0046831,2025-09-01,C04563,Sách,TP HCM,Cửa hàng,THE,HOAN_TAT,1,145000,113357,20
T0046833,2025-09-01,C01013,Thực phẩm,Hải Phòng,Cửa hàng,THE,HOAN_TRA,1,183000,116491,20
T0046834,2025-09-01,C00527,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1878000,1291935,20
T0046835,2025-09-01,C02514,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,489000,414372,21
T0046836,2025-09-01,C06571,Thời trang,Đà Nẵng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,726000,537973,21
T0046837,2025-09-01,C07261,Gia dụng,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,937000,675751,21
T0046838,2025-09-01,C00296,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,1985600,1204804,21
T0046839,2025-09-01,C00174,Thời trang,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,2,1290100,932785,21
T0046840,2025-09-01,C03075,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,152950,110775,21
T0046841,2025-09-01,C00010,Gia dụng,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,2,1932000,1213212,21
T0046842,2025-09-01,C05187,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TAT,2,1394000,952478,21
T0046843,2025-09-01,C01936,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,3,3160650,2287614,22
T0046844,2025-09-01,C00275,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,181000,113043,22
T0046845,2025-09-01,C04463,Gia dụng,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,1,953000,804598,22
T0046846,2025-09-01,C04149,Sách,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,139000,112609,22
T0046847,2025-09-01,C07439,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,854000,521962,22
T0046848,2025-09-01,C02116,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,3,2265750,1592558,22
T0046849,2025-09-01,C04399,Thời trang,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,1521900,944939,22
T0046850,2025-09-01,C04364,Điện tử,Đà Nẵng,Online,THE,HOAN_TAT,1,1030000,658970,23
T0046851,2025-09-01,C00313,Thời trang,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,3,2181600,1805990,23
T0046852,2025-09-01,C05259,Điện tử,Hải Phòng,Cửa hàng,THE,HOAN_TAT,1,912950,737658,23
T0046853,2025-09-01,C00688,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1043000,795382,23
T0046854,2025-09-01,C04599,Thực phẩm,TP HCM,Online,KHONG_RO,HOAN_TAT,2,320400,258237,23
T0046855,2025-09-01,C00058,Mỹ phẩm,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,3,1373700,863978,23
T0046856,2025-09-01,C02810,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,1050000,718000,23
T0046857,2025-09-01,C07582,Gia dụng,Hải Phòng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,4,3468000,2165045,23
T0046858,2025-09-01,C05990,Thời trang,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,4,2764000,1890074,23
T0046859,2025-09-01,C00766,Sách,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,125100,91078,23
T0046860,2025-09-01,C07557,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,160550,115759,23
T0046861,2025-09-02,C02758,Thực phẩm,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,1,181000,130830,0
T0046862,2025-09-02,C04137,Gia dụng,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,695700,501729,0
T0046863,2025-09-02,C00021,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,3,543000,387141,0
T0046864,2025-09-02,C02793,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,1085000,794799,0
T0046865,2025-09-02,C00596,Điện tử,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,1087000,707997,0
T0046866,2025-09-02,C00103,Thời trang,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,1,730000,564101,0
T0046867,2025-09-02,C00499,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,164000,124645,0
