customer_id,age,gender,city,tenure_months,support_tickets,churn
C06198,19,Nữ,Hải Phòng,5,0,1
C06199,56,Nữ,Hà Nội,7,0,0
C06200,22,Nữ,TP HCM,10,0,0
C06201,52,Nam,TP HCM,39,4,1
C06202,59,Nữ,Cần Thơ,6,2,1
C06203,40,Nam,Đà Nẵng,17,1,1
C06204,51,Nữ,Cần Thơ,39,0,1
C06205,70,Nữ,Hà Nội,8,3,1
C06206,55,Nữ,Cần Thơ,29,1,0
C06207,30,Nam,Hải Phòng,50,0,0
C06208,29,Nữ,Hà Nội,27,1,1
C06209,54,Nam,Cần Thơ,42,2,0
C06210,64,Nữ,TP HCM,39,1,1
C06211,46,Nữ,Hà Nội,16,1,0
C06212,34,Nam,Hà Nội,53,2,1
C06213,42,Nữ,Cần Thơ,18,1,0
C06214,60,Nữ,TP HCM,27,4,1
C06215,31,Nam,Hà Nội,39,3,1
C06216,46,Nam,TP HCM,45,0,0
C06217,35,Nữ,TP HCM,54,0,0
C06218,37,Nam,Cần Thơ,58,0,0
C06219,43,Nam,Cần Thơ,59,2,0
C06220,59,Nữ,Hà Nội,47,0,0
C06221,50,Nữ,TP HCM,50,1,1
C06222,25,Nam,Đà Nẵng,40,2,1
C06223,24,Nam,Hà Nội,15,1,1
C06224,54,Nữ,Hà Nội,6,1,0
C06225,63,Nữ,Cần Thơ,47,1,0
C06226,65,Nữ,Hà Nội,57,1,0
C06227,30,Nữ,Cần Thơ,54,1,1
C06228,24,Nữ,Đà Nẵng,24,0,1
C06229,52,Nam,Hà Nội,45,1,0
C06230,22,Nam,Cần Thơ,10,2,1
C06231,63,Nữ,Hà Nội,21,2,0
C06232,51,Nam,Hà Nội,57,2,1
C06233,51,Nam,TP HCM,21,2,1
C06234,34,Nữ,Đà Nẵng,1,1,0
C06235,39,Nữ,TP HCM,23,2,1
C06236,70,Nam,Đà Nẵng,56,1,1
C06237,20,Nam,Hà Nội,21,4,0
C06238,57,Nam,TP HCM,23,2,1
C06239,49,Nữ,Đà Nẵng,40,2,1
C06240,64,Nữ,Hải Phòng,46,0,1
C06241,42,Nam,Đà Nẵng,46,4,1
C06242,42,Nữ,TP HCM,25,1,0
C06243,36,Nam,Hải Phòng,31,0,0
C06244,24,Nữ,Hà Nội,10,1,1
C06245,20,Nam,Hải Phòng,35,1,1
C06246,18,Nam,Hà Nội,57,1,0
C06247,69,Nam,TP HCM,49,4,0
C06248,27,Nam,Hà Nội,1,1,1
C06249,27,Nữ,Hải Phòng,17,0,1
C06250,42,Nam,Hà Nội,37,1,0
C06251,49,Nữ,TP HCM,53,1,0
C06252,53,Nam,Hà Nội,46,0,0
C06253,52,Nữ,TP HCM,35,0,1
C06254,68,Nữ,Hà Nội,44,0,0
C06255,44,Nữ,Cần Thơ,54,1,0
C06256,56,Nữ,TP HCM,48,1,0
C06257,58,Nữ,TP HCM,33,1,0
C06258,68,Nam,Hà Nội,39,1,0
C06259,44,Nữ,Hà Nội,13,0,1
C06260,68,Nam,TP HCM,43,1,0
C06261,68,Nam,Hà Nội,2,1,1
C06262,24,Nữ,Đà Nẵng,2,0,0
C06263,41,Nam,Đà Nẵng,16,3,0
C06264,50,Nam,TP HCM,22,1,0
C06265,29,Nam,TP HCM,57,1,1
C06266,21,Nữ,TP HCM,50,3,1
C06267,48,Nữ,TP HCM,57,1,0
C06268,59,Nam,TP HCM,1,3,1
C06269,58,Nam,TP HCM,4,2,1
C06270,42,Nam,Hải Phòng,22,4,0
C06271,59,Nam,Hà Nội,4,1,1
C06272,25,Nam,TP HCM,50,0,0
C06273,67,Nữ,Đà Nẵng,20,2,0
C06274,47,Nữ,Hà Nội,15,0,0
C06275,27,Nữ,Hải Phòng,56,1,0
C06276,21,Nam,Hà Nội,34,2,0
C06277,21,Nam,Cần Thơ,24,1,1
C06278,31,Nam,TP HCM,35,2,0
C06279,38,Nữ,Cần Thơ,26,2,0
C06280,39,Nữ,TP HCM,2,1,0
C06281,57,Nam,Hà Nội,17,2,1
C06282,68,Nữ,Cần Thơ,53,2,0
C06283,52,Nữ,Hà Nội,25,1,1
C06284,68,Nữ,Đà Nẵng,20,0,0
C06285,46,Nam,Hải Phòng,25,2,0
C06286,26,Nữ,TP HCM,57,2,1
C06287,45,Nữ,Đà Nẵng,17,2,0
C06288,58,Nữ,Hà Nội,26,1,0
C06289,40,Nữ,Cần Thơ,1,1,0
C06290,54,Nữ,Cần Thơ,60,1,0
C06291,44,Nữ,TP HCM,55,2,0
C06292,66,Nữ,Hà Nội,33,0,0
C06293,44,Nam,TP HCM,46,1,0
C06294,65,Nữ,Hải Phòng,26,1,1
C06295,70,Nữ,Cần Thơ,27,0,1
C06296,41,Nam,Đà Nẵng,45,2,1
C06297,36,Nữ,Hải Phòng,58,2,0
C06298,34,Nữ,TP HCM,17,4,1
C06299,54,Nam,TP HCM,34,2,1
C06300,21,Nữ,Hà Nội,54,1,1
C06301,39,Nữ,TP HCM,59,1,1
C06302,37,Nam,TP HCM,40,0,0
C06303,25,Nam,Hải Phòng,19,1,1
C06304,22,Nam,TP HCM,43,2,1
C06305,25,Nữ,Cần Thơ,16,2,1
C06306,55,Nữ,Hà Nội,26,0,0
C06307,35,Nữ,TP HCM,53,1,0
C06308,64,Nữ,Hải Phòng,22,2,0
C06309,35,Nữ,Hải Phòng,45,1,0
C06310,31,Nam,TP HCM,59,1,0
C06311,33,Nữ,Hà Nội,55,0,0
C06312,42,Nữ,Đà Nẵng,26,0,0
C06313,64,Nữ,Hà Nội,11,1,0
C06314,56,Nữ,TP HCM,16,0,0
C06315,18,Nữ,TP HCM,44,2,0
C06316,61,Nam,TP HCM,54,3,0
C06317,41,Nam,TP HCM,21,0,1
C06318,23,Nữ,TP HCM,36,3,1
C06319,67,Nam,Hà Nội,2,1,1
C06320,44,Nam,TP HCM,46,1,0
C06321,21,Nam,TP HCM,46,1,0
C06322,33,Nam,Hà Nội,59,2,0
C06323,27,Nam,TP HCM,45,2,1
C06324,29,Nam,Hà Nội,23,1,0
C06325,18,Nam,Hà Nội,45,2,1
C06326,48,Nam,TP HCM,10,0,1
C06327,42,Nữ,Hà Nội,29,1,1
C06328,62,Nữ,Hà Nội,7,1,0
C06329,32,Nữ,Đà Nẵng,46,0,0
C06330,66,Nam,TP HCM,27,1,0
C06331,20,Nữ,Hà Nội,33,2,1
C06332,59,Nam,Hà Nội,15,1,0
C06333,36,Nam,Hà Nội,45,0,0
C06334,55,Nữ,TP HCM,2,1,0
C06335,66,Nam,Cần Thơ,14,2,0
C06336,60,Nữ,Đà Nẵng,20,2,0
C06337,27,Nam,TP HCM,52,1,0
C06338,25,Nam,Đà Nẵng,37,0,0
C06339,55,Nữ,TP HCM,27,0,0
C06340,26,Nữ,TP HCM,48,0,0
C06341,48,Nữ,Đà Nẵng,53,1,0
C06342,57,Nữ,Hà Nội,58,0,0
C06343,70,Nữ,TP HCM,20,0,1
C06344,61,Nữ,TP HCM,14,2,1
C06345,37,Nữ,TP HCM,7,2,1
C06346,60,Nữ,Hà Nội,37,1,0
C06347,30,Nữ,Cần Thơ,45,1,0
C06348,64,Nữ,Đà Nẵng,40,1,0
C06349,24,Nam,Hà Nội,11,1,1
C06350,35,Nam,Cần Thơ,47,0,1
C06351,18,Nữ,Hải Phòng,1,1,1
C06352,61,Nữ,Hải Phòng,3,0,1
C06353,56,Nữ,Hải Phòng,25,1,1
C06354,28,Nam,Cần Thơ,3,1,1
C06355,27,Nam,Cần Thơ,55,2,0
C06356,44,Nữ,Hải Phòng,31,0,0
C06357,50,Nữ,TP HCM,29,1,0
C06358,49,Nữ,Hà Nội,14,1,0
C06359,49,Nữ,TP HCM,6,2,1
C06360,32,Nam,TP HCM,23,1,0
C06361,25,Nữ,Đà Nẵng,5,1,0
C06362,65,Nữ,TP HCM,19,0,1
C06363,27,Nam,Đà Nẵng,36,1,0
C06364,55,Nam,Hà Nội,26,0,0
C06365,55,Nữ,Hà Nội,29,1,0
C06366,40,Nữ,TP HCM,56,0,0
C06367,58,Nam,Hà Nội,53,0,0
C06368,39,Nữ,Đà Nẵng,51,1,1
C06369,68,Nam,Hà Nội,12,2,0
C06370,60,Nữ,Đà Nẵng,53,0,0
C06371,40,Nam,TP HCM,37,3,1
C06372,32,Nam,Hà Nội,36,1,0
C06373,18,Nam,TP HCM,16,0,0
C06374,60,Nữ,Hải Phòng,11,3,1
C06375,38,Nam,Đà Nẵng,17,1,1
C06376,28,Nam,Hải Phòng,59,0,1
C06377,34,Nam,Đà Nẵng,38,2,0
C06378,58,Nam,TP HCM,46,1,0
C06379,41,Nữ,Hà Nội,53,3,1
C06380,33,Nam,Hà Nội,8,0,0
C06381,38,Nam,Hà Nội,23,0,1
C06382,54,Nữ,TP HCM,47,0,0
C06383,43,Nữ,Đà Nẵng,7,2,1
C06384,45,Nam,Đà Nẵng,24,1,1
C06385,35,Nữ,TP HCM,13,0,1
C06386,40,Nữ,Cần Thơ,30,1,0
C06387,60,Nam,Hà Nội,4,1,0
C06388,44,Nam,TP HCM,40,0,0
C06389,60,Nữ,Cần Thơ,7,2,1
C06390,32,Nam,TP HCM,41,0,1
C06391,35,Nữ,Hải Phòng,55,1,0
C06392,40,Nữ,TP HCM,60,1,1
C06393,40,Nam,Cần Thơ,29,0,1
C06394,65,Nam,Cần Thơ,6,1,0
C06395,53,Nữ,Đà Nẵng,19,3,0
C06396,51,Nữ,TP HCM,1,1,1
C06397,62,Nữ,Hà Nội,33,0,0
C06398,58,Nữ,TP HCM,38,1,0
C06399,30,Nữ,Hà Nội,55,1,0
C06400,63,Nam,TP HCM,33,2,1
C06401,20,Nam,TP HCM,20,1,0
C06402,59,Nam,TP HCM,53,0,1
C06403,70,Nữ,TP HCM,35,0,0
C06404,67,Nữ,Hà Nội,56,1,0
C06405,40,Nữ,Hà Nội,34,2,0
C06406,44,Nam,TP HCM,57,3,0
C06407,64,Nam,Đà Nẵng,17,0,0
C06408,45,Nam,TP HCM,35,0,0
C06409,51,Nữ,Hải Phòng,26,0,1
C06410,36,Nam,Đà Nẵng,1,0,0
C06411,36,Nữ,Đà Nẵng,53,2,0
C06412,32,Nam,Cần Thơ,7,2,1
C06413,50,Nữ,Hải Phòng,55,2,1
C06414,58,Nữ,TP HCM,19,1,0
C06415,55,Nữ,Hải Phòng,27,4,1
C06416,68,Nam,Hà Nội,53,1,0
C06417,70,Nữ,Hà Nội,26,3,1
C06418,20,Nữ,Hà Nội,18,1,0
C06419,30,Nam,Đà Nẵng,19,0,0
C06420,61,Nữ,TP HCM,10,0,0
C06421,34,Nữ,TP HCM,2,4,1
C06422,69,Nam,Đà Nẵng,9,0,0
C06423,69,Nam,TP HCM,31,1,1
C06424,68,Nữ,Hà Nội,45,0,1
C06425,31,Nam,Đà Nẵng,41,1,0
C06426,37,Nữ,Cần Thơ,28,2,1
C06427,44,Nam,Đà Nẵng,54,0,0
C06428,27,Nam,Đà Nẵng,22,0,1
C06429,42,Nam,Hải Phòng,27,0,0
C06430,49,Nam,TP HCM,58,0,1
C06431,62,Nữ,Hải Phòng,26,0,0
C06432,33,Nam,TP HCM,13,0,0
C06433,63,Nữ,TP HCM,39,3,0
C06434,31,Nam,Cần Thơ,34,0,1
C06435,51,Nam,Hà Nội,39,1,1
C06436,28,Nam,Cần Thơ,36,2,0
C06437,26,Nữ,TP HCM,36,2,1
C06438,58,Nam,Hà Nội,32,1,0
C06439,18,Nam,Hải Phòng,30,1,0
C06440,18,Nam,Đà Nẵng,33,1,1
C06441,38,Nam,TP HCM,26,1,1
C06442,19,Nữ,Hà Nội,35,2,0
C06443,30,Nam,Hà Nội,6,0,0
C06444,44,Nam,TP HCM,41,2,0
C06445,59,Nam,Cần Thơ,9,1,1
C06446,58,Nữ,TP HCM,18,0,0
C06447,70,Nam,Đà Nẵng,3,1,1
C06448,55,Nữ,TP HCM,42,2,1
C06449,30,Nam,TP HCM,10,0,0
C06450,67,Nam,TP HCM,32,0,0
C06451,58,Nữ,Cần Thơ,28,1,0
C06452,58,Nam,Hà Nội,22,0,0
C06453,61,Nam,Hà Nội,22,0,0
C06454,31,Nam,TP HCM,53,1,0
C06455,22,Nữ,Đà Nẵng,32,1,1
C06456,33,Nữ,TP HCM,51,1,1
C06457,64,Nam,Hà Nội,23,2,0
C06458,67,Nữ,Cần Thơ,40,1,0
C06459,58,Nam,Hà Nội,4,2,1
C06460,65,Nữ,TP HCM,21,2,1
C06461,26,Nam,Cần Thơ,10,2,1
C06462,42,Nữ,Cần Thơ,39,1,1
C06463,44,Nữ,TP HCM,22,1,1
C06464,64,Nữ,Đà Nẵng,44,0,0
C06465,37,Nam,Hà Nội,26,1,0
C06466,27,Nữ,Hà Nội,56,1,0
C06467,61,Nữ,Đà Nẵng,13,2,1
C06468,52,Nam,TP HCM,41,0,0
C06469,56,Nam,Hải Phòng,53,0,0
C06470,33,Nam,Hà Nội,49,1,1
C06471,49,Nam,Đà Nẵng,37,1,0
C06472,22,Nữ,Cần Thơ,58,1,0
C06473,67,Nam,TP HCM,55,0,0
C06474,67,Nam,Hải Phòng,43,0,0
C06475,49,Nam,TP HCM,25,1,0
C06476,26,Nữ,Hà Nội,24,1,1
C06477,58,Nữ,TP HCM,51,1,1
C06478,66,Nam,Hà Nội,16,0,1
C06479,21,Nam,Cần Thơ,3,1,1
C06480,26,Nam,TP HCM,8,1,1
C06481,52,Nữ,Đà Nẵng,50,2,0
C06482,48,Nữ,Hà Nội,8,3,1
C06483,62,Nam,Hải Phòng,30,0,1
C06484,50,Nữ,Hà Nội,41,1,0
C06485,35,Nam,TP HCM,31,2,0
C06486,40,Nam,Đà Nẵng,26,0,0
C06487,67,Nữ,Hải Phòng,23,3,0
C06488,30,Nam,Hà Nội,29,2,0
C06489,26,Nam,TP HCM,19,0,0
C06490,28,Nữ,TP HCM,23,2,0
C06491,68,Nữ,TP HCM,16,2,1
C06492,65,Nam,TP HCM,34,2,1
C06493,56,Nữ,TP HCM,46,0,1
C06494,25,Nữ,Đà Nẵng,4,1,1
C06495,37,Nữ,TP HCM,50,2,0
C06496,45,Nam,Hà Nội,14,0,0
C06497,70,Nữ,TP HCM,12,1,1
C06498,36,Nữ,Cần Thơ,52,1,0
C06499,56,Nữ,TP HCM,18,1,0
C06500,69,Nữ,Hà Nội,26,0,0
C06501,21,Nữ,Đà Nẵng,50,1,0
C06502,18,Nữ,TP HCM,48,1,1
C06503,21,Nữ,TP HCM,11,2,1
C06504,30,Nữ,Hà Nội,35,1,1
C06505,62,Nữ,Hải Phòng,50,1,1
C06506,51,Nam,TP HCM,30,1,0
C06507,29,Nam,Hà Nội,48,0,0
C06508,44,Nam,Hải Phòng,24,2,1
C06509,31,Nam,Hà Nội,59,2,0
C06510,39,Nam,TP HCM,1,5,1
C06511,24,Nam,Hải Phòng,37,2,0
C06512,20,Nam,Hà Nội,7,0,0
C06513,54,Nam,TP HCM,33,0,0
C06514,54,Nam,Cần Thơ,34,1,0
C06515,53,Nam,Hải Phòng,42,2,0
C06516,43,Nam,Đà Nẵng,5,0,0
C06517,46,Nam,Hà Nội,16,1,1
C06518,49,Nam,Hải Phòng,14,0,1
C06519,33,Nữ,Hà Nội,35,1,1
C06520,51,Nữ,TP HCM,10,1,1
C06521,63,Nữ,TP HCM,16,1,0
C06522,62,Nam,Hải Phòng,1,1,1
C06523,39,Nam,Cần Thơ,26,3,1
C06524,25,Nam,Cần Thơ,27,1,1
C06525,65,Nữ,Cần Thơ,8,1,1
C06526,55,Nữ,TP HCM,53,2,0
C06527,62,Nữ,Đà Nẵng,34,2,1
C06528,26,Nữ,TP HCM,16,0,0
C06529,31,Nữ,Hà Nội,60,1,0
C06530,20,Nữ,TP HCM,7,1,1
C06531,37,Nam,TP HCM,1,0,1
C06532,51,Nữ,TP HCM,58,1,1
C06533,45,Nam,Hà Nội,1,0,0
C06534,33,Nam,Hải Phòng,28,1,0
C06535,43,Nữ,Hà Nội,39,1,0
C06536,23,Nam,Hà Nội,59,0,0
C06537,50,Nam,Cần Thơ,25,1,0
C06538,64,Nữ,Đà Nẵng,37,1,1
C06539,31,Nữ,TP HCM,46,2,0
C06540,57,Nữ,Cần Thơ,26,0,1
C06541,39,Nữ,Hải Phòng,23,0,1
C06542,61,Nam,Đà Nẵng,37,1,0
C06543,18,Nam,Hà Nội,16,1,0
C06544,40,Nữ,Hà Nội,42,3,0
C06545,60,Nam,TP HCM,7,0,1
C06546,55,Nam,TP HCM,11,1,1
C06547,32,Nam,Hà Nội,33,2,1
C06548,21,Nam,Đà Nẵng,27,0,1
C06549,22,Nữ,TP HCM,36,1,0
C06550,46,Nam,Hà Nội,8,0,0
C06551,34,Nữ,Đà Nẵng,48,0,0
C06552,54,Nữ,Hải Phòng,21,0,1
C06553,62,Nữ,Hà Nội,5,1,1
C06554,28,Nam,Hà Nội,44,2,1
C06555,51,Nam,Đà Nẵng,21,1,1
C06556,35,Nam,Hải Phòng,35,2,0
C06557,63,Nam,Hải Phòng,37,0,0
C06558,40,Nữ,Đà Nẵng,51,0,0
C06559,64,Nam,TP HCM,50,1,0
C06560,26,Nam,Đà Nẵng,50,1,1
C06561,22,Nữ,Cần Thơ,5,0,0
C06562,40,Nữ,TP HCM,26,0,1
C06563,48,Nam,Cần Thơ,30,2,0
C06564,23,Nữ,Cần Thơ,56,1,0
C06565,27,Nữ,Hà Nội,26,2,0
C06566,57,Nữ,TP HCM,27,3,0
C06567,20,Nữ,Cần Thơ,22,3,1
C06568,25,Nữ,Hà Nội,15,0,0
C06569,26,Nam,TP HCM,4,0,1
C06570,27,Nữ,Hà Nội,54,1,0
C06571,59,Nữ,Hà Nội,30,2,1
C06572,28,Nam,Đà Nẵng,51,1,0
C06573,49,Nam,Hải Phòng,26,0,1
C06574,40,Nữ,Đà Nẵng,38,2,0
C06575,43,Nữ,TP HCM,58,2,0
C06576,52,Nam,Cần Thơ,14,1,0
C06577,67,Nam,Đà Nẵng,42,2,0
C06578,70,Nữ,TP HCM,39,1,1
C06579,53,Nam,TP HCM,16,0,0
C06580,69,Nữ,TP HCM,22,0,0
C06581,53,Nữ,Hà Nội,14,1,0
C06582,57,Nam,TP HCM,26,0,1
C06583,61,Nữ,Hải Phòng,53,3,1
C06584,30,Nữ,Hà Nội,60,3,0
C06585,51,Nam,TP HCM,32,0,0
C06586,18,Nam,Hải Phòng,55,1,0
C06587,18,Nam,Cần Thơ,24,0,0
C06588,43,Nam,Hải Phòng,46,3,0
C06589,58,Nam,Đà Nẵng,5,2,1
C06590,20,Nữ,Cần Thơ,41,1,0
C06591,45,Nữ,Đà Nẵng,54,0,0
C06592,18,Nữ,TP HCM,5,0,0
C06593,51,Nam,Hà Nội,48,1,0
C06594,22,Nữ,Hà Nội,38,2,0
C06595,47,Nam,Đà Nẵng,34,2,0
C06596,20,Nữ,Đà Nẵng,57,0,1
C06597,38,Nam,TP HCM,14,0,0
C06598,35,Nữ,Hà Nội,36,0,0
C06599,20,Nam,Cần Thơ,27,1,1
C06600,27,Nam,Hà Nội,38,0,0
C06601,67,Nữ,TP HCM,54,1,0
C06602,33,Nữ,Hà Nội,60,1,0
C06603,26,Nam,TP HCM,48,2,0
C06604,39,Nam,Hà Nội,11,0,0
C06605,47,Nam,Đà Nẵng,39,3,1
C06606,50,Nam,TP HCM,21,1,0
C06607,51,Nam,Hải Phòng,14,0,1
C06608,24,Nữ,Đà Nẵng,16,0,1
C06609,65,Nữ,Hà Nội,45,1,0
C06610,29,Nữ,Đà Nẵng,55,1,0
C06611,54,Nữ,Cần Thơ,1,3,1
C06612,26,Nam,Hà Nội,33,0,0
C06613,61,Nữ,TP HCM,15,2,1
C06614,53,Nam,Hải Phòng,57,2,0
C06615,26,Nam,Đà Nẵng,60,2,0
C06616,67,Nam,Hà Nội,32,0,1
C06617,32,Nam,Hải Phòng,49,1,0
C06618,25,Nam,Cần Thơ,36,1,1
C06619,60,Nam,TP HCM,52,1,1
C06620,41,Nữ,Hà Nội,50,1,0
C06621,67,Nữ,Đà Nẵng,15,1,0
C06622,26,Nữ,Hải Phòng,48,1,1
C06623,57,Nam,TP HCM,17,0,0
C06624,55,Nữ,Cần Thơ,33,1,0
C06625,34,Nam,Hà Nội,51,3,0
C06626,47,Nam,Hải Phòng,2,3,1
C06627,47,Nữ,TP HCM,40,0,0
C06628,20,Nữ,TP HCM,54,1,1
C06629,38,Nữ,Cần Thơ,5,1,0
C06630,28,Nam,TP HCM,11,2,0
C06631,34,Nữ,Hà Nội,27,2,0
C06632,36,Nam,TP HCM,59,0,0
C06633,70,Nam,TP HCM,57,0,0
C06634,18,Nữ,TP HCM,60,0,0
C06635,23,Nữ,Hà Nội,29,1,1
C06636,40,Nữ,Hải Phòng,48,1,0
C06637,36,Nữ,Đà Nẵng,54,4,0
C06638,42,Nam,TP HCM,20,2,1
C06639,53,Nam,TP HCM,3,0,0
C06640,53,Nam,Cần Thơ,60,3,0
C06641,36,Nữ,TP HCM,23,0,1
C06642,32,Nam,Hà Nội,35,1,0
C06643,46,Nữ,Đà Nẵng,13,3,1
C06644,69,Nam,Đà Nẵng,10,2,0
C06645,57,Nam,TP HCM,14,1,0
C06646,18,Nam,Đà Nẵng,32,3,0
C06647,21,Nam,TP HCM,5,1,0
C06648,54,Nữ,TP HCM,44,1,1
C06649,61,Nữ,Hà Nội,20,2,1
C06650,45,Nữ,Cần Thơ,55,2,1
C06651,56,Nam,Cần Thơ,25,3,1
C06652,65,Nam,Cần Thơ,53,1,0
C06653,46,Nữ,Hà Nội,22,0,0
C06654,53,Nữ,Hà Nội,43,4,1
C06655,61,Nam,TP HCM,10,0,0
C06656,66,Nữ,Cần Thơ,21,0,1
C06657,19,Nữ,TP HCM,36,2,0
C06658,34,Nam,Hà Nội,57,0,0
C06659,25,Nam,TP HCM,23,1,0
C06660,31,Nữ,Hà Nội,38,1,1
C06661,53,Nữ,Hà Nội,59,1,0
C06662,33,Nam,TP HCM,47,3,1
C06663,27,Nam,Hà Nội,44,1,0
C06664,46,Nam,Cần Thơ,5,1,1
C06665,34,Nam,Đà Nẵng,29,1,0
C06666,60,Nam,TP HCM,51,1,0
C06667,37,Nữ,Hải Phòng,21,4,1
C06668,56,Nam,TP HCM,45,1,1
C06669,62,Nữ,Đà Nẵng,55,2,0
C06670,63,Nam,Đà Nẵng,32,1,0
C06671,55,Nam,TP HCM,52,2,0
C06672,53,Nữ,Đà Nẵng,10,1,1
C06673,61,Nam,TP HCM,17,1,1
C06674,30,Nam,TP HCM,58,1,1
C06675,30,Nam,Đà Nẵng,26,1,0
C06676,34,Nam,TP HCM,21,0,0
C06677,36,Nữ,TP HCM,5,1,0
C06678,58,Nữ,Hà Nội,26,0,0
C06679,28,Nữ,Đà Nẵng,15,1,1
C06680,22,Nữ,Đà Nẵng,16,0,0
C06681,32,Nam,Đà Nẵng,4,0,0
C06682,34,Nam,TP HCM,31,0,0
C06683,42,Nam,TP HCM,4,0,1
C06684,34,Nữ,TP HCM,53,0,0
C06685,31,Nam,Hải Phòng,30,4,1
C06686,69,Nữ,TP HCM,19,2,0
C06687,56,Nữ,Hải Phòng,58,0,1
C06688,63,Nữ,TP HCM,57,1,0
C06689,50,Nam,TP HCM,42,1,1
C06690,28,Nam,Đà Nẵng,21,2,1
C06691,45,Nam,Hà Nội,9,2,1
C06692,18,Nam,TP HCM,56,0,0
C06693,38,Nữ,TP HCM,51,2,0
C06694,50,Nữ,TP HCM,40,1,0
C06695,32,Nữ,TP HCM,57,2,0
C06696,67,Nam,Hà Nội,44,2,0
C06697,18,Nam,TP HCM,26,1,0
C06698,54,Nữ,Đà Nẵng,53,1,0
C06699,34,Nữ,TP HCM,47,0,0
C06700,31,Nam,Đà Nẵng,34,2,0
C06701,41,Nam,Đà Nẵng,5,1,1
C06702,21,Nữ,TP HCM,24,2,1
C06703,23,Nữ,TP HCM,35,1,0
C06704,27,Nam,Hà Nội,2,2,0
C06705,45,Nữ,Hà Nội,45,4,0
C06706,49,Nữ,Hà Nội,44,3,1
C06707,28,Nam,Hà Nội,46,0,0
C06708,32,Nữ,Hà Nội,54,1,0
C06709,61,Nam,Hà Nội,54,3,0
C06710,62,Nữ,Hà Nội,13,0,0
C06711,18,Nam,Hà Nội,4,2,1
C06712,22,Nữ,Cần Thơ,42,1,1
C06713,60,Nam,Đà Nẵng,35,0,0
C06714,30,Nữ,Cần Thơ,1,0,1
C06715,62,Nữ,Hà Nội,41,2,1
C06716,59,Nam,TP HCM,50,2,0
C06717,66,Nữ,Hà Nội,12,3,0
C06718,31,Nữ,TP HCM,3,2,1
C06719,21,Nam,Hà Nội,2,0,0
C06720,20,Nam,Hà Nội,9,1,1
C06721,18,Nam,Hải Phòng,46,2,1
C06722,54,Nam,TP HCM,22,2,1
C06723,19,Nam,TP HCM,23,3,1
C06724,43,Nữ,Cần Thơ,26,3,1
C06725,32,Nam,Hà Nội,58,0,0
C06726,41,Nam,Hà Nội,8,3,1
C06727,36,Nam,TP HCM,21,3,1
C06728,49,Nữ,Hải Phòng,31,2,1
C06729,60,Nữ,TP HCM,30,1,0
C06730,36,Nam,Hải Phòng,47,1,1
C06731,63,Nữ,TP HCM,6,1,0
C06732,64,Nam,Hà Nội,38,0,0
C06733,64,Nữ,TP HCM,54,1,1
C06734,38,Nam,TP HCM,55,1,0
C06735,37,Nam,Hà Nội,46,2,1
C06736,38,Nữ,Hà Nội,9,1,0
C06737,58,Nam,Cần Thơ,55,2,1
C06738,29,Nữ,TP HCM,13,0,0
C06739,32,Nam,TP HCM,33,1,0
C06740,60,Nữ,Hà Nội,12,2,1
C06741,69,Nữ,TP HCM,5,3,1
C06742,58,Nam,Hải Phòng,7,2,0
C06743,60,Nam,TP HCM,59,0,0
C06744,19,Nữ,Hải Phòng,54,2,0
C06745,30,Nam,Hà Nội,34,1,1
C06746,28,Nữ,Hà Nội,43,1,0
C06747,20,Nữ,Cần Thơ,41,1,1
C06748,37,Nam,Cần Thơ,7,0,1
C06749,65,Nam,Hải Phòng,7,1,0
C06750,55,Nam,TP HCM,9,2,1
C06751,52,Nữ,TP HCM,30,1,1
C06752,59,Nam,TP HCM,25,0,0
C06753,30,Nam,TP HCM,38,0,0
C06754,53,Nữ,Hà Nội,8,2,0
C06755,49,Nam,TP HCM,40,0,0
C06756,44,Nữ,Hà Nội,4,0,0
C06757,18,Nam,Hà Nội,47,1,1
C06758,69,Nam,Đà Nẵng,13,1,1
C06759,46,Nam,Cần Thơ,57,0,1
C06760,32,Nữ,Cần Thơ,8,3,0
C06761,68,Nữ,Đà Nẵng,48,2,1
C06762,40,Nữ,Hà Nội,8,0,1
C06763,25,Nữ,Hà Nội,58,0,1
C06764,35,Nữ,Hà Nội,52,0,0
C06765,19,Nam,TP HCM,13,0,1
C06766,54,Nữ,Hà Nội,51,0,0
C06767,66,Nam,Hà Nội,27,2,1
C06768,47,Nữ,TP HCM,47,1,1
C06769,34,Nữ,TP HCM,23,0,0
C06770,67,Nữ,Hà Nội,29,1,1
C06771,21,Nam,TP HCM,24,2,1
C06772,32,Nam,Hải Phòng,25,1,1
C06773,28,Nữ,Hải Phòng,56,3,0
C06774,61,Nam,TP HCM,45,0,0
C06775,66,Nữ,TP HCM,11,0,0
C06776,30,Nữ,TP HCM,45,0,0
C06777,59,Nam,Hà Nội,25,1,0
C06778,68,Nữ,TP HCM,40,3,1
C06779,65,Nam,TP HCM,1,2,1
C06780,19,Nam,Đà Nẵng,39,3,1
C06781,65,Nam,TP HCM,26,5,1
C06782,50,Nữ,Hải Phòng,46,1,1
C06783,21,Nữ,Hải Phòng,44,2,1
C06784,61,Nam,TP HCM,32,2,0
C06785,39,Nữ,Hải Phòng,26,1,1
C06786,43,Nữ,Hà Nội,8,1,0
C06787,46,Nữ,TP HCM,14,1,0
