transaction_id,ts,customer_id,branch,channel,category,quantity,unit_price,amount,cost,payment_method,status,is_fraud
T0029170,2025-06-01 15:30:47,C00273,Cần Thơ,Cửa hàng,Gia dụng,1.0,741000.0,"741,000",461318.06463107176,THE,HOAN_TAT,0
T0036803,2025-07-11 12:48:30,C07172,TP HCM,Cửa hàng,Điện tử,1.0,982000.0,"982,000",615303.303143306,TIEN_MAT,HOAN_TAT,0
T0003850,2025-01-21 08:42:42,C03793,TP HCM,Cửa hàng,Gia dụng,1.0,901000.0,"810,900",567274.6083994033,THE,HOAN_TAT,0
T0036995,2025-07-12 11:58:29,C06798,Hải Phòng,Cửa hàng,Gia dụng,1.0,832000.0,"832,000",540695.6366800339,THE,HOAN_TRA,0
T0029194,2025-06-01 18:21:38,C07517,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,550000.0,"550,000",464013.92674195324,CHUYEN_KHOAN,HOAN_TAT,0
T0041916,2025-08-07 07:43:40,C02344,Cần Thơ,Cửa hàng,Gia dụng,1.0,961000.0,"864,900",608888.2323483808,VI_DIEN_TU,HOAN_TAT,0
T0050012,2025-09-18 05:33:16,C00532,TP HCM,Cửa hàng,Thời trang,1.0,812000.0,"771,400",619213.094633377,TIEN_MAT,HOAN_TAT,0
T0018418,2025-04-06 14:43:41,C03410,TP HCM,Online,Mỹ phẩm,1.0,528000.0,"475,200",346722.1323508279,,HOAN_TAT,0
T0013940,2025-03-14 08:04:19,C00020,Hải Phòng,Online,Thực phẩm,1.0,178000.0,"160,200",,,HOAN_TAT,0
T0034084,2025-06-27 11:23:15,C05456,TP HCM,Cửa hàng,Gia dụng,1.0,824000.0,"824,000",583135.2479051427,VI_DIEN_TU,HOAN_TAT,0
T0043360,2025-08-14 21:21:19,C00110,Hải Phòng,Cửa hàng,Thực phẩm,1.0,195000.0,"195,000",123597.93287719751,CHUYEN_KHOAN,HOAN_TAT,0
T0031632,2025-06-14 13:11:17,C00034,Cần Thơ,Online,Thực phẩm,1.0,164000.0,"164,000",122169.68777609763,THE,HOAN_TAT,0
T0047232,2025-09-03 21:29:43,C00049,Hà Nội,Online,Điện tử,1.0,1150000.0,"1,150,000",736235.3517692045,CHUYEN_KHOAN,HOAN_TAT,0
T0030482,2025-06-08 15:14:26,C02713,TP HCM,Online,Sách,1.0,155000.0,"147,250",119939.26463591316,VI_DIEN_TU,HOAN_TAT,0
T0047389,2025-09-04 17:34:16,C00001,TP HCM,Cửa hàng,Điện tử,1.0,958000.0,"910,100",699857.6713274725,TIEN_MAT,HOAN_TAT,0
T0024883,2025-05-10 05:32:36,C04554,Hà Nội,Online,Thực phẩm,2.0,168000.0,"336,000",234366.50596881716,VI_DIEN_TU,HOAN_TAT,0
T0007123,2025-02-07 02:32:26,C00294,TP HCM,Online,Gia dụng,1.0,899000.0,"854,050",703428.9104076144,VI_DIEN_TU,HOAN_TAT,0
T0053872,2025-10-08 08:09:38,C00424,TP HCM,Online,Thời trang,2.0,655000.0,"1,244,500",,THE,HOAN_TAT,0
T0049018,2025-09-13 02:26:42,C00060,Đà Nẵng,Cửa hàng,Thời trang,2.0,861000.0,"1,635,900",1301196.840757044,TIEN_MAT,HOAN_TAT,0
T0024023,2025-05-05 19:38:45,C00133,TP HCM,Online,Gia dụng,3.0,835000.0,,1940106.2051167937,THE,HOAN_TAT,0
T0037553,2025-07-15 07:39:32,C05154,Hải Phòng,Online,Thực phẩm,1.0,200000.0,"200,000",160877.27292054915,VI_DIEN_TU,HOAN_TAT,0
T0044865,2025-08-22 16:38:53,C05925,TP HCM,Online,Thực phẩm,2.0,158000.0,"300,200",217239.93453017692,VI_DIEN_TU,HOAN_TAT,0
T0016440,2025-03-27 11:00:25,C00688,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,175000.0,"875,000",578067.9589944519,VI_DIEN_TU,HOAN_TAT,0
T0001367,2025-01-08 11:33:11,C03618,TP HCM,Online,Gia dụng,1.0,846000.0,"846,000",679219.6196278355,THE,HOAN_TRA,0
T0007294,2025-02-07 23:26:14,C03058,Đà Nẵng,Online,Thời trang,1.0,839000.0,"797,050",,TIEN_MAT,HOAN_TAT,0
T0011236,2025-02-28 08:43:41,C05213,Hà Nội,Cửa hàng,Thời trang,2.0,653000.0,"1,240,700",774480.6432526263,TIEN_MAT,HOAN_TAT,0
T0036693,2025-07-10 23:52:33,C05217,Hải Phòng,Online,Điện tử,1.0,1179000.0,"1,061,100",,THE,HOAN_TAT,0
T0047972,2025-09-07 16:57:26,C01365,Cần Thơ,Online,Thực phẩm,1.0,153000.0,"153,000",,TIEN_MAT,HOAN_TAT,0
T0048584,2025-09-10 19:51:54,C05191,Cần Thơ,Cửa hàng,Sách,1.0,137000.0,"137,000",,VI_DIEN_TU,HOAN_TAT,0
T0040273,2025-07-29 11:33:18,C03800,TP HCM,Cửa hàng,Điện tử,4.0,1153000.0,"3,920,200",3169371.181591367,THE,HOAN_TAT,0
T0051659,2025-09-26 17:34:43,C04881,TP HCM,Online,Thực phẩm,3.0,166000.0,"498,000",334630.2546188021,TIEN_MAT,HOAN_TRA,0
T0023584,2025-05-03 10:31:22,C00090,TP HCM,Online,Sách,1.0,148000.0,"148,000",119282.5748088394,TIEN_MAT,HOAN_TAT,0
T0022260,2025-04-26 13:54:21,C00548,Hải Phòng,Online,Thực phẩm,1.0,156000.0,"132,600",99463.2808573134,THE,HOAN_TAT,0
T0023843,2025-05-04 20:48:33,C02515,Hải Phòng,Online,Thực phẩm,1.0,168000.0,"168,000",116455.54684747293,VI_DIEN_TU,HOAN_TAT,0
T0057807,2025-10-28 20:53:58,C00022,Hà Nội,Online,Thời trang,2.0,735000.0,"1,323,000",823266.3887143673,THE,HOAN_TAT,0
T0001574,2025-01-09 12:49:33,C06529,Hà Nội,Online,Thực phẩm,1.0,200000.0,"180,000",144420.75982473316,THE,HOAN_TAT,0
T0004889,2025-01-26 15:00:24,C00426,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,432000.0,"367,200",295433.2512896185,THE,HOAN_TAT,0
T0014841,2025-03-19 00:58:59,C02174,TP HCM,Cửa hàng,Gia dụng,1.0,892000.0,"847,400",,TIEN_MAT,HOAN_TAT,0
T0049461,2025-09-15 10:18:27,C04242,TP HCM,Online,Thực phẩm,2.0,162000.0,"324,000",257158.00079688797,VI_DIEN_TU,HOAN_TAT,0
T0043082,2025-08-13 12:08:21,C01678,TP HCM,Cửa hàng,Gia dụng,1.0,962000.0,"962,000",620149.453715784,THE,HOAN_TAT,0
T0039276,2025-07-24 06:42:02,C04054,Hà Nội,Cửa hàng,Thực phẩm,1.0,186000.0,"186,000",152797.98590415297,THE,HOAN_TAT,0
T0033348,2025-06-23 12:35:46,C00775,TP HCM,Cửa hàng,Gia dụng,3.0,903000.0,"2,573,550",1872543.4764243178,THE,HOAN_TAT,0
T0028778,2025-05-30 12:55:05,C04504,Cần Thơ,Cửa hàng,Thực phẩm,3.0,177000.0,"531,000",396135.37015698315,TIEN_MAT,HOAN_TAT,0
T0050858,2025-09-22 15:30:14,C04673,TP HCM,Online,Điện tử,1.0,1247000.0,"1,184,650",715858.6397261613,THE,HOAN_TAT,0
T0046056,2025-08-28 21:34:48,C04718,Đà Nẵng,Cửa hàng,MỸ PHẨM,1.0,533000.0,"506,350",309155.7210280099,VI_DIEN_TU,HOAN_TAT,0
T0040045,2025-07-28 07:06:44,C01079,Hà Nội,Cửa hàng,Điện tử,1.0,1171000.0,"1,053,900",808387.4756667868,CHUYEN_KHOAN,HOAN_TAT,0
T0023036,2025-04-30 13:45:50,C00002,TP HCM,Online,Thực phẩm,2.0,184000.0,"349,600",278993.81217800616,THE,HOAN_TAT,0
T0044747,2025-08-22 01:41:08,C01002,Hải Phòng,Cửa hàng,Điện tử,1.0,1244000.0,"1,119,600",822476.2126568296,VI_DIEN_TU,HOAN_TAT,0
T0037876,2025-07-16 22:58:51,C00705,Hải Phòng,Cửa hàng,Điện tử,4.0,1088000.0,"4,134,400",2506060.9373894595,THE,HOAN_TRA,0
T0059205,2025-11-05 03:48:16,C05617,Hải Phòng,Cửa hàng,Thực phẩm,1.0,153000.0,"145,350",89280.84253292254,THE,HOAN_TAT,0
T0002995,2025-01-16 21:42:20,C04271,Đà Nẵng,Cửa hàng,Thực phẩm,3.0,166000.0,"498,000",413869.36761248455,VI_DIEN_TU,HOAN_TAT,0
T0056331,2025-10-21 04:32:48,C00722,Hà Nội,Online,Mỹ phẩm,1.0,495000.0,"495,000",367966.72985385393,TIEN_MAT,HOAN_TAT,0
T0021515,2025-04-22 15:10:39,C01454,Đà Nẵng,Cửa hàng,Thực phẩm,1.0,154000.0,"138,600",104824.92035888947,THE,HOAN_TAT,0
T0038669,2025-07-21 01:59:29,C02881,TP HCM,Cửa hàng,Thực phẩm,1.0,205000.0,"184,500",127291.56248490121,VI_DIEN_TU,HOAN_TAT,0
T0033465,2025-06-24 04:10:36,C01604,Hà Nội,Online,Gia dụng,1.0,788000.0,"669,800",557852.2664293679,THE,HOAN_TAT,0
T0039246,2025-07-24 03:08:13,C07347,Đà Nẵng,Cửa hàng,Thực phẩm,1.0,204000.0,"204,000",130442.33765946937,THE,HOAN_TAT,0
T0047755,2025-09-06 13:38:35,C07481,Đà Nẵng,Online,Điện tử,1.0,1238000.0,"1,238,000",800441.9351994916,CHUYEN_KHOAN,HOAN_TAT,0
T0023340,2025-05-02 04:27:22,C00054,Cần Thơ,Online,Thời trang,3.0,749000.0,"2,247,000",1457118.2371587977,THE,HOAN_TAT,0
T0039101,2025-07-23 09:04:24,C02626,Hải Phòng,Online,Sách,2.0,137000.0,"274,000",202095.98963788562,TIEN_MAT,HOAN_TAT,0
T0025529,2025-05-13 14:51:51,C00002,TP HCM,Cửa hàng,Điện tử,1.0,1092000.0,"1,092,000",817525.4482849226,VI_DIEN_TU,HOAN_TAT,0
T0058215,2025-10-30 21:45:35,C00186,TP HCM,Online,  Điện tử ,1.0,1115000.0,"1,059,250",857417.2282502416,TIEN_MAT,HOAN_TAT,0
T0026133,2025-05-16 16:55:42,C07534,Cần Thơ,Online,Gia dụng,3.0,789000.0,"2,367,000",1811726.5298879922,VI_DIEN_TU,HOAN_TAT,0
T0044874,2025-08-22 17:47:30,C01053,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,547000.0,"547,000",435449.61386140913,THE,HOAN_TAT,0
T0011242,2025-02-28 09:37:44,C04934,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,458000.0,"458,000",307604.85935940105,TIEN_MAT,HOAN_TAT,0
T0042061,2025-08-08 02:29:19,C06637,Hải Phòng,Online,Gia dụng,1.0,756000.0,"756,000",,THE,HOAN_TAT,0
T0032912,2025-06-21 06:25:05,C01933,Hà Nội,Cửa hàng,Mỹ phẩm,2.0,462000.0,"877,800",583357.2666431573,TIEN_MAT,HOAN_TAT,0
T0045318,2025-08-25 02:02:55,C01474,TP HCM,Cửa hàng,Gia dụng,1.0,943000.0,"943,000",581201.2937273618,VI_DIEN_TU,HOAN_TAT,0
T0009169,2025-02-17 16:56:13,C00950,Hải Phòng,Cửa hàng,Điện tử,2.0,1060000.0,"1,802,000",1479819.8301898665,VI_DIEN_TU,HOAN_TAT,0
T0039832,2025-07-27 04:18:50,C00017,Hà Nội,Online,Thực phẩm,1.0,153000.0,"145,350",,,HOAN_TAT,0
T0022188,2025-04-26 05:10:14,C00664,TP HCM,Online,Gia dụng,1.0,964000.0,"915,800",723736.1901306772,TIEN_MAT,HOAN_TAT,0
T0027929,2025-05-25 23:05:50,C01527,Đà Nẵng,Cửa hàng,Thời trang,1.0,803000.0,"722,700",593318.0710039167,TIEN_MAT,HOAN_TAT,0
T0033726,2025-06-25 14:34:41,C00014,Hà Nội,Cửa hàng,Thực phẩm,2.0,160000.0,"320,000",267850.49631786626,CHUYEN_KHOAN,HOAN_TAT,0
T0038683,2025-07-21 03:59:50,C00007,TP HCM,Cửa hàng,Mỹ phẩm,1.0,440000.0,"418,000",,CHUYEN_KHOAN,HOAN_TAT,0
T0007007,2025-02-06 11:01:17,C03284,TP HCM,Cửa hàng,Thời trang,1.0,794000.0,"794,000",527300.8224029868,THE,HOAN_TAT,0
T0038038,2025-07-17 18:27:23,C01213,Đà Nẵng,Online,Mỹ phẩm,2.0,519000.0,"1,038,000",649540.3515910986,THE,HOAN_TAT,0
T0011892,2025-03-03 21:14:46,C02317,TP HCM,Online,Điện tử,2.0,1109000.0,"2,218,000",,TIEN_MAT,HOAN_TAT,0
T0042301,2025-08-09 09:29:40,C01059,Đà Nẵng,Cửa hàng,Gia dụng,2.0,955000.0,"1,719,000",1388790.143812995,TIEN_MAT,HOAN_TAT,0
T0038840,2025-07-21 23:33:50,C00005,TP HCM,Online,  Thực phẩm ,2.0,153000.0,"306,000",236728.00900496732,VI_DIEN_TU,HOAN_TAT,0
T0010015,2025-02-22 01:41:14,C03470,TP HCM,Cửa hàng,Sách,1.0,149000.0,"149,000",102124.49868840465,VI_DIEN_TU,HOAN_TAT,0
T0030182,2025-06-07 01:32:29,C04673,TP HCM,Cửa hàng,Thực phẩm,1.0,206000.0,"206,000",,TIEN_MAT,HOAN_TAT,0
T0010122,2025-02-22 15:19:15,C05510,TP HCM,Online,Điện tử,2.0,1057000.0,"2,008,300",,THE,HOAN_TAT,0
T0044841,2025-08-22 13:40:26,C00042,TP HCM,Online,Thực phẩm,1.0,193000.0,"193,000",,THE,HOAN_TAT,0
T0028878,2025-05-31 02:26:15,C01269,Hải Phòng,Online,Gia dụng,1.0,760000.0,"760,000",456797.73413234286,TIEN_MAT,HOAN_TAT,0
T0044124,2025-08-18 21:06:49,C00043,Hà Nội,Online,Thực phẩm,3.0,180000.0,"513,000",398783.7410858039,VI_DIEN_TU,HOAN_TAT,0
T0049506,2025-09-15 15:45:51,C00085,Hà Nội,Cửa hàng,Điện tử,1.0,952000.0,"952,000",634727.3362564065,VI_DIEN_TU,HOAN_TAT,0
T0053980,2025-10-08 21:00:07,C03489,Hải Phòng,Online,Điện tử,1.0,1014000.0,"1,014,000",728673.4621795673,TIEN_MAT,HOAN_TAT,0
T0042406,2025-08-09 22:14:21,C00068,Cần Thơ,Cửa hàng,Thời trang,2.0,857000.0,"1,542,600",1215647.4314559905,TIEN_MAT,HOAN_TAT,0
T0004799,2025-01-26 03:12:02,C05304,Cần Thơ,Online,  Điện tử ,1.0,1013000.0,"962,350",700485.6460017726,VI_DIEN_TU,HOAN_TAT,0
T0010919,2025-02-26 17:40:14,C00171,TP HCM,Online,Điện tử,2.0,965000.0,"1,833,500",1472933.8448653016,VI_DIEN_TU,HOAN_TAT,0
T0034827,2025-07-01 08:03:37,C06342,Hà Nội,Online,Thực phẩm,1.0,160000.0,"160,000",97928.95627121582,VI_DIEN_TU,HOAN_TAT,0
T0006759,2025-02-05 03:35:15,C06472,TP HCM,Online,Thực phẩm,2.0,183000.0,"366,000",303645.51692292315,VI_DIEN_TU,HOAN_TAT,0
T0031547,2025-06-14 02:54:55,C06011,Hà Nội,Cửa hàng,Thực phẩm,2.0,170000.0,"340,000",213585.62883303038,TIEN_MAT,HOAN_TAT,0
T0059172,2025-11-04 23:21:24,C00200,TP HCM,Cửa hàng,Gia dụng,1.0,963000.0,"914,850",615431.5294384082,VI_DIEN_TU,HOAN_TAT,0
T0044161,2025-08-19 02:21:23,C00054,Cần Thơ,Online,Mỹ phẩm,1.0,424000.0,"424,000",350281.1698611413,VI_DIEN_TU,HOAN_TAT,0
T0059042,2025-11-04 06:24:44,C01671,Hà Nội,Online,  Thực phẩm ,2.0,181000.0,"362,000",267417.35145684367,VI_DIEN_TU,HOAN_TAT,0
T0056434,2025-10-21 18:02:12,C05015,Cần Thơ,Cửa hàng,Thực phẩm,1.0,165000.0,"156,750",,VI_DIEN_TU,HOAN_TAT,0
T0042346,2025-08-09 14:42:24,C00073,Đà Nẵng,Cửa hàng,Sách,5.0,130000.0,"552,500",349739.30387850536,THE,HOAN_TAT,0
T0052399,2025-09-30 12:58:40,C01448,Hải Phòng,Online,Mỹ phẩm,3.0,433000.0,"1,104,150",,TIEN_MAT,HOAN_TAT,0
T0044682,2025-08-21 17:07:41,C01078,TP HCM,Cửa hàng,Điện tử,1.0,1225000.0,"1,225,000",933252.1167294242,THE,HOAN_TAT,0
T0000502,2025-01-03 21:32:25,C02068,Hải Phòng,Cửa hàng,Gia dụng,1.0,975000.0,"828,750",570176.0783982108,VI_DIEN_TU,HOAN_TRA,0
T0011717,2025-03-02 23:45:42,C00830,Hà Nội,Cửa hàng,Thực phẩm,2.0,174000.0,"330,600",268794.99077985965,,HOAN_TAT,0
T0032082,2025-06-16 22:30:55,C00063,Cần Thơ,Cửa hàng,Thời trang,2.0,755000.0,"1,510,000",1035825.7212399595,,HOAN_TAT,0
T0034565,2025-06-29 22:49:30,C01156,TP HCM,Online,Điện tử,1.0,1213000.0,"1,091,700",,VI_DIEN_TU,HOAN_TAT,0
T0025825,2025-05-15 02:46:55,C00003,TP HCM,Cửa hàng,Thực phẩm,1.0,204000.0,"204,000",170621.75619086355,THE,HOAN_TAT,0
T0043065,2025-08-13 10:22:07,C01356,Đà Nẵng,Online,Thực phẩm,1.0,181000.0,"153,850",,THE,HOAN_TAT,0
T0058794,2025-11-02 23:07:13,C02214,Đà Nẵng,Cửa hàng,  Sách ,1.0,131000.0,"131,000",82383.85619371444,TIEN_MAT,HOAN_TAT,0
T0043194,2025-08-14 01:29:43,C07767,Hà Nội,Cửa hàng,Thực phẩm,1.0,206000.0,"206,000",149066.22458525724,THE,HOAN_TAT,0
T0047564,2025-09-05 15:01:27,C01691,Đà Nẵng,Online,Gia dụng,5.0,853000.0,"4,265,000",3521854.4526270176,THE,HOAN_TAT,0
T0000085,2025-01-01 18:04:10,C06316,Hà Nội,Cửa hàng,Gia dụng,2.0,769000.0,"1,538,000",1064816.4189599222,TIEN_MAT,HOAN_TAT,0
T0031338,2025-06-13 00:41:47,C00166,Hà Nội,Cửa hàng,Gia dụng,1.0,874000.0,"830,300",616737.5787781711,VI_DIEN_TU,HOAN_TAT,0
T0050160,2025-09-18 23:33:11,C00217,Đà Nẵng,Cửa hàng,Điện tử,4.0,935000.0,"3,740,000",2463276.678598183,TIEN_MAT,HOAN_TAT,0
T0039921,2025-07-27 15:10:54,C05797,Hà Nội,Cửa hàng,Thời trang,2.0,694000.0,"1,318,600",990630.5067354244,CHUYEN_KHOAN,HOAN_TAT,0
T0044193,2025-08-19 06:13:16,C00337,Cần Thơ,Online,Thực phẩm,1.0,158000.0,"150,100",,THE,HOAN_TAT,0
T0031952,2025-06-16 05:03:59,C01981,Hà Nội,Online,Thời trang,1.0,850000.0,"850,000",,THE,HOAN_TAT,0
T0044279,2025-08-19 16:44:06,C02009,TP HCM,Cửa hàng,Sách,4.0,171000.0,"684,000",576555.4194949291,VI_DIEN_TU,HOAN_TAT,0
T0051324,2025-09-24 22:57:55,C00014,Cần Thơ,Online,Thời trang,1.0,715000.0,"715,000",,VI_DIEN_TU,HOAN_TRA,0
T0046947,2025-09-02 11:20:01,C03475,Hải Phòng,Online,Gia dụng,1.0,778000.0,"739,100",503818.75735407026,TIEN_MAT,HOAN_TAT,0
T0038152,2025-07-18 09:23:47,C00963,Hải Phòng,Online,Thực phẩm,2.0,169000.0,"338,000",245191.2525616211,THE,HOAN_TAT,0
T0037233,2025-07-13 16:49:08,C02592,Cần Thơ,Online,Gia dụng,1.0,860000.0,"860,000",650483.5709415894,VI_DIEN_TU,HOAN_TAT,0
T0052603,2025-10-01 14:38:25,C00024,TP HCM,Cửa hàng,THỜI TRANG,3.0,855000.0,"2,308,500",1753705.235976767,VI_DIEN_TU,HOAN_TAT,0
T0041438,2025-08-04 18:05:44,C00114,Hà Nội,Online,Thời trang,2.0,798000.0,"1,356,600",861886.4714283384,VI_DIEN_TU,HOAN_TAT,0
T0050471,2025-09-20 14:28:19,C00196,Hải Phòng,Cửa hàng,Thực phẩm,1.0,197000.0,"197,000",154761.60334434235,TIEN_MAT,HOAN_TAT,0
T0053742,2025-10-07 16:12:26,C00417,TP HCM,Cửa hàng,Mỹ phẩm,1.0,425000.0,"425,000",256412.32720937073,THE,HOAN_TAT,0
T0014252,2025-03-15 23:36:43,C05739,TP HCM,Cửa hàng,Thực phẩm,1.0,153000.0,"153,000",101710.90097873929,TIEN_MAT,HOAN_TAT,0
T0047336,2025-09-04 10:42:35,C00224,Cần Thơ,Online,Thời trang,1.0,711000.0,"711,000",579885.0005574694,THE,HOAN_TAT,0
T0014996,2025-03-19 20:08:55,C00172,Cần Thơ,Cửa hàng,Điện tử,3.0,939000.0,"2,817,000",1852562.7333216236,THE,HOAN_TAT,0
T0028559,2025-05-29 08:56:04,C05299,Hà Nội,Cửa hàng,  Sách ,2.0,132000.0,"224,400",136831.65381421824,VI_DIEN_TU,HOAN_TAT,0
T0020814,2025-04-18 21:13:31,C07195,TP HCM,Online,Mỹ phẩm,2.0,504000.0,"907,200",577053.5855652331,TIEN_MAT,HOAN_TAT,0
T0017860,2025-04-03 18:22:06,C01352,TP HCM,Online,Điện tử,2.0,998000.0,"1,996,000",1453350.6717481937,TIEN_MAT,HOAN_TAT,0
T0058024,2025-10-29 22:13:44,C00263,TP HCM,Online,Sách,3.0,130000.0,"390,000",247956.1714893515,TIEN_MAT,HOAN_TAT,0
T0023317,2025-05-02 01:20:48,C00012,Hà Nội,Cửa hàng,Gia dụng,1.0,856000.0,"856,000",546747.5152056137,THE,HOAN_TAT,0
T0046195,2025-08-29 15:11:24,C00901,Cần Thơ,Online,Thực phẩm,1.0,193000.0,"193,000",158669.8759634359,THE,HOAN_TAT,0
T0054470,2025-10-11 10:32:47,C07304,TP HCM,Cửa hàng,  Mỹ phẩm ,2.0,548000.0,"1,096,000",923842.0568955335,VI_DIEN_TU,HOAN_TAT,0
T0008039,2025-02-11 18:01:59,C07338,Cần Thơ,Online,Gia dụng,1.0,963000.0,"963,000",741338.4084082963,VI_DIEN_TU,HOAN_TAT,0
T0028503,2025-05-29 00:40:55,C02425,Hà Nội,Cửa hàng,  Mỹ phẩm ,1.0,532000.0,"452,200",272601.3368116546,THE,HOAN_TAT,0
T0015187,2025-03-20 19:41:48,C02463,Hải Phòng,Online,Mỹ phẩm,1.0,436000.0,"436,000",286437.09665139456,VI_DIEN_TU,HOAN_TAT,0
T0008573,2025-02-14 13:21:29,C00350,Hải Phòng,Online,Sách,3.0,137000.0,"390,450",,THE,HOAN_TAT,0
T0059866,2025-11-08 15:26:09,C00984,Hà Nội,Cửa hàng,Mỹ phẩm,3.0,531000.0,"1,513,350",1145760.357401133,TIEN_MAT,HOAN_TAT,0
T0005832,2025-01-31 13:14:29,C01273,Hà Nội,Cửa hàng,Thực phẩm,1.0,180000.0,"162,000",136975.63705583313,VI_DIEN_TU,HOAN_TAT,0
T0036932,2025-07-12 04:33:33,C03255,Cần Thơ,Cửa hàng,Mỹ phẩm,3.0,479000.0,"1,365,150",1157309.5664506045,VI_DIEN_TU,HOAN_TAT,0
T0058864,2025-11-03 08:30:00,C02777,TP HCM,Cửa hàng,Sách,3.0,167000.0,"501,000",391983.65705039614,VI_DIEN_TU,HOAN_TAT,0
T0012972,2025-03-09 09:32:25,C02075,Đà Nẵng,Online,Thực phẩm,1.0,179000.0,"179,000",,THE,HOAN_TAT,0
T0042843,2025-08-12 05:55:01,C00004,Hà Nội,Cửa hàng,Thực phẩm,1.0,188000.0,"169,200",123245.11660585432,VI_DIEN_TU,HOAN_TAT,0
T0008670,2025-02-15 01:30:09,C00028,Hải Phòng,Cửa hàng,Thời trang,1.0,678000.0,"678,000",436763.97983785305,CHUYEN_KHOAN,HOAN_TAT,0
T0057248,2025-10-26 00:31:28,C00059,Hà Nội,Online,  Sách ,5.0,142000.0,"674,500",,VI_DIEN_TU,HOAN_TAT,0
T0001614,2025-01-09 17:30:57,C02450,Đà Nẵng,Cửa hàng,Thực phẩm,1.0,162000.0,"153,900",130063.09776253375,TIEN_MAT,HOAN_TAT,0
T0047335,2025-09-04 10:32:26,C00666,Đà Nẵng,Cửa hàng,Thời trang,2.0,837000.0,"1,674,000",1225924.221914181,VI_DIEN_TU,HOAN_TAT,0
T0026959,2025-05-20 21:10:17,C00025,Cần Thơ,Online,Thực phẩm,2.0,164000.0,"328,000",,THE,HOAN_TAT,0
T0054421,2025-10-11 04:53:16,C01842,Hải Phòng,Online,Thời trang,2.0,746000.0,"1,492,000",1170120.620142807,CHUYEN_KHOAN,HOAN_TAT,0
T0043831,2025-08-17 09:37:42,C00816,Hải Phòng,Cửa hàng,Sách,1.0,128000.0,"128,000",100426.55088423428,THE,HOAN_TAT,0
T0043320,2025-08-14 16:48:08,C01729,Đà Nẵng,Cửa hàng,Thời trang,2.0,742000.0,"1,484,000",1085259.9547530783,THE,HOAN_TAT,0
T0033194,2025-06-22 18:17:53,C07849,TP HCM,Online,Sách,2.0,171000.0,"342,000",219270.33523059805,TIEN_MAT,HOAN_TAT,0
T0024131,2025-05-06 09:02:38,C00889,Hải Phòng,Cửa hàng,Gia dụng,2.0,953000.0,"1,715,400",1419898.5727000933,VI_DIEN_TU,HOAN_TAT,0
T0059240,2025-11-05 07:52:24,C06165,Hải Phòng,Cửa hàng,Mỹ phẩm,1.0,424000.0,"381,600",296943.81891102437,TIEN_MAT,HOAN_TAT,0
T0043216,2025-08-14 04:22:46,C03099,Cần Thơ,Online,Thực phẩm,2.0,201000.0,"402,000",308103.04440069146,CHUYEN_KHOAN,HOAN_TAT,0
T0058678,2025-11-02 07:50:19,C02687,Đà Nẵng,Cửa hàng,Điện tử,1.0,1164000.0,"1,164,000",776652.2776807406,TIEN_MAT,HOAN_TAT,0
T0041160,2025-08-03 04:48:14,C01507,Hải Phòng,Online,Mỹ phẩm,3.0,543000.0,"1,547,550",,TIEN_MAT,HOAN_TAT,0
T0051265,2025-09-24 15:36:30,C07634,Hải Phòng,Cửa hàng,Gia dụng,2.0,864000.0,"1,728,000",1400796.246330766,VI_DIEN_TU,HOAN_TAT,0
T0042899,2025-08-12 12:12:41,C02158,Hà Nội,Online,Điện tử,1.0,1209000.0,"1,088,100",869708.587116411,VI_DIEN_TU,HOAN_TAT,0
T0015218,2025-03-20 23:40:11,C00222,Hà Nội,Online,Thực phẩm,1.0,205000.0,"205,000",,THE,HOAN_TAT,0
T0000144,2025-01-02 01:28:25,C07292,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,490000.0,"490,000",332328.203984444,THE,HOAN_TAT,0
T0003821,2025-01-21 04:48:19,C00213,Hà Nội,Online,Thực phẩm,1.0,167000.0,"167,000",111533.74303188629,THE,HOAN_TAT,0
T0056877,2025-10-24 02:54:16,C00055,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,462000.0,"462,000",326358.61526418856,TIEN_MAT,HOAN_TAT,0
T0053498,2025-10-06 09:45:39,C04913,Cần Thơ,Cửa hàng,Thực phẩm,3.0,177000.0,"531,000",423428.9636816459,VI_DIEN_TU,HOAN_TAT,0
T0044340,2025-08-19 23:56:40,C00734,Hải Phòng,Cửa hàng,Điện tử,3.0,1101000.0,"2,972,700",2129220.1953496523,TIEN_MAT,HOAN_TAT,0
T0041265,2025-08-03 18:26:27,C06376,Hải Phòng,Online,Thực phẩm,3.0,171000.0,"487,350",364478.2861208752,VI_DIEN_TU,HOAN_TRA,0
T0058799,2025-11-02 23:54:25,C01832,Hà Nội,Online,Gia dụng,5.0,765000.0,"3,633,750",2406581.362765684,TIEN_MAT,HOAN_TAT,0
T0037557,2025-07-15 08:05:09,C01733,Đà Nẵng,Cửa hàng,Thời trang,2.0,750000.0,"1,425,000",1173991.6443679377,TIEN_MAT,HOAN_TAT,0
