transaction_id,ts,store_id,city,category,product,quantity,unit_price,payment_method,customer_id
T0166296,2025-05-16 23:51:54,S09,Cần Thơ,Gia dụng,Nồi cơm điện,4,1183000,TIEN_MAT,C15270
T0166297,2025-05-16 23:52:59,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,183000,VI_DIEN_TU,C07153
T0166298,2025-05-16 23:54:09,S06,TP HCM,Thời trang,Quần jeans,2,659000,THE,C24721
T0166299,2025-05-16 23:54:13,S07,TP HCM,Điện tử,Sạc dự phòng,1,531000,TIEN_MAT,C10449
T0166300,2025-05-16 23:54:27,S09,Cần Thơ,Thời trang,Quần jeans,1,730000,THE,C21023
T0166301,2025-05-16 23:55:16,S08,TP HCM,Điện tử,Chuột quang,1,315000,VI_DIEN_TU,C19072
T0166302,2025-05-16 23:56:04,S07,TP HCM,Thời trang,Túi xách,2,1538000,THE,C00557
T0166303,2025-05-16 23:56:24,S02,Hà Nội,Thực phẩm,Gạo ST25 5kg,2,172000,VI_DIEN_TU,C09969
T0166304,2025-05-16 23:57:38,S01,Hà Nội,Điện tử,Chuột quang,1,307000,THE,C20535
T0166305,2025-05-16 23:58:57,S07,TP HCM,Thực phẩm,Sữa tươi thùng,1,336000,TIEN_MAT,C18232
T0166306,2025-05-16 23:59:06,S04,Đà Nẵng,Điện tử,Chuột quang,1,333000,TIEN_MAT,C06464
T0166307,2025-05-16 23:59:52,S01,Hà Nội,Mỹ phẩm,Sữa rửa mặt,3,249000,CHUYEN_KHOAN,C11115
T0166308,2025-05-17 00:01:53,S08,TP HCM,Gia dụng,Quạt điều hòa,1,2459000,TIEN_MAT,C23522
T0166309,2025-05-17 00:03:13,S06,TP HCM,Mỹ phẩm,Nước hoa mini,4,715000,VI_DIEN_TU,C13455
T0166310,2025-05-17 00:03:36,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,181000,TIEN_MAT,C04198
T0166311,2025-05-17 00:05:26,S04,Đà Nẵng,Gia dụng,Bộ dao nhà bếp,1,457000,THE,C08170
T0166312,2025-05-17 00:05:53,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,5,324000,THE,C07207
T0166313,2025-05-17 00:05:54,S10,Bình Dương,Thực phẩm,Dầu ăn 1L,1,57000,THE,C17012
T0166314,2025-05-17 00:06:35,S06,TP HCM,Gia dụng,Quạt điều hòa,1,2177000,VI_DIEN_TU,C01740
T0166315,2025-05-17 00:07:17,S10,Bình Dương,Gia dụng,Ấm siêu tốc,3,399000,THE,C12212
T0166316,2025-05-17 00:08:14,S01,Hà Nội,Gia dụng,Ấm siêu tốc,1,418000,THE,C05909
T0166317,2025-05-17 00:08:44,S02,Hà Nội,Thời trang,Túi xách,1,1640000,THE,C19816
T0166318,2025-05-17 00:11:03,S01,Hà Nội,Thực phẩm,Cà phê rang xay,1,145000,VI_DIEN_TU,C11130
T0166319,2025-05-17 00:11:10,S02,Hà Nội,Thời trang,Quần jeans,1,639000,TIEN_MAT,C15061
T0166320,2025-05-17 00:12:37,S08,TP HCM,Thực phẩm,Cà phê rang xay,1,154000,THE,C21824
T0166321,2025-05-17 00:14:06,S02,Hà Nội,Sách,Từ điển,2,343000,THE,C02489
T0166322,2025-05-17 00:14:29,S05,Huế,Gia dụng,Quạt điều hòa,2,2362000,TIEN_MAT,C20168
T0166323,2025-05-17 00:16:27,S06,TP HCM,Sách,Sách kỹ năng,1,131000,VI_DIEN_TU,C13767
T0166324,2025-05-17 00:17:12,S06,TP HCM,Gia dụng,Máy xay sinh tố,1,811000,VI_DIEN_TU,C08742
T0166325,2025-05-17 00:18:54,S04,Đà Nẵng,Sách,Sách thiếu nhi,4,78000,VI_DIEN_TU,C24302
T0166326,2025-05-17 00:19:56,S01,Hà Nội,Gia dụng,Ấm siêu tốc,1,415000,THE,C19856
T0166327,2025-05-17 00:21:57,S09,Cần Thơ,Sách,Từ điển,1,345000,VI_DIEN_TU,C09273
T0166328,2025-05-17 00:23:57,S04,Đà Nẵng,Điện tử,Tai nghe không dây,3,847000,VI_DIEN_TU,C23798
T0166329,2025-05-17 00:25:38,S08,TP HCM,Sách,Truyện tranh,1,41000,THE,C08154
T0166330,2025-05-17 00:26:33,S06,TP HCM,Gia dụng,Ấm siêu tốc,1,413000,THE,C01498
T0166331,2025-05-17 00:28:34,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,2,185000,TIEN_MAT,C18152
T0166332,2025-05-17 00:29:06,S03,Hải Phòng,Điện tử,Bàn phím cơ,2,1555000,TIEN_MAT,C18568
T0166333,2025-05-17 00:31:02,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,1,150000,THE,C05431
T0166334,2025-05-17 00:31:06,S08,TP HCM,Điện tử,Bàn phím cơ,1,1377000,THE,C00304
T0166335,2025-05-17 00:32:09,S02,Hà Nội,Gia dụng,Nồi cơm điện,2,1150000,CHUYEN_KHOAN,C05263
T0166336,2025-05-17 00:32:18,S08,TP HCM,Thời trang,Quần jeans,1,626000,THE,C17345
T0166337,2025-05-17 00:33:26,S04,Đà Nẵng,Điện tử,Chuột quang,5,330000,VI_DIEN_TU,C19049
T0166338,2025-05-17 00:34:48,S07,TP HCM,Thời trang,Quần jeans,2,703000,VI_DIEN_TU,C14314
T0166339,2025-05-17 00:35:22,S09,Cần Thơ,Thực phẩm,Dầu ăn 1L,1,61000,TIEN_MAT,C23880
T0166340,2025-05-17 00:35:47,S03,Hải Phòng,Điện tử,Bàn phím cơ,1,1491000,TIEN_MAT,C14639
T0166341,2025-05-17 00:36:39,S07,TP HCM,Điện tử,Tai nghe không dây,4,840000,TIEN_MAT,C05185
T0166342,2025-05-17 00:37:55,S08,TP HCM,Thời trang,Áo khoác gió,1,831000,THE,C03699
T0166343,2025-05-17 00:38:53,S08,TP HCM,Mỹ phẩm,Son môi,2,327000,CHUYEN_KHOAN,C17654
T0166344,2025-05-17 00:39:21,S03,Hải Phòng,Thực phẩm,Cà phê rang xay,1,148000,VI_DIEN_TU,C00977
T0166345,2025-05-17 00:39:29,S10,Bình Dương,Gia dụng,Ấm siêu tốc,4,359000,VI_DIEN_TU,C20414
T0166346,2025-05-17 00:40:30,S02,Hà Nội,Điện tử,Sạc dự phòng,1,516000,TIEN_MAT,C13758
T0166347,2025-05-17 00:42:30,S06,TP HCM,Điện tử,Sạc dự phòng,1,564000,VI_DIEN_TU,C15407
T0166348,2025-05-17 00:42:34,S06,TP HCM,Thực phẩm,Mì gói thùng,1,135000,TIEN_MAT,C12222
T0166349,2025-05-17 00:44:31,S10,Bình Dương,Điện tử,Sạc dự phòng,4,563000,TIEN_MAT,C11428
T0166350,2025-05-17 00:44:54,S06,TP HCM,Thực phẩm,Cà phê rang xay,5,159000,TIEN_MAT,C24870
T0166351,2025-05-17 00:46:41,S02,Hà Nội,Sách,Sách kỹ năng,1,122000,VI_DIEN_TU,C14054
T0166352,2025-05-17 00:48:17,S04,Đà Nẵng,Sách,Sách kỹ năng,2,124000,TIEN_MAT,C24363
T0166353,2025-05-17 00:49:58,S07,TP HCM,Mỹ phẩm,Sữa rửa mặt,1,229000,VI_DIEN_TU,C20230
T0166354,2025-05-17 00:51:09,S07,TP HCM,Thời trang,Áo khoác gió,1,941000,CHUYEN_KHOAN,C08049
T0166355,2025-05-17 00:51:26,S07,TP HCM,Thực phẩm,Dầu ăn 1L,3,60000,VI_DIEN_TU,C18378
T0166356,2025-05-17 00:53:03,S06,TP HCM,Điện tử,Ổ cứng SSD 512GB,2,1209000,THE,C05786
T0166357,2025-05-17 00:53:19,S03,Hải Phòng,Mỹ phẩm,Sữa rửa mặt,1,255000,TIEN_MAT,C18804
T0166358,2025-05-17 00:53:24,S02,Hà Nội,Gia dụng,Nồi cơm điện,4,1137000,THE,C11710
T0166359,2025-05-17 00:54:35,S08,TP HCM,Thời trang,Giày thể thao,1,1176000,THE,C09422
T0166360,2025-05-17 00:56:02,S07,TP HCM,Mỹ phẩm,Sữa rửa mặt,1,243000,TIEN_MAT,C20447
T0166361,2025-05-17 00:56:39,S07,TP HCM,Sách,Sách thiếu nhi,2,74000,TIEN_MAT,C19889
T0166362,2025-05-17 00:58:39,S03,Hải Phòng,Gia dụng,Quạt điều hòa,3,2196000,TIEN_MAT,C09206
T0166363,2025-05-17 00:59:54,S06,TP HCM,Thực phẩm,Mì gói thùng,1,123000,THE,C24023
T0166364,2025-05-17 01:00:36,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,2,120000,THE,C14586
T0166365,2025-05-17 01:01:11,S06,TP HCM,Điện tử,Chuột quang,1,303000,THE,C09768
T0166366,2025-05-17 01:02:23,S02,Hà Nội,Sách,Giáo trình đại học,4,205000,TIEN_MAT,C13772
T0166367,2025-05-17 01:04:31,S02,Hà Nội,Gia dụng,Nồi cơm điện,2,1141000,THE,C08468
T0166368,2025-05-17 01:06:17,S07,TP HCM,Điện tử,Chuột quang,1,342000,TIEN_MAT,C06960
T0166369,2025-05-17 01:07:02,S07,TP HCM,Sách,Truyện tranh,1,45000,THE,C11464
T0166370,2025-05-17 01:07:17,S01,Hà Nội,Điện tử,Ổ cứng SSD 512GB,1,1268000,THE,C10828
T0166371,2025-05-17 01:09:10,S06,TP HCM,Thực phẩm,Sữa tươi thùng,4,351000,TIEN_MAT,C15164
T0166372,2025-05-17 01:10:41,S01,Hà Nội,Điện tử,Chuột quang,3,304000,VI_DIEN_TU,C22603
T0166373,2025-05-17 01:12:43,S06,TP HCM,Sách,Truyện tranh,1,46000,CHUYEN_KHOAN,C13266
T0166374,2025-05-17 01:12:51,S04,Đà Nẵng,Thời trang,Giày thể thao,2,1220000,VI_DIEN_TU,C17759
T0166375,2025-05-17 01:13:33,S05,Huế,Mỹ phẩm,Son môi,1,326000,TIEN_MAT,C02924
T0166376,2025-05-17 01:15:11,S06,TP HCM,Mỹ phẩm,Nước hoa mini,1,736000,THE,C09448
T0166377,2025-05-17 01:15:36,S06,TP HCM,Gia dụng,Nồi cơm điện,4,1160000,VI_DIEN_TU,C15720
T0166378,2025-05-17 01:17:27,S02,Hà Nội,Sách,Truyện tranh,4,43000,TIEN_MAT,C16113
T0166379,2025-05-17 01:19:24,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,1,191000,THE,C12213
T0166380,2025-05-17 01:19:58,S08,TP HCM,Thực phẩm,Mì gói thùng,2,137000,VI_DIEN_TU,C15459
T0166381,2025-05-17 01:20:46,S08,TP HCM,Gia dụng,Nồi cơm điện,3,1272000,TIEN_MAT,C09834
T0166382,2025-05-17 01:22:50,S06,TP HCM,Điện tử,Sạc dự phòng,3,555000,VI_DIEN_TU,C10572
T0166383,2025-05-17 01:22:53,S02,Hà Nội,Thực phẩm,Sữa tươi thùng,1,364000,VI_DIEN_TU,C24227
T0166384,2025-05-17 01:23:11,S10,Bình Dương,Thời trang,Áo sơ mi,1,398000,CHUYEN_KHOAN,C14811
T0166385,2025-05-17 01:24:32,S08,TP HCM,Gia dụng,Nồi cơm điện,4,1180000,THE,C07180
T0166386,2025-05-17 01:26:13,S06,TP HCM,Thực phẩm,Cà phê rang xay,1,163000,VI_DIEN_TU,C03972
T0166387,2025-05-17 01:27:30,S04,Đà Nẵng,Mỹ phẩm,Sữa rửa mặt,1,240000,THE,C00471
T0166388,2025-05-17 01:28:39,S07,TP HCM,Gia dụng,Ấm siêu tốc,3,402000,TIEN_MAT,C06117
T0166389,2025-05-17 01:30:37,S08,TP HCM,Thực phẩm,Sữa tươi thùng,1,338000,VI_DIEN_TU,C00497
T0166390,2025-05-17 01:31:57,S01,Hà Nội,Mỹ phẩm,Kem chống nắng,4,376000,THE,C08543
T0166391,2025-05-17 01:32:20,S03,Hải Phòng,Gia dụng,Quạt điều hòa,2,2243000,VI_DIEN_TU,C23171
T0166392,2025-05-17 01:32:42,S10,Bình Dương,Thời trang,Áo khoác gió,1,832000,VI_DIEN_TU,C20162
T0166393,2025-05-17 01:33:36,S03,Hải Phòng,Gia dụng,Bộ dao nhà bếp,1,443000,THE,C03194
T0166394,2025-05-17 01:34:46,S04,Đà Nẵng,Mỹ phẩm,Serum dưỡng da,2,799000,THE,C00283
T0166395,2025-05-17 01:35:30,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,1,326000,CHUYEN_KHOAN,C23864
T0166396,2025-05-17 01:36:40,S01,Hà Nội,Thời trang,Giày thể thao,1,1160000,TIEN_MAT,C24016
T0166397,2025-05-17 01:36:58,S02,Hà Nội,Thời trang,Áo sơ mi,1,427000,THE,C11244
T0166398,2025-05-17 01:36:59,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,4,161000,VI_DIEN_TU,C14077
T0166399,2025-05-17 01:38:37,S01,Hà Nội,Thực phẩm,Cà phê rang xay,2,159000,CHUYEN_KHOAN,C14777
T0166400,2025-05-17 01:39:33,S10,Bình Dương,Điện tử,Sạc dự phòng,1,571000,TIEN_MAT,C05586
T0166401,2025-05-17 01:40:34,S05,Huế,Thời trang,Túi xách,2,1500000,TIEN_MAT,C14428
T0166402,2025-05-17 01:41:34,S10,Bình Dương,Gia dụng,Nồi cơm điện,1,1115000,THE,C06836
T0166403,2025-05-17 01:42:59,S09,Cần Thơ,Gia dụng,Ấm siêu tốc,1,393000,TIEN_MAT,C17194
T0166404,2025-05-17 01:44:40,S07,TP HCM,Thực phẩm,Mì gói thùng,3,138000,THE,C19702
T0166405,2025-05-17 01:45:35,S03,Hải Phòng,Điện tử,Sạc dự phòng,2,507000,TIEN_MAT,C02148
T0166406,2025-05-17 01:47:31,S01,Hà Nội,Mỹ phẩm,Serum dưỡng da,1,818000,TIEN_MAT,C15069
T0166407,2025-05-17 01:47:54,S08,TP HCM,Thời trang,Áo khoác gió,1,950000,THE,C01923
T0166408,2025-05-17 01:50:13,S02,Hà Nội,Sách,Truyện tranh,1,41000,VI_DIEN_TU,C00847
T0166409,2025-05-17 01:51:34,S02,Hà Nội,Sách,Sách thiếu nhi,2,71000,VI_DIEN_TU,C06011
T0166410,2025-05-17 01:53:39,S04,Đà Nẵng,Gia dụng,Máy xay sinh tố,1,758000,THE,C20907
T0166411,2025-05-17 01:55:30,S08,TP HCM,Điện tử,Bàn phím cơ,1,1504000,THE,C13383
T0166412,2025-05-17 01:56:12,S08,TP HCM,Mỹ phẩm,Kem chống nắng,2,380000,TIEN_MAT,C02045
T0166413,2025-05-17 01:57:36,S04,Đà Nẵng,Thời trang,Giày thể thao,1,1199000,THE,C10677
T0166414,2025-05-17 01:57:53,S04,Đà Nẵng,Sách,Sách thiếu nhi,1,80000,TIEN_MAT,C23307
T0166415,2025-05-17 01:59:29,S06,TP HCM,Thực phẩm,Dầu ăn 1L,3,57000,THE,C14664
T0166416,2025-05-17 02:00:02,S07,TP HCM,Gia dụng,Quạt điều hòa,2,2378000,THE,C00328
T0166417,2025-05-17 02:01:04,S03,Hải Phòng,Gia dụng,Nồi cơm điện,3,1231000,VI_DIEN_TU,C19606
T0166418,2025-05-17 02:02:09,S07,TP HCM,Gia dụng,Quạt điều hòa,1,2197000,THE,C21816
T0166419,2025-05-17 02:04:21,S01,Hà Nội,Điện tử,Sạc dự phòng,1,569000,THE,C13707
T0166420,2025-05-17 02:04:53,S02,Hà Nội,Thực phẩm,Sữa tươi thùng,1,358000,THE,C07000
T0166421,2025-05-17 02:05:23,S02,Hà Nội,Mỹ phẩm,Serum dưỡng da,4,797000,THE,C09375
T0166422,2025-05-17 02:06:15,S01,Hà Nội,Gia dụng,Máy xay sinh tố,2,739000,VI_DIEN_TU,C08791
T0166423,2025-05-17 02:07:50,S02,Hà Nội,Thời trang,Túi xách,2,1430000,TIEN_MAT,C10351
T0166424,2025-05-17 02:08:59,S02,Hà Nội,Gia dụng,Máy xay sinh tố,2,705000,VI_DIEN_TU,C18021
T0166425,2025-05-17 02:10:26,S06,TP HCM,Gia dụng,Quạt điều hòa,1,2347000,TIEN_MAT,C18724
T0166426,2025-05-17 02:10:39,S08,TP HCM,Thực phẩm,Sữa tươi thùng,1,340000,TIEN_MAT,C19167
T0166427,2025-05-17 02:12:04,S02,Hà Nội,Thời trang,Quần jeans,1,658000,VI_DIEN_TU,C13963
T0166428,2025-05-17 02:13:14,S08,TP HCM,Thời trang,Áo sơ mi,1,404000,THE,C15590
T0166429,2025-05-17 02:13:36,S01,Hà Nội,Sách,Giáo trình đại học,3,223000,TIEN_MAT,C07368
T0166430,2025-05-17 02:15:05,S02,Hà Nội,Gia dụng,Ấm siêu tốc,2,397000,VI_DIEN_TU,C11388
T0166431,2025-05-17 02:16:06,S05,Huế,Mỹ phẩm,Serum dưỡng da,1,880000,VI_DIEN_TU,C12220
T0166432,2025-05-17 02:18:21,S02,Hà Nội,Thời trang,Quần jeans,1,721000,THE,C08825
T0166433,2025-05-17 02:19:58,S07,TP HCM,Gia dụng,Quạt điều hòa,1,2250000,THE,C05606
T0166434,2025-05-17 02:20:50,S04,Đà Nẵng,Thực phẩm,Dầu ăn 1L,1,59000,TIEN_MAT,C01481
T0166435,2025-05-17 02:21:56,S02,Hà Nội,Gia dụng,Máy xay sinh tố,2,803000,VI_DIEN_TU,C10858
T0166436,2025-05-17 02:24:03,S04,Đà Nẵng,Thời trang,Áo sơ mi,3,414000,VI_DIEN_TU,C08818
T0166437,2025-05-17 02:26:21,S07,TP HCM,Điện tử,Ổ cứng SSD 512GB,4,1264000,VI_DIEN_TU,C20119
T0166438,2025-05-17 02:26:45,S10,Bình Dương,Điện tử,Ổ cứng SSD 512GB,1,1304000,VI_DIEN_TU,C22403
T0166439,2025-05-17 02:29:04,S06,TP HCM,Sách,Sách thiếu nhi,1,81000,CHUYEN_KHOAN,C14592
T0166440,2025-05-17 02:30:10,S01,Hà Nội,Điện tử,Chuột quang,1,318000,TIEN_MAT,C08269
T0166441,2025-05-17 02:31:48,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,172000,TIEN_MAT,C23151
T0166442,2025-05-17 02:33:10,S08,TP HCM,Mỹ phẩm,Nước hoa mini,1,656000,CHUYEN_KHOAN,C15125
T0166443,2025-05-17 02:33:35,S06,TP HCM,Thực phẩm,Sữa tươi thùng,3,365000,CHUYEN_KHOAN,C12921
T0166444,2025-05-17 02:34:21,S01,Hà Nội,Thực phẩm,Cà phê rang xay,1,143000,VI_DIEN_TU,C11549
T0166445,2025-05-17 02:34:22,S06,TP HCM,Thực phẩm,Cà phê rang xay,3,160000,VI_DIEN_TU,C21744
T0166446,2025-05-17 02:34:45,S07,TP HCM,Sách,Giáo trình đại học,1,217000,VI_DIEN_TU,C04310
T0166447,2025-05-17 02:35:39,S10,Bình Dương,Thực phẩm,Gạo ST25 5kg,2,194000,VI_DIEN_TU,C05109
T0166448,2025-05-17 02:36:38,S02,Hà Nội,Điện tử,Bàn phím cơ,1,1385000,VI_DIEN_TU,C14738
T0166449,2025-05-17 02:38:27,S01,Hà Nội,Thực phẩm,Dầu ăn 1L,1,57000,TIEN_MAT,C07337
T0166450,2025-05-17 02:40:12,S09,Cần Thơ,Mỹ phẩm,Kem chống nắng,1,378000,THE,C24555
T0166451,2025-05-17 02:41:41,S06,TP HCM,Gia dụng,Quạt điều hòa,1,2414000,CHUYEN_KHOAN,C08691
T0166452,2025-05-17 02:42:57,S03,Hải Phòng,Thực phẩm,Cà phê rang xay,1,160000,TIEN_MAT,C19820
T0166453,2025-05-17 02:45:02,S06,TP HCM,Mỹ phẩm,Son môi,1,312000,TIEN_MAT,C24786
T0166454,2025-05-17 02:45:34,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,2,341000,TIEN_MAT,C05711
T0166455,2025-05-17 02:47:47,S04,Đà Nẵng,Thời trang,Áo sơ mi,1,450000,VI_DIEN_TU,C17783
T0166456,2025-05-17 02:47:58,S10,Bình Dương,Thực phẩm,Cà phê rang xay,2,167000,VI_DIEN_TU,C20254
T0166457,2025-05-17 02:50:12,S02,Hà Nội,Thực phẩm,Sữa tươi thùng,4,329000,TIEN_MAT,C05115
T0166458,2025-05-17 02:52:20,S01,Hà Nội,Sách,Từ điển,2,316000,TIEN_MAT,C09386
T0166459,2025-05-17 02:54:25,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,4,190000,VI_DIEN_TU,C11166
T0166460,2025-05-17 02:55:53,S01,Hà Nội,Thời trang,Áo sơ mi,4,421000,CHUYEN_KHOAN,C03728
T0166461,2025-05-17 02:57:00,S06,TP HCM,Điện tử,Tai nghe không dây,1,824000,CHUYEN_KHOAN,C08055
T0166462,2025-05-17 02:59:03,S07,TP HCM,Thời trang,Áo sơ mi,1,416000,VI_DIEN_TU,C10985
T0166463,2025-05-17 03:00:21,S10,Bình Dương,Sách,Sách thiếu nhi,3,71000,TIEN_MAT,C03190
T0166464,2025-05-17 03:02:15,S01,Hà Nội,Điện tử,Bàn phím cơ,1,1497000,TIEN_MAT,C03106
T0166465,2025-05-17 03:02:29,S05,Huế,Thực phẩm,Cà phê rang xay,1,163000,VI_DIEN_TU,C13002
T0166466,2025-05-17 03:04:49,S07,TP HCM,Gia dụng,Máy xay sinh tố,2,790000,THE,C18998
T0166467,2025-05-17 03:06:47,S02,Hà Nội,Gia dụng,Quạt điều hòa,1,2371000,TIEN_MAT,C22521
T0166468,2025-05-17 03:07:13,S08,TP HCM,Gia dụng,Máy xay sinh tố,1,700000,THE,C23240
T0166469,2025-05-17 03:09:30,S04,Đà Nẵng,Sách,Sách thiếu nhi,1,79000,CHUYEN_KHOAN,C11019
T0166470,2025-05-17 03:10:09,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,1,120000,TIEN_MAT,C08769
T0166471,2025-05-17 03:11:36,S01,Hà Nội,Thực phẩm,Dầu ăn 1L,1,57000,TIEN_MAT,C20600
T0166472,2025-05-17 03:12:54,S06,TP HCM,Thực phẩm,Sữa tươi thùng,1,362000,VI_DIEN_TU,C21314
T0166473,2025-05-17 03:13:29,S03,Hải Phòng,Mỹ phẩm,Kem chống nắng,1,367000,VI_DIEN_TU,C12528
T0166474,2025-05-17 03:14:11,S03,Hải Phòng,Sách,Sách kỹ năng,1,119000,THE,C12124
T0166475,2025-05-17 03:14:41,S04,Đà Nẵng,Mỹ phẩm,Serum dưỡng da,2,906000,THE,C05484
T0166476,2025-05-17 03:15:20,S09,Cần Thơ,Gia dụng,Nồi cơm điện,2,1113000,TIEN_MAT,C09117
T0166477,2025-05-17 03:17:39,S04,Đà Nẵng,Thời trang,Quần jeans,1,664000,THE,C14175
T0166478,2025-05-17 03:19:23,S05,Huế,Gia dụng,Ấm siêu tốc,1,385000,TIEN_MAT,C00845
T0166479,2025-05-17 03:20:56,S07,TP HCM,Gia dụng,Quạt điều hòa,1,2491000,CHUYEN_KHOAN,C09220
T0166480,2025-05-17 03:23:06,S06,TP HCM,Gia dụng,Bộ dao nhà bếp,3,428000,TIEN_MAT,C20538
T0166481,2025-05-17 03:25:15,S01,Hà Nội,Sách,Sách thiếu nhi,1,75000,THE,C04991
T0166482,2025-05-17 03:25:23,S01,Hà Nội,Mỹ phẩm,Nước hoa mini,5,673000,VI_DIEN_TU,C09641
T0166483,2025-05-17 03:26:27,S02,Hà Nội,Sách,Sách thiếu nhi,1,74000,CHUYEN_KHOAN,C02773
T0166484,2025-05-17 03:27:38,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,3,190000,VI_DIEN_TU,C09873
T0166485,2025-05-17 03:27:43,S05,Huế,Thực phẩm,Sữa tươi thùng,2,350000,THE,C05609
T0166486,2025-05-17 03:29:23,S05,Huế,Gia dụng,Nồi cơm điện,1,1162000,TIEN_MAT,C09095
T0166487,2025-05-17 03:30:06,S07,TP HCM,Thực phẩm,Sữa tươi thùng,3,332000,VI_DIEN_TU,C14164
T0166488,2025-05-17 03:30:57,S07,TP HCM,Thực phẩm,Dầu ăn 1L,1,60000,VI_DIEN_TU,C19653
T0166489,2025-05-17 03:31:57,S08,TP HCM,Thực phẩm,Cà phê rang xay,4,149000,TIEN_MAT,C07732
T0166490,2025-05-17 03:33:44,S05,Huế,Sách,Truyện tranh,2,44000,VI_DIEN_TU,C05944
T0166491,2025-05-17 03:35:08,S10,Bình Dương,Thời trang,Túi xách,4,1646000,VI_DIEN_TU,C18834
T0166492,2025-05-17 03:35:22,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,3,172000,THE,C19291
T0166493,2025-05-17 03:36:25,S06,TP HCM,Thực phẩm,Dầu ăn 1L,3,66000,VI_DIEN_TU,C20030
T0166494,2025-05-17 03:38:01,S06,TP HCM,Thời trang,Túi xách,2,1497000,TIEN_MAT,C11769
T0166495,2025-05-17 03:38:03,S06,TP HCM,Thực phẩm,Mì gói thùng,3,133000,CHUYEN_KHOAN,C02448
T0166496,2025-05-17 03:38:51,S10,Bình Dương,Điện tử,Tai nghe không dây,2,953000,VI_DIEN_TU,C12849
T0166497,2025-05-17 03:40:59,S06,TP HCM,Điện tử,Tai nghe không dây,2,830000,THE,C13771
T0166498,2025-05-17 03:41:57,S06,TP HCM,Thực phẩm,Mì gói thùng,2,126000,CHUYEN_KHOAN,C14917
T0166499,2025-05-17 03:42:40,S07,TP HCM,Sách,Giáo trình đại học,5,210000,TIEN_MAT,C21549
T0166500,2025-05-17 03:43:17,S09,Cần Thơ,Thực phẩm,Mì gói thùng,2,133000,THE,C16936
T0166501,2025-05-17 03:43:36,S07,TP HCM,Sách,Truyện tranh,2,47000,THE,C14411
T0166502,2025-05-17 03:45:54,S01,Hà Nội,Điện tử,Bàn phím cơ,2,1455000,TIEN_MAT,C11020
T0166503,2025-05-17 03:48:04,S07,TP HCM,Gia dụng,Bộ dao nhà bếp,1,483000,VI_DIEN_TU,C00573
T0166504,2025-05-17 03:49:23,S06,TP HCM,Gia dụng,Bộ dao nhà bếp,2,453000,THE,C19571
T0166505,2025-05-17 03:50:06,S09,Cần Thơ,Điện tử,Tai nghe không dây,2,898000,VI_DIEN_TU,C15807
T0166506,2025-05-17 03:50:37,S10,Bình Dương,Điện tử,Chuột quang,1,308000,VI_DIEN_TU,C11078
T0166507,2025-05-17 03:51:59,S07,TP HCM,Thực phẩm,Sữa tươi thùng,2,339000,VI_DIEN_TU,C14596
T0166508,2025-05-17 03:53:18,S02,Hà Nội,Mỹ phẩm,Nước hoa mini,1,642000,TIEN_MAT,C24693
T0166509,2025-05-17 03:53:59,S04,Đà Nẵng,Thời trang,Giày thể thao,4,1329000,CHUYEN_KHOAN,C23456
T0166510,2025-05-17 03:54:45,S09,Cần Thơ,Thực phẩm,Dầu ăn 1L,1,66000,THE,C18794
T0166511,2025-05-17 03:56:28,S07,TP HCM,Thời trang,Áo sơ mi,1,401000,VI_DIEN_TU,C07932
T0166512,2025-05-17 03:58:43,S06,TP HCM,Gia dụng,Ấm siêu tốc,1,412000,CHUYEN_KHOAN,C22257
T0166513,2025-05-17 03:59:50,S01,Hà Nội,Thời trang,Túi xách,1,1459000,TIEN_MAT,C18989
T0166514,2025-05-17 04:01:32,S01,Hà Nội,Gia dụng,Quạt điều hòa,3,2474000,THE,C09481
T0166515,2025-05-17 04:03:29,S02,Hà Nội,Gia dụng,Máy xay sinh tố,1,752000,VI_DIEN_TU,C19408
T0166516,2025-05-17 04:05:39,S02,Hà Nội,Điện tử,Ổ cứng SSD 512GB,3,1323000,VI_DIEN_TU,C16809
T0166517,2025-05-17 04:07:37,S02,Hà Nội,Thời trang,Quần jeans,2,693000,VI_DIEN_TU,C15209
T0166518,2025-05-17 04:08:02,S01,Hà Nội,Điện tử,Chuột quang,1,336000,TIEN_MAT,C18386
T0166519,2025-05-17 04:08:27,S03,Hải Phòng,Gia dụng,Bộ dao nhà bếp,3,447000,THE,C20093
T0166520,2025-05-17 04:08:42,S07,TP HCM,Thời trang,Quần jeans,1,729000,TIEN_MAT,C09748
