customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,xac_suat_churn
C06745,30,Nam,Hà Nội,34,1,1,146.0,5.0,5619450.0,Đã ngủ đông,0.299
C06746,28,Nữ,Hà Nội,43,1,0,149.0,4.0,6311548.0,Đã ngủ đông,0.295
C06747,20,Nữ,Cần Thơ,41,1,1,259.0,2.0,2175550.0,Đã ngủ đông,0.423
C06748,37,Nam,Cần Thơ,7,0,1,223.0,2.0,2045700.0,Đã ngủ đông,0.557
C06749,65,Nam,Hải Phòng,7,1,0,54.0,5.0,7646900.0,Trung bình,0.486
C06750,55,Nam,TP HCM,9,2,1,86.0,9.0,8379000.0,Trung bình,0.398
C06751,52,Nữ,TP HCM,30,1,1,51.0,2.0,877000.0,Trung bình,0.521
C06752,59,Nam,TP HCM,25,0,0,113.0,2.0,1959000.0,Trung bình,0.446
C06753,30,Nam,TP HCM,38,0,0,66.0,5.0,3578100.0,Trung bình,0.216
C06754,53,Nữ,Hà Nội,8,2,0,32.0,5.0,6080800.0,Trung bình,0.59
C06755,49,Nam,TP HCM,40,0,0,42.0,4.0,3451950.0,Trung bình,0.244
C06756,44,Nữ,Hà Nội,4,0,0,112.0,3.0,4633900.0,Trung bình,0.511
C06757,18,Nam,Hà Nội,47,1,1,39.0,2.0,1686700.0,Trung bình,0.36
C06758,69,Nam,Đà Nẵng,13,1,1,225.0,4.0,5362600.0,Đã ngủ đông,0.522
C06759,46,Nam,Cần Thơ,57,0,1,228.0,2.0,3019000.0,Đã ngủ đông,0.219
C06760,32,Nữ,Cần Thơ,8,3,0,55.0,5.0,3269350.0,Trung bình,0.702
C06761,68,Nữ,Đà Nẵng,48,2,1,174.0,1.0,425000.0,Đã ngủ đông,0.54
C06762,40,Nữ,Hà Nội,8,0,1,66.0,2.0,523500.0,Trung bình,0.53
C06763,25,Nữ,Hà Nội,58,0,1,26.0,5.0,7424000.0,Đang hoạt động,0.117
C06764,35,Nữ,Hà Nội,52,0,0,256.0,3.0,956100.0,Đã ngủ đông,0.198
C06765,19,Nam,TP HCM,13,0,1,117.0,3.0,3477400.0,Trung bình,0.487
C06766,54,Nữ,Hà Nội,51,0,0,69.0,2.0,689000.0,Trung bình,0.235
C06767,66,Nam,Hà Nội,27,2,1,15.0,6.0,6833700.0,Đang hoạt động,0.389
C06768,47,Nữ,TP HCM,47,1,1,108.0,1.0,561850.0,Trung bình,0.455
C06769,34,Nữ,TP HCM,23,0,0,126.0,6.0,9361700.0,Đã ngủ đông,0.267
C06770,67,Nữ,Hà Nội,29,1,1,92.0,4.0,2679350.0,Trung bình,0.373
C06771,21,Nam,TP HCM,24,2,1,19.0,3.0,2255000.0,Đang hoạt động,0.624
C06772,32,Nam,Hải Phòng,25,1,1,187.0,1.0,1808000.0,Đã ngủ đông,0.583
C06773,28,Nữ,Hải Phòng,56,3,0,168.0,3.0,1977000.0,Đã ngủ đông,0.464
C06774,61,Nam,TP HCM,45,0,0,13.0,3.0,946000.0,Đang hoạt động,0.254
C06775,66,Nữ,TP HCM,11,0,0,55.0,2.0,1312000.0,Trung bình,0.547
C06776,30,Nữ,TP HCM,45,0,0,148.0,1.0,722000.0,Đã ngủ đông,0.363
C06777,59,Nam,Hà Nội,25,1,0,15.0,6.0,6878700.0,Đang hoạt động,0.3
C06778,68,Nữ,TP HCM,40,3,1,142.0,4.0,4519700.0,Đã ngủ đông,0.565
C06779,65,Nam,TP HCM,1,2,1,9.0,5.0,5117450.0,Đang hoạt động,0.673
C06780,19,Nam,Đà Nẵng,39,3,1,101.0,3.0,4375650.0,Trung bình,0.615
C06781,65,Nam,TP HCM,26,5,1,150.0,1.0,630900.0,Đã ngủ đông,0.906
C06782,50,Nữ,Hải Phòng,46,1,1,29.0,2.0,912400.0,Đang hoạt động,0.361
C06783,21,Nữ,Hải Phòng,44,2,1,278.0,1.0,344000.0,Đã ngủ đông,0.559
C06784,61,Nam,TP HCM,32,2,0,74.0,2.0,2417000.0,Trung bình,0.619
C06785,39,Nữ,Hải Phòng,26,1,1,18.0,4.0,1798600.0,Đang hoạt động,0.395
C06786,43,Nữ,Hà Nội,8,1,0,154.0,2.0,419450.0,Đã ngủ đông,0.643
C06787,46,Nữ,TP HCM,14,1,0,85.0,2.0,1766900.0,Trung bình,0.641
C06788,22,Nam,Hà Nội,33,1,0,64.0,3.0,2886550.0,Trung bình,0.406
C06789,69,Nam,TP HCM,21,0,0,290.0,1.0,470250.0,Đã ngủ đông,0.536
C06790,50,Nam,Cần Thơ,27,0,0,22.0,4.0,2996600.0,Đang hoạt động,0.294
C06791,49,Nữ,Hà Nội,59,2,1,228.0,2.0,2392500.0,Đã ngủ đông,0.387
C06792,60,Nữ,TP HCM,34,2,1,26.0,2.0,1035000.0,Đang hoạt động,0.602
C06793,29,Nam,Hà Nội,12,0,0,145.0,2.0,1421000.0,Đã ngủ đông,0.505
C06794,35,Nữ,Hà Nội,30,3,1,120.0,2.0,4462600.0,Trung bình,0.707
C06795,57,Nữ,TP HCM,11,1,0,5.0,3.0,2875600.0,Đang hoạt động,0.605
C06796,18,Nữ,TP HCM,45,2,1,23.0,5.0,2195200.0,Đang hoạt động,0.357
C06797,29,Nam,Đà Nẵng,24,0,0,137.0,3.0,3432100.0,Đã ngủ đông,0.386
C06798,32,Nam,TP HCM,42,2,0,20.0,7.0,9856623.0,Đang hoạt động,0.286
C06799,58,Nam,Hà Nội,29,1,0,54.0,3.0,1289450.0,Trung bình,0.425
C06800,32,Nam,Đà Nẵng,53,0,1,230.0,4.0,7051700.0,Đã ngủ đông,0.178
C06801,37,Nam,Hà Nội,14,1,1,7.0,3.0,958600.0,Đang hoạt động,0.538
C06802,27,Nam,TP HCM,11,0,1,999.0,0.0,0.0,Chưa mua,0.692
C06803,28,Nam,TP HCM,14,1,1,56.0,2.0,3266500.0,Trung bình,0.645
C06804,46,Nam,TP HCM,7,1,1,40.0,5.0,26093359.0,Trung bình,0.572
C06805,21,Nam,TP HCM,42,1,0,20.0,6.0,8739600.0,Đang hoạt động,0.243
C06806,64,Nam,Hải Phòng,20,0,0,113.0,4.0,5612500.0,Trung bình,0.337
C06807,44,Nam,Hà Nội,3,1,1,48.0,4.0,1705500.0,Trung bình,0.564
C06808,40,Nam,TP HCM,49,0,0,120.0,3.0,2504500.0,Trung bình,0.24
C06809,55,Nữ,Cần Thơ,17,1,0,32.0,3.0,1391700.0,Trung bình,0.527
C06810,25,Nam,TP HCM,13,2,1,184.0,2.0,2822700.0,Đã ngủ đông,0.75
C06811,48,Nữ,Hà Nội,40,0,0,96.0,1.0,2162000.0,Trung bình,0.357
C06812,58,Nữ,Hải Phòng,49,1,0,161.0,5.0,6217050.0,Đã ngủ đông,0.213
C06813,49,Nữ,Đà Nẵng,45,1,0,199.0,1.0,1962700.0,Đã ngủ đông,0.456
C06814,62,Nam,TP HCM,35,2,1,22.0,5.0,2167500.0,Đang hoạt động,0.42
C06815,54,Nữ,Cần Thơ,41,1,1,54.0,3.0,1815250.0,Trung bình,0.353
C06816,42,Nữ,TP HCM,19,3,0,46.0,5.0,4301300.0,Trung bình,0.659
C06817,53,Nam,Đà Nẵng,46,0,0,20.0,5.0,5771200.0,Đang hoạt động,0.167
C06818,60,Nữ,TP HCM,52,1,0,21.0,7.0,11362627.0,Đang hoạt động,0.158
C06819,31,Nam,TP HCM,59,1,1,133.0,3.0,2267900.0,Đã ngủ đông,0.271
C06820,45,Nam,TP HCM,25,0,1,2.0,5.0,2095650.0,Đang hoạt động,0.283
C06821,42,Nữ,TP HCM,47,1,0,23.0,4.0,3759350.0,Đang hoạt động,0.295
C06822,58,Nữ,Cần Thơ,40,2,0,261.0,1.0,1949400.0,Đã ngủ đông,0.595
C06823,41,Nữ,TP HCM,39,3,1,34.0,6.0,6704400.0,Trung bình,0.461
C06824,23,Nữ,Hà Nội,9,3,0,2.0,12.0,9359350.0,Khách VIP,0.307
C06825,49,Nam,Đà Nẵng,12,1,1,62.0,4.0,2155900.0,Trung bình,0.52
C06826,44,Nam,TP HCM,39,3,0,54.0,5.0,7153000.0,Trung bình,0.519
C06827,58,Nữ,TP HCM,30,0,0,13.0,5.0,3687950.0,Đang hoạt động,0.256
C06828,34,Nam,TP HCM,30,0,1,5.0,3.0,1377000.0,Đang hoạt động,0.353
C06829,67,Nữ,TP HCM,60,1,0,77.0,4.0,4322000.0,Trung bình,0.22
C06830,27,Nam,Hà Nội,47,0,0,53.0,3.0,1259450.0,Trung bình,0.218
C06831,47,Nữ,Hải Phòng,5,1,0,156.0,1.0,783700.0,Đã ngủ đông,0.714
C06832,49,Nam,Hà Nội,51,1,0,105.0,4.0,3658200.0,Trung bình,0.238
C06833,46,Nam,TP HCM,7,0,1,21.0,5.0,3086900.0,Đang hoạt động,0.406
C06834,25,Nữ,Đà Nẵng,41,2,0,95.0,1.0,326400.0,Trung bình,0.595
C06835,28,Nữ,TP HCM,54,1,1,61.0,2.0,1475400.0,Trung bình,0.351
C06836,45,Nam,TP HCM,39,1,1,48.0,7.0,9038150.0,Trung bình,0.215
C06837,48,Nam,Đà Nẵng,14,3,1,25.0,3.0,4816000.0,Đang hoạt động,0.767
C06838,62,Nữ,Hải Phòng,36,2,0,127.0,5.0,4982400.0,Đã ngủ đông,0.383
C06839,46,Nam,TP HCM,16,1,1,92.0,6.0,8491350.0,Trung bình,0.409
C06840,64,Nam,TP HCM,31,2,1,104.0,3.0,6513000.0,Trung bình,0.579
C06841,37,Nam,Hà Nội,52,2,1,9.0,3.0,11318711.0,Đang hoạt động,0.393
C06842,35,Nam,TP HCM,13,0,0,6.0,3.0,841000.0,Đang hoạt động,0.475
C06843,27,Nữ,TP HCM,35,0,1,241.0,1.0,4176000.0,Đã ngủ đông,0.447
C06844,66,Nam,Cần Thơ,56,0,0,149.0,4.0,5942000.0,Đã ngủ đông,0.153
C06845,51,Nữ,Hà Nội,6,0,1,167.0,2.0,1822000.0,Đã ngủ đông,0.55
C06846,54,Nam,TP HCM,51,0,1,39.0,4.0,5740800.0,Trung bình,0.191
C06847,40,Nam,TP HCM,23,1,1,301.0,1.0,524400.0,Đã ngủ đông,0.638
C06848,22,Nam,Đà Nẵng,27,1,1,41.0,4.0,2309850.0,Trung bình,0.413
C06849,34,Nam,Hà Nội,54,1,0,43.0,7.0,8045600.0,Trung bình,0.128
C06850,32,Nữ,TP HCM,45,1,1,123.0,4.0,1853700.0,Đã ngủ đông,0.309
C06851,45,Nữ,Hà Nội,27,0,0,60.0,3.0,600300.0,Trung bình,0.334
C06852,52,Nữ,TP HCM,44,0,0,27.0,3.0,3932900.0,Đang hoạt động,0.268
C06853,24,Nữ,TP HCM,10,1,1,59.0,4.0,2012850.0,Trung bình,0.56
C06854,18,Nữ,Hà Nội,36,1,1,13.0,5.0,2794500.0,Đang hoạt động,0.28
C06855,67,Nam,TP HCM,1,3,1,222.0,1.0,626400.0,Đã ngủ đông,0.892
C06856,67,Nam,Hải Phòng,4,1,0,151.0,2.0,424150.0,Đã ngủ đông,0.665
C06857,53,Nữ,Cần Thơ,39,0,0,40.0,8.0,16281283.0,Trung bình,0.114
C06858,59,Nam,Hà Nội,46,1,0,10.0,3.0,1763900.0,Đang hoạt động,0.307
C06859,67,Nam,Đà Nẵng,3,0,1,101.0,1.0,1071000.0,Trung bình,0.642
C06860,30,Nam,TP HCM,24,1,1,2.0,4.0,5833450.0,Đang hoạt động,0.46
C06861,48,Nữ,TP HCM,31,4,1,29.0,4.0,5051950.0,Đang hoạt động,0.729
C06862,49,Nữ,Cần Thơ,3,2,1,43.0,4.0,2620700.0,Trung bình,0.683
C06863,21,Nam,Đà Nẵng,1,2,1,78.0,5.0,10139900.0,Trung bình,0.674
C06864,35,Nam,Cần Thơ,23,1,0,106.0,1.0,991000.0,Trung bình,0.602
C06865,48,Nữ,Hà Nội,15,1,0,90.0,1.0,1442100.0,Trung bình,0.648
C06866,58,Nam,Đà Nẵng,24,0,0,106.0,2.0,2171500.0,Trung bình,0.434
C06867,49,Nữ,TP HCM,20,2,1,120.0,1.0,309600.0,Trung bình,0.747
C06868,41,Nữ,Hà Nội,60,4,0,94.0,10.0,4559800.0,Trung bình,0.189
C06869,58,Nữ,Hà Nội,18,3,1,199.0,1.0,266000.0,Đã ngủ đông,0.808
C06870,44,Nam,Cần Thơ,34,1,1,139.0,2.0,1825300.0,Đã ngủ đông,0.464
C06871,50,Nữ,TP HCM,23,0,0,3.0,4.0,3722800.0,Đang hoạt động,0.35
C06872,22,Nữ,Cần Thơ,5,1,1,82.0,2.0,685000.0,Trung bình,0.674
C06873,63,Nam,TP HCM,8,0,1,59.0,6.0,6468938.0,Trung bình,0.35
C06874,25,Nữ,TP HCM,20,1,0,136.0,4.0,5867000.0,Đã ngủ đông,0.497
C06875,69,Nam,Hải Phòng,28,3,0,4.0,5.0,2922550.0,Đang hoạt động,0.544
C06876,44,Nữ,Hà Nội,42,1,0,177.0,1.0,919700.0,Đã ngủ đông,0.453
C06877,34,Nam,TP HCM,57,1,0,89.0,4.0,4649100.0,Trung bình,0.24
C06878,66,Nam,TP HCM,51,1,1,34.0,3.0,972250.0,Trung bình,0.31
C06879,22,Nữ,TP HCM,25,0,1,124.0,3.0,3534700.0,Đã ngủ đông,0.4
C06880,27,Nam,TP HCM,9,0,0,137.0,3.0,3440400.0,Đã ngủ đông,0.517
C06881,60,Nữ,Hà Nội,48,0,0,7.0,2.0,346000.0,Đang hoạt động,0.249
C06882,58,Nam,Hải Phòng,5,0,1,57.0,5.0,6104000.0,Trung bình,0.386
C06883,65,Nữ,Đà Nẵng,46,3,0,311.0,1.0,243000.0,Đã ngủ đông,0.668
C06884,66,Nữ,TP HCM,49,0,0,102.0,2.0,2657000.0,Trung bình,0.283
C06885,34,Nữ,Hà Nội,47,0,0,104.0,3.0,2152300.0,Trung bình,0.221
C06886,70,Nữ,Cần Thơ,30,2,0,52.0,5.0,6598100.0,Trung bình,0.436
C06887,21,Nữ,Hà Nội,33,0,1,56.0,2.0,2011200.0,Trung bình,0.353
C06888,55,Nữ,Hà Nội,13,2,0,26.0,6.0,6873550.0,Đang hoạt động,0.496
C06889,59,Nam,TP HCM,36,2,0,115.0,4.0,1305450.0,Trung bình,0.473
C06890,25,Nữ,Hải Phòng,33,1,0,65.0,2.0,2680150.0,Trung bình,0.465
C06891,25,Nữ,Cần Thơ,33,1,1,220.0,1.0,374300.0,Đã ngủ đông,0.535
C06892,62,Nữ,TP HCM,11,2,0,180.0,3.0,4336000.0,Đã ngủ đông,0.715
C06893,53,Nam,Cần Thơ,8,1,0,92.0,2.0,1586500.0,Trung bình,0.65
C06894,43,Nam,Hà Nội,22,1,0,56.0,4.0,3859700.0,Trung bình,0.427
C06895,34,Nữ,Đà Nẵng,49,0,0,15.0,6.0,2883800.0,Đang hoạt động,0.125
C06896,54,Nữ,Hải Phòng,7,0,1,62.0,2.0,4722000.0,Trung bình,0.545
C06897,28,Nam,TP HCM,56,4,1,122.0,1.0,1836000.0,Đã ngủ đông,0.72
C06898,50,Nam,Đà Nẵng,33,4,0,37.0,7.0,4725250.0,Trung bình,0.534
C06899,58,Nam,TP HCM,39,0,0,1.0,2.0,2076300.0,Đang hoạt động,0.343
C06900,45,Nữ,Hà Nội,46,0,0,54.0,3.0,2815300.0,Trung bình,0.224
C06901,39,Nữ,Hà Nội,12,2,0,97.0,2.0,1975050.0,Trung bình,0.718
C06902,55,Nam,TP HCM,27,1,1,49.0,3.0,1635500.0,Trung bình,0.484
C06903,31,Nữ,Hải Phòng,44,2,0,34.0,5.0,7902350.0,Trung bình,0.336
C06904,22,Nữ,Hà Nội,37,2,0,80.0,5.0,4869700.0,Trung bình,0.38
C06905,33,Nam,TP HCM,46,0,1,181.0,3.0,3011700.0,Đã ngủ đông,0.26
C06906,47,Nữ,Hải Phòng,46,2,0,35.0,6.0,4138250.0,Trung bình,0.264
C06907,29,Nữ,Cần Thơ,47,1,1,78.0,3.0,1360250.0,Trung bình,0.317
C06908,62,Nữ,Hà Nội,2,4,1,97.0,4.0,2290350.0,Trung bình,0.841
C06909,68,Nữ,Hà Nội,25,2,1,97.0,4.0,2552200.0,Trung bình,0.514
C06910,63,Nữ,TP HCM,45,2,1,58.0,3.0,2512000.0,Trung bình,0.466
C06911,52,Nữ,Hải Phòng,43,1,0,251.0,2.0,5499700.0,Đã ngủ đông,0.4
C06912,32,Nữ,Đà Nẵng,37,1,0,29.0,4.0,2483700.0,Đang hoạt động,0.342
C06913,47,Nữ,Hà Nội,55,0,1,94.0,2.0,1493650.0,Trung bình,0.217
C06914,34,Nam,Hà Nội,4,0,0,6.0,8.0,11293950.0,Đang hoạt động,0.252
C06915,18,Nam,Hải Phòng,21,2,1,122.0,2.0,1413000.0,Đã ngủ đông,0.662
C06916,66,Nam,Hà Nội,5,1,0,27.0,4.0,6666350.0,Đang hoạt động,0.555
C06917,35,Nữ,TP HCM,48,1,0,44.0,2.0,2860450.0,Trung bình,0.394
C06918,47,Nam,Hải Phòng,40,1,1,292.0,1.0,1086000.0,Đã ngủ đông,0.471
C06919,58,Nữ,TP HCM,33,3,0,17.0,2.0,550950.0,Đang hoạt động,0.71
C06920,70,Nam,Hà Nội,44,0,0,54.0,5.0,2681400.0,Trung bình,0.158
C06921,64,Nữ,Hải Phòng,6,1,0,32.0,6.0,4396250.0,Trung bình,0.428
C06922,62,Nữ,Hà Nội,19,1,1,13.0,6.0,10098400.0,Đang hoạt động,0.347
C06923,40,Nữ,TP HCM,49,2,0,157.0,6.0,6574200.0,Đã ngủ đông,0.289
C06924,41,Nữ,Hà Nội,16,3,0,189.0,4.0,2256500.0,Đã ngủ đông,0.693
C06925,61,Nữ,Hà Nội,58,2,0,133.0,2.0,1779000.0,Đã ngủ đông,0.387
C06926,25,Nữ,TP HCM,4,1,1,227.0,2.0,1472600.0,Đã ngủ đông,0.714
C06927,38,Nam,TP HCM,1,1,1,24.0,3.0,1449000.0,Đang hoạt động,0.673
C06928,69,Nam,Hải Phòng,34,1,0,72.0,1.0,944000.0,Trung bình,0.504
C06929,42,Nữ,Hà Nội,47,3,0,47.0,3.0,3972400.0,Trung bình,0.529
C06930,26,Nữ,Cần Thơ,1,0,0,207.0,2.0,1816000.0,Đã ngủ đông,0.602
C06931,61,Nam,Hà Nội,27,0,0,78.0,5.0,3890900.0,Trung bình,0.241
C06932,25,Nữ,Đà Nẵng,7,1,1,59.0,3.0,3565000.0,Trung bình,0.623
C06933,33,Nữ,Hà Nội,27,1,0,97.0,1.0,185250.0,Trung bình,0.562
C06934,66,Nữ,TP HCM,2,0,0,55.0,4.0,2768500.0,Trung bình,0.5
C06935,69,Nữ,Cần Thơ,36,0,1,126.0,1.0,160650.0,Đã ngủ đông,0.388
C06936,47,Nam,Đà Nẵng,5,2,1,135.0,2.0,4728000.0,Đã ngủ đông,0.778
C06937,24,Nữ,Đà Nẵng,12,2,0,57.0,1.0,915000.0,Trung bình,0.778
C06938,25,Nam,TP HCM,27,1,1,35.0,3.0,3143200.0,Trung bình,0.492
C06939,63,Nam,TP HCM,28,2,1,234.0,2.0,4876000.0,Đã ngủ đông,0.657
C06940,61,Nữ,TP HCM,43,0,0,74.0,4.0,5671350.0,Trung bình,0.232
C06941,46,Nữ,Hải Phòng,7,2,1,17.0,1.0,380000.0,Đang hoạt động,0.784
C06942,50,Nữ,Hà Nội,33,1,1,45.0,2.0,2498000.0,Trung bình,0.459
C06943,19,Nữ,Hải Phòng,3,0,0,14.0,5.0,3584750.0,Đang hoạt động,0.401
C06944,58,Nữ,Hà Nội,12,0,1,260.0,2.0,1272000.0,Đã ngủ đông,0.506
C06945,25,Nữ,Đà Nẵng,30,0,0,143.0,4.0,4064350.0,Đã ngủ đông,0.296
C06946,61,Nam,TP HCM,50,2,0,56.0,1.0,171900.0,Trung bình,0.54
C06947,27,Nữ,TP HCM,4,2,1,10.0,5.0,5472350.0,Đang hoạt động,0.661
C06948,23,Nam,Hà Nội,10,2,1,115.0,3.0,1079000.0,Trung bình,0.681
C06949,28,Nam,Hà Nội,38,3,1,56.0,4.0,7242850.0,Trung bình,0.546
C06950,31,Nữ,Đà Nẵng,14,1,1,26.0,5.0,5769600.0,Đang hoạt động,0.458
C06951,26,Nữ,Cần Thơ,41,1,1,107.0,2.0,2528000.0,Trung bình,0.417
C06952,18,Nam,Hà Nội,58,2,0,2.0,2.0,930800.0,Đang hoạt động,0.387
C06953,64,Nữ,TP HCM,12,2,1,999.0,0.0,0.0,Chưa mua,0.842
C06954,57,Nữ,Đà Nẵng,47,3,1,175.0,3.0,3872850.0,Đã ngủ đông,0.553
C06955,37,Nữ,Hải Phòng,40,2,1,288.0,1.0,686000.0,Đã ngủ đông,0.587
C06956,42,Nam,Hà Nội,30,1,0,263.0,3.0,1436350.0,Đã ngủ đông,0.429
C06957,52,Nữ,Đà Nẵng,37,1,1,235.0,2.0,1476000.0,Đã ngủ đông,0.456
C06958,20,Nam,Hà Nội,8,2,0,47.0,5.0,6429400.0,Trung bình,0.595
C06959,29,Nữ,Hải Phòng,59,1,0,214.0,1.0,1164700.0,Đã ngủ đông,0.336
C06960,66,Nam,TP HCM,53,2,1,138.0,2.0,3236400.0,Đã ngủ đông,0.467
C06961,36,Nam,TP HCM,31,0,0,40.0,2.0,2614400.0,Trung bình,0.405
C06962,34,Nam,Đà Nẵng,14,1,1,12.0,2.0,289800.0,Đang hoạt động,0.617
C06963,19,Nữ,Cần Thơ,10,2,1,5.0,4.0,3631200.0,Đang hoạt động,0.641
C06964,61,Nam,TP HCM,15,0,1,41.0,2.0,2187000.0,Trung bình,0.518
C06965,30,Nam,TP HCM,11,0,1,47.0,6.0,3875850.0,Trung bình,0.329
C06966,41,Nữ,Hà Nội,59,1,0,999.0,0.0,0.0,Chưa mua,0.414
C06967,19,Nam,TP HCM,55,2,1,238.0,3.0,3787150.0,Đã ngủ đông,0.407
C06968,50,Nữ,Hà Nội,47,0,0,178.0,1.0,3320000.0,Đã ngủ đông,0.314
C06969,25,Nam,TP HCM,13,3,1,116.0,1.0,999000.0,Trung bình,0.854
C06970,61,Nam,Đà Nẵng,9,4,1,273.0,1.0,277400.0,Đã ngủ đông,0.905
C06971,53,Nam,Đà Nẵng,21,2,0,170.0,2.0,1425000.0,Đã ngủ đông,0.678
C06972,51,Nữ,Hà Nội,59,1,0,69.0,3.0,825000.0,Trung bình,0.233
C06973,69,Nam,TP HCM,55,2,1,42.0,2.0,1776500.0,Trung bình,0.445
C06974,60,Nữ,TP HCM,14,0,0,81.0,4.0,1889700.0,Trung bình,0.411
C06975,22,Nam,Đà Nẵng,28,0,0,108.0,2.0,3331000.0,Trung bình,0.413
C06976,56,Nam,Hà Nội,16,2,1,250.0,2.0,344450.0,Đã ngủ đông,0.691
C06977,28,Nam,Hà Nội,16,3,1,8.0,5.0,1717750.0,Đang hoạt động,0.634
C06978,34,Nam,Đà Nẵng,14,1,0,73.0,6.0,7419300.0,Trung bình,0.403
C06979,66,Nam,Hà Nội,53,1,0,40.0,2.0,332000.0,Trung bình,0.31
C06980,30,Nữ,Hà Nội,32,1,0,8.0,4.0,1409500.0,Đang hoạt động,0.352
C06981,36,Nữ,TP HCM,36,3,0,2.0,3.0,2365050.0,Đang hoạt động,0.646
C06982,40,Nữ,Hải Phòng,46,3,0,65.0,1.0,619650.0,Trung bình,0.644
C06983,67,Nam,Hà Nội,39,2,1,211.0,3.0,3099000.0,Đã ngủ đông,0.473
C06984,21,Nữ,TP HCM,58,2,0,128.0,4.0,4542000.0,Đã ngủ đông,0.331
C06985,50,Nữ,Hà Nội,30,0,0,49.0,4.0,2258000.0,Trung bình,0.268
C06986,21,Nam,TP HCM,1,1,1,47.0,4.0,1538600.0,Trung bình,0.623
C06987,54,Nữ,TP HCM,36,1,1,9.0,3.0,4479900.0,Đang hoạt động,0.424
C06988,56,Nữ,Hà Nội,7,2,1,186.0,3.0,742950.0,Đã ngủ đông,0.698
C06989,65,Nữ,TP HCM,45,1,0,22.0,5.0,6639900.0,Đang hoạt động,0.262
C06990,67,Nữ,TP HCM,31,0,0,256.0,2.0,4772000.0,Đã ngủ đông,0.413
C06991,54,Nữ,TP HCM,33,1,0,68.0,1.0,640050.0,Trung bình,0.557
C06992,24,Nữ,TP HCM,60,2,0,16.0,6.0,6195100.0,Đang hoạt động,0.224
C06993,19,Nữ,Đà Nẵng,37,2,1,14.0,2.0,5993550.0,Đang hoạt động,0.578
C06994,46,Nam,Hà Nội,28,0,1,2.0,3.0,458000.0,Đang hoạt động,0.324
C06995,31,Nữ,Đà Nẵng,16,0,0,157.0,1.0,323000.0,Đã ngủ đông,0.556
C06996,63,Nam,TP HCM,17,2,0,61.0,3.0,2525100.0,Trung bình,0.668
C06997,54,Nữ,Hà Nội,16,2,1,217.0,5.0,8739900.0,Đã ngủ đông,0.544
C06998,48,Nữ,TP HCM,55,2,1,999.0,0.0,0.0,Chưa mua,0.598
C06999,38,Nam,Hà Nội,2,0,1,999.0,0.0,0.0,Chưa mua,0.711
C07000,58,Nam,TP HCM,28,2,0,16.0,4.0,3486550.0,Đang hoạt động,0.534
C07001,57,Nữ,Hà Nội,12,0,1,175.0,2.0,1241400.0,Đã ngủ đông,0.503
C07002,38,Nữ,TP HCM,37,0,0,55.0,2.0,357450.0,Trung bình,0.359
C07003,37,Nam,Hải Phòng,6,0,0,74.0,5.0,3224900.0,Trung bình,0.377
C07004,34,Nam,Đà Nẵng,50,0,0,183.0,3.0,2013600.0,Đã ngủ đông,0.222
C07005,32,Nữ,Hà Nội,41,3,1,6.0,4.0,3566450.0,Đang hoạt động,0.514
C07006,21,Nữ,TP HCM,41,3,0,81.0,5.0,3665900.0,Trung bình,0.503
C07007,35,Nữ,Hà Nội,13,3,1,269.0,1.0,1353750.0,Đã ngủ đông,0.835
C07008,26,Nữ,Hà Nội,59,0,0,139.0,2.0,956400.0,Đã ngủ đông,0.2
C07009,20,Nam,Hà Nội,24,1,0,186.0,3.0,1076000.0,Đã ngủ đông,0.473
C07010,66,Nam,Hải Phòng,39,0,0,34.0,3.0,2477550.0,Trung bình,0.258
C07011,60,Nữ,TP HCM,48,2,1,114.0,3.0,5613150.0,Trung bình,0.453
C07012,37,Nữ,Đà Nẵng,4,2,0,3.0,3.0,1668250.0,Đang hoạt động,0.734
C07013,70,Nữ,Hà Nội,17,0,1,78.0,1.0,291600.0,Trung bình,0.516
C07014,23,Nữ,Hà Nội,58,4,0,44.0,5.0,1862750.0,Trung bình,0.441
C07015,64,Nữ,Hà Nội,3,2,0,107.0,1.0,203000.0,Trung bình,0.804
C07016,43,Nữ,Hà Nội,11,2,1,18.0,2.0,4675099.0,Đang hoạt động,0.726
C07017,57,Nữ,TP HCM,41,1,1,39.0,5.0,15479467.0,Trung bình,0.304
C07018,55,Nam,Hà Nội,24,0,1,999.0,0.0,0.0,Chưa mua,0.557
C07019,70,Nữ,Cần Thơ,55,3,1,120.0,4.0,5586750.0,Trung bình,0.423
C07020,53,Nữ,Hà Nội,31,1,0,113.0,5.0,5777000.0,Trung bình,0.315
C07021,30,Nam,Đà Nẵng,17,4,1,284.0,3.0,13448182.0,Đã ngủ đông,0.844
C07022,70,Nữ,Cần Thơ,2,1,1,13.0,2.0,3024700.0,Đang hoạt động,0.689
C07023,56,Nam,Đà Nẵng,51,0,0,303.0,1.0,988000.0,Đã ngủ đông,0.306
C07024,32,Nữ,Cần Thơ,48,0,0,25.0,3.0,2353000.0,Đang hoạt động,0.222
C07025,54,Nữ,Đà Nẵng,48,0,0,44.0,6.0,1437100.0,Trung bình,0.126
C07026,40,Nữ,TP HCM,5,1,1,134.0,3.0,2762800.0,Đã ngủ đông,0.654
